x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
133.69655	4.2729614	4.1070062	4.0889085	4.030022	3.9281238	3.8824573	3.8338507	3.787845	3.7443481	3.6746363	3.6584362	3.6422089	3.6260575	3.6103597	3.5958437	3.6142931	3.6959882	3.7885555	3.8041571	3.820912	3.8562258	3.9311746	3.9553323	3.9807925	4.0057021	4.0291978	4.0512205	4.0721443	4.0927043	4.1137423	4.13601	4.1599908	4.1855828	4.2115645	4.2329106
136.30345	4.2729614	4.1066106	4.0885504	4.0296687	3.9277665	3.882103	3.8334995	3.7874925	3.7439917	3.6742778	3.6580782	3.6418514	3.6257004	3.610003	3.5954875	3.6146807	3.6963908	3.7889262	3.8045242	3.8212765	3.8565857	3.931526	3.955684	3.9811454	4.0060566	4.0295535	4.0515768	4.0725001	4.0930589	4.1140953	4.1363617	4.1603417	4.1859338	4.2119167	4.2332656
138.91034	4.2729614	4.1061932	4.088168	4.0292911	3.927385	3.8817244	3.8331238	3.7871157	3.7436111	3.6738953	3.6576961	3.6414697	3.6253191	3.6096221	3.5951071	3.6150895	3.6968151	3.7893204	3.8049151	3.8216647	3.8569696	3.9319018	3.95606	3.9815227	4.0064353	4.0299334	4.0519571	4.07288	4.0934377	4.1144727	4.1367377	4.160717	4.1863091	4.2122932	4.2336449
141.51724	4.2729614	4.1057541	4.0877612	4.0288892	3.9269795	3.8813216	3.8327238	3.7867147	3.7432065	3.6734888	3.65729	3.641064	3.6249137	3.6092171	3.5947025	3.6155193	3.6972609	3.789738	3.8053294	3.8220766	3.8573775	3.932302	3.9564604	3.9819242	4.0068382	4.0303374	4.0523616	4.0732842	4.0938407	4.1148743	4.1371382	4.1611167	4.1867088	4.2126941	4.2340483
144.12414	4.2729614	4.1052938	4.0873303	4.0284631	3.92655	3.8808945	3.8322993	3.7862893	3.7427778	3.6730584	3.6568599	3.6406343	3.6244843	3.608788	3.5942738	3.6159699	3.6977276	3.7901788	3.8057673	3.8225122	3.8578092	3.9327267	3.9568853	3.98235	4.0072652	4.0307656	4.0527902	4.0737124	4.094268	4.1153003	4.137563	4.1615408	4.187133	4.2131193	4.2344758
146.73103	4.2729614	4.1048123	4.0868753	4.0280126	3.9260965	3.8804432	3.8318504	3.7858395	3.7423251	3.6726041	3.6564059	3.6401805	3.6240309	3.6083349	3.593821	3.6164413	3.6982151	3.7906427	3.8062284	3.8229712	3.8582649	3.9331757	3.9573345	3.9828001	4.0077165	4.0312178	4.0532429	4.0741648	4.0947194	4.1157506	4.1380122	4.1619894	4.1875816	4.2135688	4.2349275
149.33793	4.2729614	4.1043099	4.0863963	4.0275379	3.925619	3.8799677	3.8313771	3.7853655	3.7418484	3.6721258	3.6559279	3.6397028	3.6235535	3.6078578	3.5933442	3.6169334	3.6987231	3.7911296	3.8067128	3.8234537	3.8587443	3.9336492	3.9578081	3.9832745	4.008192	4.0316941	4.0537196	4.0746412	4.095195	4.1162251	4.1384858	4.1624625	4.1880547	4.2140427	4.2354033
151.94483	4.2729614	4.1037867	4.0858933	4.0270389	3.9251176	3.879468	3.8308794	3.7848671	3.7413476	3.6716237	3.655426	3.6392012	3.6230521	3.6073566	3.5928433	3.6174463	3.6992514	3.7916395	3.8072205	3.8239597	3.8592475	3.9341471	3.9583061	3.9837732	4.0086916	4.0321945	4.0542203	4.0751417	4.0956948	4.116724	4.1389838	4.16296	4.1885522	4.2145409	4.2359032
154.55172	4.2729614	4.1032426	4.0853665	4.0265155	3.9245922	3.8789442	3.8303572	3.7843444	3.7408229	3.6710978	3.6549003	3.6386757	3.6225268	3.6068315	3.5923184	3.6179802	3.6998001	3.7921723	3.8077512	3.824489	3.8597745	3.9346694	3.9588285	3.9842963	4.0092154	4.032719	4.054745	4.0756662	4.0962187	4.1172471	4.1395062	4.1634819	4.1890741	4.2150635	4.2364273
157.15862	4.2729614	4.1026776	4.0848158	4.0259679	3.9240429	3.8783961	3.8298106	3.7837974	3.7402741	3.670548	3.6543507	3.6381262	3.6219775	3.6062824	3.5917695	3.6185353	3.700369	3.7927279	3.8083052	3.8250417	3.8603252	3.9352161	3.9593753	3.9848436	4.0097634	4.0332675	4.0552938	4.0762148	4.0967668	4.1177945	4.140053	4.1640283	4.1896205	4.2156105	4.2369754
159.76552	4.2729614	4.1020918	4.0842413	4.0253961	3.9234697	3.877824	3.8292396	3.7832261	3.7397014	3.6699744	3.6537772	3.6375529	3.6214042	3.6057093	3.5911966	3.619112	3.7009583	3.7933064	3.8088822	3.8256177	3.8608996	3.9357873	3.9599464	3.9854152	4.0103355	4.0338401	4.0558666	4.0767874	4.097339	4.1183662	4.1406242	4.1645992	4.1901914	4.2161817	4.2375477
162.37241	4.2729614	4.1014848	4.0836431	4.0248	3.9228725	3.8772276	3.8286442	3.7826304	3.7391046	3.669377	3.6531798	3.6369556	3.6208071	3.6051122	3.5905996	3.6197106	3.701568	3.7939077	3.8094824	3.8262171	3.8614977	3.9363828	3.960542	3.9860111	4.0109318	4.0344367	4.0564634	4.0773841	4.0979354	4.1189621	4.1412197	4.1651945	4.1907867	4.2167774	4.2381442
164.97931	4.2729614	4.1008566	4.0830211	4.0241796	3.9222515	3.8766071	3.8280244	3.7820104	3.7384837	3.6687556	3.6525585	3.6363344	3.6201859	3.6044911	3.5899787	3.6203318	3.7021984	3.7945319	3.8101058	3.8268398	3.8621195	3.9370028	3.961162	3.9866312	4.0115522	4.0350574	4.0570842	4.0780049	4.0985559	4.1195823	4.1418397	4.1658142	4.1914064	4.2173973	4.2387647
167.58621	4.2729614	4.1002069	4.0823753	4.023535	3.9216064	3.8759624	3.8273802	3.7813661	3.7378388	3.6681104	3.6519134	3.6356892	3.6195408	3.6038461	3.5893337	3.620976	3.7028497	3.7951791	3.8107525	3.8274861	3.8627651	3.9376471	3.9618063	3.9872757	4.0121969	4.0357022	4.0577291	4.0786497	4.0992006	4.1202268	4.1424839	4.1664584	4.1920505	4.2180417	4.2394094
170.1931	4.2729614	4.0995353	4.0817059	4.0228662	3.9209373	3.8752936	3.8267116	3.7806974	3.7371699	3.6674413	3.6512442	3.6350201	3.6188717	3.603177	3.5886647	3.621644	3.7035222	3.7958494	3.8114224	3.8281558	3.8634345	3.9383157	3.9624749	3.9879444	4.0128657	4.0363711	4.058398	4.0793186	4.0998694	4.1208955	4.1431525	4.1671269	4.1927191	4.2187103	4.2400783
172.8	4.2729614	4.0988414	4.0810126	4.0221732	3.9202442	3.8746006	3.8260187	3.7800045	3.7364769	3.6667482	3.6505511	3.634327	3.6181787	3.6024839	3.5879716	3.6223366	3.7042164	3.7965429	3.8121158	3.8288491	3.8641276	3.9390087	3.9631678	3.9886374	4.0135587	4.0370641	4.0590911	4.0800117	4.1005624	4.1215885	4.1438455	4.1678198	4.193412	4.2194032	4.2407713
