x	t=0	t=1000	t=2000	t=3620
0	0.00061294816	1.3875289	1.3349172	1.5204613
2.937931	0.00061294816	1.3892593	1.3363182	1.5205793
5.8758621	0.00061294816	1.3944777	1.3405411	1.520922
8.8137931	0.00061294816	1.4031254	1.3475334	1.5214263
11.751724	0.00061294816	1.4151027	1.3572089	1.5220536
14.689655	0.00061294816	1.4302661	1.3694488	1.5226922
17.627586	0.00061294816	1.4484234	1.3841044	1.5231915
20.565517	0.00061294816	1.4693256	1.4009997	1.5234491
23.503448	0.00061294816	1.4926513	1.4199338	1.5232905
26.441379	0.00061294816	1.5179844	1.4406819	1.5225889
29.37931	0.00061294816	1.544772	1.4629929	1.5212715
32.317241	0.00061294816	1.5722679	1.4865841	1.5192194
35.255172	0.00061294816	1.5994473	1.5111279	1.5163973
38.193103	0.00061294816	1.6249025	1.5362339	1.5128019
41.131034	0.00061294816	1.6467476	1.5614193	1.5084241
44.068966	0.00061294816	1.6625757	1.5860712	1.5033507
47.006897	0.00061294816	1.6695904	1.6093981	1.4975945
49.944828	0.00061294816	1.6650149	1.6303735	1.4913057
52.882759	0.00061294816	1.6468444	1.6476783	1.4845431
55.82069	0.00061294816	1.6147004	1.6596589	1.4774501
58.758621	0.00061294816	1.5704391	1.664328	1.4700791
61.696552	0.00061294816	1.5180593	1.6594716	1.462535
64.634483	0.00061294816	1.462967	1.6429273	1.4549113
67.572414	0.00061294816	1.4108499	1.6130655	1.4472786
70.510345	0.00061294816	1.3665567	1.569371	1.4397415
73.448276	0.00061294816	1.3333419	1.5128325	1.4323172
76.386207	0.00061294816	1.31271	1.445871	1.4250842
79.324138	0.00061294816	1.3048115	1.3717585	1.418074
82.262069	0.00061294816	1.3090517	1.2938055	1.411217
85.2	0.00061294816	1.3246648	1.2147689	1.4044567
