x	t=0	t=1000	t=2000	t=3620
0	0.092020002	0.15846411	0.19450059	1.3474277
2.937931	0.092020002	0.15846345	0.19449994	1.3474271
5.8758621	0.092020002	0.15846282	0.1944993	1.3474265
8.8137931	0.092020002	0.15846221	0.19449869	1.3474258
11.751724	0.092020002	0.15846162	0.19449809	1.3474253
14.689655	0.092020002	0.15846105	0.19449752	1.3474247
17.627586	0.092020002	0.1584605	0.19449697	1.3474242
20.565517	0.092020002	0.15845998	0.19449644	1.3474237
23.503448	0.092020002	0.15845948	0.19449593	1.3474232
26.441379	0.092020002	0.158459	0.19449545	1.3474227
29.37931	0.092020002	0.15845855	0.19449498	1.3474223
32.317241	0.092020002	0.15845812	0.19449454	1.3474218
35.255172	0.092020002	0.15845771	0.19449413	1.3474214
38.193103	0.092020002	0.15845733	0.19449373	1.3474211
41.131034	0.092020002	0.15845697	0.19449336	1.3474207
44.068966	0.092020002	0.15845664	0.19449301	1.3474204
47.006897	0.092020002	0.15845633	0.19449269	1.3474201
49.944828	0.092020002	0.15845605	0.19449239	1.3474198
52.882759	0.092020002	0.1584558	0.19449212	1.3474196
55.82069	0.092020002	0.15845557	0.19449187	1.3474193
58.758621	0.092020002	0.15845537	0.19449165	1.3474191
61.696552	0.092020002	0.15845519	0.19449145	1.3474189
64.634483	0.092020002	0.15845503	0.19449128	1.3474188
67.572414	0.092020002	0.1584549	0.19449114	1.3474186
70.510345	0.092020002	0.15845478	0.19449102	1.3474185
73.448276	0.092020002	0.15845469	0.19449092	1.3474184
76.386207	0.092020002	0.15845462	0.19449085	1.3474183
79.324138	0.092020002	0.15845457	0.1944908	1.3474183
82.262069	0.092020002	0.15845454	0.19449077	1.3474182
85.2	0.092020002	0.15845453	0.19449076	1.3474182
