x	t=0	t=1000	t=2000	t=3620
0	1000	1868.5097	1843.9308	1895.1318
2.937931	1000	1865.8241	1841.3958	1892.1153
5.8758621	1000	1857.8166	1833.8377	1883.1303
8.8137931	1000	1844.6344	1821.395	1868.3682
11.751724	1000	1826.5176	1804.2932	1848.1404
14.689655	1000	1803.7907	1782.835	1822.8702
17.627586	1000	1776.8487	1757.3872	1793.0756
20.565517	1000	1746.1384	1728.3624	1759.3393
23.503448	1000	1712.1362	1696.1996	1722.2752
26.441379	1000	1675.3252	1661.3432	1682.4945
29.37931	1000	1636.1734	1624.2245	1640.5768
32.317241	1000	1595.1183	1585.2471	1597.0479
35.255172	1000	1552.5555	1544.7766	1552.3671
38.193103	1000	1508.8339	1503.1354	1506.923
41.131034	1000	1464.2567	1460.6018	1461.0351
44.068966	1000	1419.0848	1417.4117	1414.9603
47.006897	1000	1373.5433	1373.7624	1368.9007
49.944828	1000	1327.8286	1329.8186	1323.0124
52.882759	1000	1282.1147	1285.7172	1277.4133
55.82069	1000	1236.5573	1241.5734	1232.1913
58.758621	1000	1191.2952	1197.486	1187.4102
61.696552	1000	1146.4497	1153.5423	1143.1145
64.634483	1000	1102.1215	1109.822	1099.3341
67.572414	1000	1058.3879	1066.4007	1056.0877
70.510345	1000	1015.3015	1023.3512	1013.3852
73.448276	1000	972.89029	980.74387	971.22964
76.386207	1000	931.16022	938.64527	929.61935
79.324138	1000	890.0989	897.11613	888.54881
82.262069	1000	849.67977	856.20911	848.00982
85.2	1000	809.86601	815.96743	807.99226
85.613793	1000	806.67115	812.73835	804.76672
86.027586	1000	804.54575	810.58789	802.61326
86.441379	1000	802.42538	808.44262	800.46495
86.855172	1000	800.31	806.30251	798.32176
87.268966	1000	798.19958	804.16754	796.18367
87.682759	1000	796.0941	802.03767	794.05064
88.096552	1000	793.99353	799.91287	791.92267
88.510345	1000	791.89784	797.79313	789.79971
88.924138	1000	789.80701	795.67839	787.68174
89.337931	1000	787.721	793.56865	785.56873
89.751724	1000	785.63979	791.46387	783.46067
90.165517	1000	783.56335	789.36402	781.35752
90.57931	1000	781.49166	787.26908	779.25926
90.993103	1000	779.42468	785.17901	777.16586
91.406897	1000	777.36241	783.09379	775.07729
91.82069	1000	775.3048	781.0134	772.99354
92.234483	1000	773.25183	778.93781	770.91458
92.648276	1000	771.20348	776.86698	768.84039
93.062069	1000	769.15972	774.8009	766.77093
93.475862	1000	767.12053	772.73954	764.70619
93.889655	1000	765.08589	770.68287	762.64614
94.303448	1000	763.05576	768.63087	760.59076
94.717241	1000	761.03012	766.58351	758.54003
95.131034	1000	759.00896	764.54077	756.49392
95.544828	1000	756.99224	762.50262	754.4524
95.958621	1000	754.97994	760.46904	752.41546
96.372414	1000	752.97204	758.44	750.38308
96.786207	1000	750.96852	756.41548	748.35522
97.2	1000	748.4432	753.8654	745.80485
99.806897	1000	728.08634	733.33955	725.28243
102.41379	1000	708.87356	713.99888	705.89796
105.02069	1000	690.73952	695.77121	687.58794
107.62759	1000	673.62604	678.59252	670.29586
110.23448	1000	657.48113	662.40581	653.97121
112.84138	1000	642.25818	647.16016	638.56868
115.44828	1000	627.91528	632.80996	624.04758
118.05517	1000	614.41467	619.31427	610.37126
120.66207	1000	601.72226	606.63625	597.50661
123.26897	1000	589.80722	594.74272	585.42374
125.87586	1000	578.64166	583.60376	574.09558
128.48276	1000	568.20032	573.19237	563.49764
131.08966	1000	558.4603	563.48422	553.60771
133.69655	1000	549.40088	554.45733	544.40571
136.30345	1000	541.00333	546.09194	535.87345
138.91034	1000	533.25071	538.37026	527.99448
141.51724	1000	526.12777	531.27636	520.75398
144.12414	1000	519.6208	524.79601	514.13861
146.73103	1000	513.71757	518.91657	508.1364
149.33793	1000	508.40718	513.62688	502.73668
151.94483	1000	503.68002	508.91719	497.93
154.55172	1000	499.52768	504.77907	493.70802
157.15862	1000	495.94291	501.20534	490.0635
159.76552	1000	492.91956	498.19003	486.99023
162.37241	1000	490.45252	495.72837	484.48298
164.97931	1000	488.53772	493.81668	482.53748
167.58621	1000	487.17207	492.45239	481.15035
170.1931	1000	486.35346	491.63405	480.31915
172.8	1000	486.08071	491.36125	480.04227
