x	t=0	t=1000	t=2000	t=3620
0	0.00012716767	1.3879259	1.3351222	1.521226
2.937931	0.00012716767	1.3896609	1.3365282	1.5213361
5.8758621	0.00012716767	1.3948932	1.3407662	1.5216476
8.8137931	0.00012716767	1.4035639	1.3477838	1.5221218
11.751724	0.00012716767	1.415573	1.3574945	1.5226947
14.689655	0.00012716767	1.4307771	1.3697796	1.5232701
17.627586	0.00012716767	1.4489827	1.38449	1.5237236
20.565517	0.00012716767	1.4699401	1.4014494	1.5238902
23.503448	0.00012716767	1.4933265	1.4204564	1.5236278
26.441379	0.00012716767	1.5187219	1.4412848	1.5228331
29.37931	0.00012716767	1.5455705	1.4636826	1.5214029
32.317241	0.00012716767	1.5731184	1.4873646	1.5192308
35.255172	0.00012716767	1.6003305	1.5120007	1.5163216
38.193103	0.00012716767	1.6257871	1.537196	1.5126237
41.131034	0.00012716767	1.6475838	1.5624619	1.5081674
44.068966	0.00012716767	1.663295	1.5871774	1.5030002
47.006897	0.00012716767	1.6701043	1.61054	1.4971899
49.944828	0.00012716767	1.6652398	1.6315092	1.4908547
52.882759	0.00012716767	1.6467061	1.6487483	1.4840793
55.82069	0.00012716767	1.6141793	1.6605826	1.4769741
58.758621	0.00012716767	1.5695591	1.665005	1.4696049
61.696552	0.00012716767	1.5169054	1.6597862	1.4620815
64.634483	0.00012716767	1.4616535	1.6427636	1.4545002
67.572414	0.00012716767	1.4094941	1.6123324	1.4469123
70.510345	0.00012716767	1.3652592	1.568026	1.4394176
73.448276	0.00012716767	1.3321664	1.5109013	1.432059
76.386207	0.00012716767	1.3116881	1.4434406	1.4248824
79.324138	0.00012716767	1.3039486	1.3689531	1.4179321
82.262069	0.00012716767	1.3083408	1.2907536	1.411131
85.2	0.00012716767	1.3241041	1.2115815	1.4044268
