x	t=0	t=1000	t=2000	t=2360
0	1000	2349.9316	2795.0459	2650.7192
2.937931	1000	2345.469	2788.3109	2644.6068
5.8758621	1000	2332.0898	2768.1031	2626.2793
8.8137931	1000	2309.819	2734.415	2595.7656
11.751724	1000	2278.6945	2687.2347	2553.1141
14.689655	1000	2238.7618	2626.5478	2498.3928
17.627586	1000	2190.0667	2552.3398	2431.6895
20.565517	1000	2132.6467	2464.6011	2353.1117
23.503448	1000	2066.5219	2363.336	2262.7869
26.441379	1000	1991.6846	2248.5747	2160.8624
29.37931	1000	1912.425	2120.3911	2047.5043
32.317241	1000	1833.121	1978.9223	1924.7253
35.255172	1000	1755.1662	1839.838	1809.2325
38.193103	1000	1679.3191	1714.3185	1702.6856
41.131034	1000	1605.8842	1601.546	1604.6841
44.068966	1000	1534.8907	1499.5043	1514.1513
47.006897	1000	1466.2205	1406.2666	1429.9523
49.944828	1000	1399.6878	1320.2781	1351.093
52.882759	1000	1335.0842	1240.3376	1276.7542
55.82069	1000	1272.2027	1165.5211	1206.2741
58.758621	1000	1210.8481	1095.1095	1139.1197
61.696552	1000	1150.8427	1028.5343	1074.8596
64.634483	1000	1092.0266	965.33699	1013.142
67.572414	1000	1034.2578	905.1413	953.67686
70.510345	1000	977.41079	847.63289	896.22321
73.448276	1000	921.37612	792.54569	840.57866
76.386207	1000	866.0597	739.65212	786.57187
79.324138	1000	811.38412	688.75623	734.05634
82.262069	1000	757.29167	639.68852	682.90604
85.2	1000	703.75008	592.30217	633.0119
85.613793	1000	699.42734	588.54727	629.01627
86.027586	1000	696.54102	586.056	626.35065
86.441379	1000	693.66389	583.57085	623.69269
86.855172	1000	690.79586	581.09179	621.04235
87.268966	1000	687.93687	578.61876	618.39957
87.682759	1000	685.08685	576.15175	615.76429
88.096552	1000	682.24575	573.69071	613.13646
88.510345	1000	679.41348	571.23561	610.51604
88.924138	1000	676.58998	568.78641	607.90296
89.337931	1000	673.7752	566.34308	605.29719
89.751724	1000	670.96906	563.90558	602.69866
90.165517	1000	668.17151	561.47388	600.10734
90.57931	1000	665.38248	559.04795	597.52316
90.993103	1000	662.6019	556.62775	594.94609
91.406897	1000	659.82973	554.21324	592.37607
91.82069	1000	657.06589	551.80441	589.81306
92.234483	1000	654.31033	549.4012	587.25701
92.648276	1000	651.56299	547.00359	584.70787
93.062069	1000	648.8238	544.61156	582.1656
93.475862	1000	646.09273	542.22506	579.63015
93.889655	1000	643.36969	539.84406	577.10148
94.303448	1000	640.65465	537.46854	574.57954
94.717241	1000	637.94754	535.09846	572.06429
95.131034	1000	635.24831	532.73379	569.55568
95.544828	1000	632.55691	530.37451	567.05367
95.958621	1000	629.87327	528.02058	564.55823
96.372414	1000	627.19735	525.67196	562.0693
96.786207	1000	624.52909	523.32864	559.58684
97.2	1000	621.17705	520.3722	556.46527
99.806897	1000	594.34838	496.54187	531.36435
102.41379	1000	569.22863	474.09675	507.68762
105.02069	1000	545.68922	452.95222	485.35214
107.62759	1000	523.61844	433.03333	464.28418
110.23448	1000	502.91868	414.27338	444.41796
112.84138	1000	483.5043	396.61282	425.69459
115.44828	1000	465.29977	379.99828	408.06123
118.05517	1000	448.23835	364.38179	391.47028
120.66207	1000	432.26079	349.72017	375.87886
123.26897	1000	417.31443	335.97441	361.24818
125.87586	1000	403.35237	323.10926	347.54319
128.48276	1000	390.33274	311.09282	334.73215
131.08966	1000	378.21818	299.89619	322.78631
133.69655	1000	366.97532	289.49319	311.67961
136.30345	1000	356.57438	279.86012	301.3885
138.91034	1000	346.98879	270.97556	291.89164
141.51724	1000	338.1949	262.82015	283.16981
144.12414	1000	330.17174	255.37649	275.20568
146.73103	1000	322.90076	248.62897	267.9837
149.33793	1000	316.36566	242.56367	261.48999
151.94483	1000	310.55225	237.16825	255.71223
154.55172	1000	305.44827	232.43192	250.63955
157.15862	1000	301.04332	228.34528	246.26249
159.76552	1000	297.32872	224.90038	242.57289
162.37241	1000	294.2975	222.09055	239.56387
164.97931	1000	291.94428	219.91045	237.22975
167.58621	1000	290.26528	218.35602	235.56603
170.1931	1000	289.25827	217.42442	234.56933
172.8	1000	288.92259	217.11405	234.23738
