x	t=0	t=1000	t=2000	t=2360
0	0	0	0	0
2.937931	0	-0.0001132588	-0.00015966771	-0.0001447414
5.8758621	0	-0.00045366831	-0.0006400114	-0.00057996543
8.8137931	0	-0.0010231784	-0.0014451149	-0.0013087184
11.751724	0	-0.001825213	-0.0025819981	-0.0023362394
14.689655	0	-0.0028649437	-0.0040609562	-0.0036702181
17.627586	0	-0.0041496911	-0.0058960691	-0.0053211934
20.565517	0	-0.0056894773	-0.0081059254	-0.0073031476
23.503448	0	-0.0074977651	-0.010714628	-0.0096343198
26.441379	0	-0.0095924511	-0.013753202	-0.012338404
29.37931	0	-0.01188419	-0.017261635	-0.015446279
32.317241	0	-0.014277012	-0.021291998	-0.018950595
35.255172	0	-0.016743974	-0.025495621	-0.022456842
38.193103	0	-0.019269645	-0.029593984	-0.02592144
41.131034	0	-0.021847717	-0.033583355	-0.029341071
44.068966	0	-0.024478216	-0.037489369	-0.032729367
47.006897	0	-0.027165298	-0.041341883	-0.036104942
49.944828	0	-0.029915794	-0.04516769	-0.039486737
52.882759	0	-0.032738356	-0.048989504	-0.042892632
55.82069	0	-0.035643022	-0.052826675	-0.046339327
58.758621	0	-0.038641045	-0.056696192	-0.049842639
61.696552	0	-0.041744906	-0.060613609	-0.053417926
64.634483	0	-0.044968447	-0.064593833	-0.057080539
67.572414	0	-0.048327105	-0.068651777	-0.060846266
70.510345	0	-0.05183823	-0.072802935	-0.064731801
73.448276	0	-0.055521479	-0.077063884	-0.06875522
76.386207	0	-0.05939928	-0.081452763	-0.072936531
79.324138	0	-0.063497332	-0.085989787	-0.077298338
82.262069	0	-0.067845085	-0.090697828	-0.08186662
85.2	0	-0.072476115	-0.095603129	-0.08667174
85.613793	0	-0.072865462	-0.09600947	-0.087072989
86.027586	0	-0.073126571	-0.096281013	-0.087341977
86.441379	0	-0.073387955	-0.096553032	-0.087611351
86.855172	0	-0.073649617	-0.096825531	-0.087881115
87.268966	0	-0.073911562	-0.097098516	-0.088151276
87.682759	0	-0.074173795	-0.097371991	-0.088421837
88.096552	0	-0.074436321	-0.097645963	-0.088692804
88.510345	0	-0.074699143	-0.097920435	-0.088964182
88.924138	0	-0.074962267	-0.098195413	-0.089235975
89.337931	0	-0.075225697	-0.098470902	-0.08950819
89.751724	0	-0.075489437	-0.098746907	-0.08978083
90.165517	0	-0.075753493	-0.099023434	-0.0900539
90.57931	0	-0.076017868	-0.099300488	-0.090327407
90.993103	0	-0.076282567	-0.099578074	-0.090601355
91.406897	0	-0.076547596	-0.099856197	-0.090875748
91.82069	0	-0.076812958	-0.10013486	-0.091150594
92.234483	0	-0.077078658	-0.10041408	-0.091425895
92.648276	0	-0.077344701	-0.10069385	-0.091701659
93.062069	0	-0.077611092	-0.10097417	-0.091977889
93.475862	0	-0.077877834	-0.10125507	-0.092254592
93.889655	0	-0.078144934	-0.10153653	-0.092531772
94.303448	0	-0.078412395	-0.10181857	-0.092809436
94.717241	0	-0.078680223	-0.10210119	-0.093087587
95.131034	0	-0.078948421	-0.10238439	-0.093366232
95.544828	0	-0.079216995	-0.10266819	-0.093645376
95.958621	0	-0.07948595	-0.10295259	-0.093925025
96.372414	0	-0.07975529	-0.1032376	-0.094205184
96.786207	0	-0.080025021	-0.10352321	-0.094485858
97.2	0	-0.080365693	-0.103885	-0.094840649
99.806897	0	-0.083161846	-0.10687457	-0.09776821
102.41379	0	-0.085897252	-0.10982342	-0.10065894
105.02069	0	-0.088572515	-0.11273053	-0.10351156
107.62759	0	-0.091187607	-0.11559435	-0.10632426
110.23448	0	-0.09374192	-0.11841276	-0.10909473
112.84138	0	-0.096234312	-0.12118311	-0.11182015
115.44828	0	-0.098663145	-0.12390225	-0.11449721
118.05517	0	-0.10102632	-0.12656647	-0.11712208
120.66207	0	-0.10332129	-0.12917159	-0.11969043
123.26897	0	-0.10554512	-0.13171289	-0.12219746
125.87586	0	-0.10769448	-0.13418516	-0.12463785
128.48276	0	-0.1097657	-0.13658275	-0.12700583
131.08966	0	-0.11175479	-0.13889953	-0.12929519
133.69655	0	-0.11365747	-0.14112895	-0.13149929
136.30345	0	-0.11546925	-0.14326414	-0.13361113
138.91034	0	-0.11718542	-0.14529786	-0.13562341
141.51724	0	-0.11880115	-0.14722266	-0.13752856
144.12414	0	-0.12031153	-0.14903092	-0.13931888
146.73103	0	-0.12171163	-0.15071495	-0.14098659
149.33793	0	-0.12299656	-0.15226711	-0.14252397
151.94483	0	-0.12416158	-0.1536799	-0.14392344
154.55172	0	-0.12520211	-0.15494612	-0.14517777
157.15862	0	-0.12611387	-0.15605898	-0.14628012
159.76552	0	-0.12689292	-0.15701223	-0.14722427
162.37241	0	-0.12753571	-0.15780031	-0.14800466
164.97931	0	-0.1280392	-0.15841848	-0.14861662
167.58621	0	-0.12840086	-0.15886289	-0.14905641
170.1931	0	-0.12861875	-0.15913071	-0.14932132
172.8	0	-0.12869155	-0.15922019	-0.1494098
