x	t=0	t=1000	t=2000	t=2360
0	0.092020002	0.19483132	0.31879565	1.0487163
2.937931	0.092020002	0.19483033	0.31879468	1.0487153
5.8758621	0.092020002	0.19482938	0.31879375	1.0487144
8.8137931	0.092020002	0.19482845	0.31879287	1.0487135
11.751724	0.092020002	0.19482755	0.31879203	1.0487126
14.689655	0.092020002	0.19482668	0.31879124	1.0487118
17.627586	0.092020002	0.19482584	0.3187905	1.048711
20.565517	0.092020002	0.19482502	0.31878981	1.0487103
23.503448	0.092020002	0.19482423	0.31878916	1.0487096
26.441379	0.092020002	0.19482347	0.31878855	1.0487089
29.37931	0.092020002	0.19482274	0.318788	1.0487083
32.317241	0.092020002	0.19482204	0.31878748	1.0487077
35.255172	0.092020002	0.19482136	0.31878701	1.0487071
38.193103	0.092020002	0.19482072	0.31878658	1.0487066
41.131034	0.092020002	0.19482011	0.31878619	1.0487061
44.068966	0.092020002	0.19481952	0.31878584	1.0487056
47.006897	0.092020002	0.19481897	0.31878552	1.0487052
49.944828	0.092020002	0.19481846	0.31878524	1.0487048
52.882759	0.092020002	0.19481797	0.31878499	1.0487045
55.82069	0.092020002	0.19481753	0.31878478	1.0487041
58.758621	0.092020002	0.19481712	0.31878459	1.0487039
61.696552	0.092020002	0.19481674	0.31878442	1.0487036
64.634483	0.092020002	0.19481641	0.31878428	1.0487034
67.572414	0.092020002	0.19481611	0.31878417	1.0487032
70.510345	0.092020002	0.19481586	0.31878407	1.048703
73.448276	0.092020002	0.19481565	0.318784	1.0487029
76.386207	0.092020002	0.19481549	0.31878394	1.0487028
79.324138	0.092020002	0.19481537	0.3187839	1.0487027
82.262069	0.092020002	0.19481529	0.31878388	1.0487027
85.2	0.092020002	0.19481527	0.31878387	1.0487026
