x	t=0	t=1000	t=2000	t=2360
0	0.000381503	1.828692	3.0331188	2.539304
2.937931	0.000381503	1.827467	3.0324426	2.5374635
5.8758621	0.000381503	1.8239709	3.0303277	2.5319065
8.8137931	0.000381503	1.8188486	3.0266116	2.5226643
11.751724	0.000381503	1.8131503	3.0209544	2.5098049
14.689655	0.000381503	1.8082786	3.0127281	2.4934209
17.627586	0.000381503	1.8059006	3.0008522	2.4735865
20.565517	0.000381503	1.8078513	2.9835589	2.45043
23.503448	0.000381503	1.8160643	2.9581559	2.42412
26.441379	0.000381503	1.8326462	2.9209672	2.3948505
29.37931	0.000381503	1.8573483	2.8678569	2.3629784
32.317241	0.000381503	1.889735	2.7956736	2.3289195
35.255172	0.000381503	1.9293299	2.7070901	2.296101
38.193103	0.000381503	1.9754184	2.6019513	2.2650569
41.131034	0.000381503	2.0273978	2.484035	2.2356074
44.068966	0.000381503	2.0847788	2.3572068	2.2075614
47.006897	0.000381503	2.1471621	2.2250402	2.1806978
49.944828	0.000381503	2.2142285	2.0906728	2.1547912
52.882759	0.000381503	2.2857311	1.9568811	2.1296919
55.82069	0.000381503	2.3614732	1.8261301	2.1052252
58.758621	0.000381503	2.441278	1.7006544	2.0812915
61.696552	0.000381503	2.5249536	1.5824275	2.0577765
64.634483	0.000381503	2.61224	1.4729949	2.034625
67.572414	0.000381503	2.7026868	1.3732539	2.0118269
70.510345	0.000381503	2.7953849	1.2832835	1.9893483
73.448276	0.000381503	2.8884504	1.2023482	1.9671737
76.386207	0.000381503	2.9781525	1.1291587	1.9452609
79.324138	0.000381503	3.0575315	1.0620993	1.923507
82.262069	0.000381503	3.1144284	0.99938689	1.9018188
85.2	0.000381503	3.1296787	0.93923504	1.8799677
