t(s)	total_voltage(V)
0	3.9579054
0.1	3.8560493
0.2	3.851372
0.4	3.8426785
0.8	3.8279732
1.6	3.8070381
3.2	3.784041
4.8	3.7718164
8	3.7546821
11.2	3.7371018
14.4	3.7169793
17.6	3.6939464
20.8	3.667844
24	3.6388781
27.2	3.6071692
30.4	3.5725064
33.6	3.5349237
36.8	3.4950784
40	3.4539063
43.2	3.4112164
46.4	3.3656763
49.6	3.3170756
52.8	3.2680259
56	3.2220569
