t(s)	total_voltage(V)
20110	4.1077592
20200	4.1075975
20290	4.1074372
20380	4.1072781
20470	4.1071202
20560	4.1069635
20650	4.1068082
20740	4.106654
20830	4.106501
20920	4.1063493
21010	4.1061988
21100	4.1060494
21190	4.1059012
21280	4.1057544
21370	4.1056086
21460	4.105464
21550	4.1053207
21640	4.1051785
21730	4.1050375
21820	4.1048976
21910	4.104759
22000	4.1046214
22090	4.104485
22180	4.1043498
22270	4.1042157
22360	4.1040827
22450	4.1039508
22540	4.1038201
22630	4.1036905
22720	4.1035619
22810	4.1034346
22900	4.1033083
22990	4.1031831
23080	4.1030589
23170	4.1029359
23260	4.102814
23350	4.102693
23440	4.1025732
23530	4.1024544
23620	4.1023366
23710	4.1022199
23800	4.1021043
23890	4.1019896
23980	4.1018759
24070	4.1017634
24160	4.1016518
24250	4.1015411
24340	4.1014315
24430	4.1013229
24520	4.1012153
24610	4.1011085
24700	4.1010029
24790	4.1008982
24880	4.1007943
24970	4.1006914
25060	4.1005896
25150	4.1004886
25240	4.1003885
25330	4.1002894
25420	4.1001912
25510	4.1000938
25600	4.0999973
25690	4.0999018
25780	4.0998072
25870	4.0997133
25960	4.0996204
26050	4.0995283
26140	4.099437
26230	4.0993466
26320	4.0992571
26410	4.0991683
26500	4.0990803
26590	4.0989932
26680	4.098907
26770	4.0988214
26860	4.0987366
26950	4.0986527
27040	4.0985695
27130	4.098487
27220	4.0984054
27310	4.0983245
27400	4.0982442
27490	4.0981647
27580	4.098086
27670	4.098008
27760	4.0979306
27850	4.097854
27940	4.0977781
28030	4.0977028
28120	4.0976281
28210	4.0975542
28300	4.0974809
28390	4.0974083
28480	4.0973363
28570	4.097265
28660	4.0971942
28750	4.097124
28840	4.0970546
28930	4.0969856
29020	4.0969172
29110	4.0968495
29200	4.0967823
29290	4.0967156
29380	4.0966496
29470	4.0965841
29560	4.096519
29650	4.0964545
29740	4.0963906
29830	4.0963272
29920	4.0962642
30010	4.0962018
30100	4.0961399
30190	4.0960783
30280	4.0960173
30370	4.0959568
30460	4.0958967
30550	4.095837
30640	4.0957778
30730	4.095719
30820	4.0956606
30910	4.0956026
31000	4.0955451
31090	4.0954879
31180	4.095431
31270	4.0953746
31360	4.0953186
31450	4.0952629
31540	4.0952075
31630	4.0951525
31720	4.0950978
31810	4.0950434
31900	4.0949894
31990	4.0949356
32080	4.0948822
32170	4.094829
32260	4.0947761
32350	4.0947235
32440	4.0946711
32530	4.0946191
32620	4.0945672
32710	4.0945156
32800	4.0944642
32890	4.0944131
32980	4.0943621
33070	4.0943114
33160	4.0942608
33250	4.0942105
33340	4.0941603
33430	4.0941102
33520	4.0940604
33610	4.0940107
33700	4.0939611
33790	4.0939117
33880	4.0938625
33970	4.0938133
34060	4.0937642
34150	4.0937153
34240	4.0936664
34330	4.0936177
34420	4.093569
34510	4.0935204
34600	4.0934718
34690	4.0934233
34780	4.0933749
34870	4.0933265
34960	4.0932781
35050	4.0932298
35140	4.0931815
35230	4.0931331
35320	4.0930848
35410	4.0930365
35500	4.0929882
35590	4.0929398
35680	4.0928914
35770	4.092843
35860	4.0927945
35950	4.092746
36040	4.0926974
36130	4.0926487
36220	4.0926
36310	4.0925512
36400	4.0925023
36490	4.0924533
36580	4.0924042
36670	4.092355
36760	4.0923056
36850	4.0922562
36940	4.0922066
37030	4.0921568
37120	4.092107
37210	4.0920569
37300	4.0920067
37390	4.0919563
37480	4.0919058
37570	4.0918551
37660	4.0918041
37750	4.091753
37840	4.0917017
37930	4.0916502
38020	4.0915984
38110	4.0915464
38200	4.0914942
38290	4.0914418
38380	4.0913891
38470	4.0913362
38560	4.091283
38650	4.0912295
38740	4.0911758
38830	4.0911218
38920	4.0910675
39010	4.0910129
39100	4.0909581
39190	4.0909029
39280	4.0908474
39370	4.0907916
39460	4.0907355
39550	4.0906791
39640	4.0906223
39730	4.0905653
39820	4.0905078
39910	4.09045
40000	4.0903919
40090	4.0903334
40180	4.0902745
40270	4.0902153
40360	4.0901557
40450	4.0900957
40540	4.0900353
40630	4.0899745
40720	4.0899133
40810	4.0898517
40900	4.0897897
40990	4.0897274
41080	4.0896645
41170	4.0896013
41260	4.0895376
41350	4.0894735
41440	4.089409
41530	4.089344
41620	4.0892786
41710	4.0892127
41800	4.0891463
41890	4.0890795
41980	4.0890122
42070	4.0889445
42160	4.0888762
42250	4.0888075
42340	4.0887384
42430	4.0886686
42520	4.0885985
42610	4.0885278
42700	4.0884566
42790	4.0883849
42880	4.0883128
42970	4.0882401
43060	4.0881668
43150	4.0880931
43240	4.0880188
43330	4.087944
43420	4.0878686
43510	4.0877928
43600	4.0877164
43690	4.0876394
43780	4.0875618
43870	4.0874838
43960	4.0874052
44050	4.087326
44140	4.0872462
44230	4.087166
44320	4.087085
44410	4.0870036
44500	4.0869216
44590	4.086839
44680	4.0867558
44770	4.086672
44860	4.0865877
44950	4.0865027
45040	4.0864171
45130	4.086331
45220	4.0862443
45310	4.0861569
45400	4.086069
45490	4.0859805
45580	4.0858913
45670	4.0858015
45760	4.0857111
45850	4.0856201
45940	4.0855285
46030	4.0854362
46120	4.0853434
46210	4.0852499
46300	4.0851558
46390	4.085061
46480	4.0849657
46570	4.0848696
46660	4.084773
46750	4.0846757
46840	4.0845778
46930	4.0844792
47020	4.08438
47110	4.0842802
47200	4.0841796
47290	4.0840785
47380	4.0839767
47470	4.0838743
47560	4.0837711
47650	4.0836674
47740	4.0835631
47830	4.0834579
47920	4.0833522
48010	4.0832459
48100	4.0831388
48190	4.0830311
48280	4.0829227
48370	4.0828138
48460	4.082704
48550	4.0825937
48640	4.0824827
48730	4.082371
48820	4.0822586
48910	4.0821456
49000	4.082032
49090	4.0819176
49180	4.0818025
49270	4.0816869
49360	4.0815705
49450	4.0814534
49540	4.0813357
49630	4.0812174
49720	4.0810983
49810	4.0809786
49900	4.0808582
49990	4.0807372
50080	4.0806154
50170	4.080493
50260	4.0803699
50350	4.0802461
50440	4.0801216
50530	4.0799966
50620	4.0798708
50710	4.0797443
50800	4.0796172
50890	4.0794894
50980	4.0793609
51070	4.0792317
51160	4.0791019
51250	4.0789715
51340	4.0788403
51430	4.0787084
51520	4.078576
51610	4.0784428
51700	4.0783089
51790	4.0781744
51880	4.0780393
51970	4.0779034
52060	4.0777668
52150	4.0776297
52240	4.0774919
52330	4.0773533
52420	4.0772142
52510	4.0770744
52600	4.0769338
52690	4.0767926
52780	4.0766509
52870	4.0765084
52960	4.0763652
53050	4.0762214
53140	4.076077
53230	4.0759319
53320	4.0757861
53410	4.0756397
53500	4.0754927
53590	4.0753449
53680	4.0751966
53770	4.0750476
53860	4.0748979
53950	4.0747476
54040	4.0745967
54130	4.0744451
54220	4.0742929
54310	4.07414
54400	4.0739866
54490	4.0738324
54580	4.0736776
54670	4.0735222
54760	4.0733662
54850	4.0732095
54940	4.0730523
55030	4.0728944
55120	4.0727358
55210	4.0725766
55300	4.0724169
55390	4.0722565
55480	4.0720955
55570	4.0719338
55660	4.0717716
55750	4.0716087
55840	4.0714453
55930	4.0712812
56020	4.0711166
56110	4.0709512
56200	4.0707854
56290	4.0706189
56380	4.0704518
56470	4.0702841
56560	4.0701159
56650	4.0699471
56740	4.0697776
56830	4.0696075
56920	4.069437
57010	4.0692658
57100	4.069094
57190	4.0689216
57280	4.0687487
57370	4.0685752
57460	4.0684011
57550	4.0682265
57640	4.0680513
57730	4.0678755
57820	4.0676991
57910	4.0675223
58000	4.0673448
58090	4.0671668
58180	4.0669882
58270	4.0668091
58360	4.0666295
58450	4.0664493
58540	4.0662686
58630	4.0660873
58720	4.0659054
58810	4.0657231
58900	4.0655402
58990	4.0653568
59080	4.0651728
59170	4.0649884
59260	4.0648034
59350	4.0646179
59440	4.0644319
59530	4.0642454
59620	4.0640583
59710	4.0638707
59800	4.0636827
59890	4.0634941
59980	4.063305
60070	4.0631155
60160	4.0629255
60250	4.0627349
60340	4.0625438
60430	4.0623523
60520	4.0621603
60610	4.0619678
60700	4.0617748
60790	4.0615814
60880	4.0613875
60970	4.0611931
61060	4.0609983
61150	4.0608029
61240	4.0606071
61330	4.0604109
61420	4.0602142
61510	4.060017
61600	4.0598194
61690	4.0596214
61780	4.0594229
61870	4.0592239
61960	4.0590245
62050	4.0588248
62140	4.0586245
62230	4.0584238
62320	4.0582227
62410	4.0580212
62500	4.0578192
62590	4.0576168
62680	4.0574141
62770	4.0572108
62860	4.0570072
62950	4.0568032
63040	4.0565988
63130	4.0563939
63220	4.0561887
63310	4.0559831
63400	4.055777
63490	4.0555706
63580	4.0553638
63670	4.0551567
63760	4.0549491
63850	4.0547411
63940	4.0545329
64030	4.0543241
64120	4.0541151
64210	4.0539056
64300	4.0536959
64390	4.0534857
64480	4.0532752
64570	4.0530643
64660	4.0528531
64750	4.0526415
64840	4.0524296
64930	4.0522173
65020	4.0520047
65110	4.0517918
65200	4.0515785
65290	4.0513649
65380	4.0511509
65470	4.0509367
65560	4.0507221
65650	4.0505071
65740	4.0502919
65830	4.0500764
65920	4.0498605
66010	4.0496443
66100	4.0494279
66190	4.0492111
66280	4.048994
66370	4.0487766
66460	4.048559
66550	4.048341
66640	4.0481227
66730	4.0479042
66820	4.0476853
66910	4.0474662
67000	4.0472468
67090	4.0470272
67180	4.0468072
67270	4.046587
67360	4.0463665
67450	4.0461458
67540	4.0459248
67630	4.0457035
67720	4.045482
67810	4.0452602
67900	4.0450382
67990	4.0448159
68080	4.0445934
68170	4.0443706
68260	4.0441476
68350	4.0439244
68440	4.0437009
68530	4.0434772
68620	4.0432533
68710	4.0430291
68800	4.0428047
68890	4.0425801
68980	4.0423553
69070	4.0421303
69160	4.041905
69250	4.0416796
69340	4.0414539
69430	4.041228
69520	4.0410019
69610	4.0407757
69700	4.0405492
69790	4.0403225
69880	4.0400956
69970	4.0398686
70060	4.0396413
70150	4.0394139
70240	4.0391863
70330	4.0389585
70420	4.0387305
70510	4.0385024
70600	4.0382741
70690	4.0380456
70780	4.0378169
70870	4.0375881
70960	4.0373591
71050	4.03713
71140	4.0369007
71230	4.0366713
71320	4.0364416
71410	4.0362119
71500	4.035982
71590	4.0357519
71680	4.0355217
71770	4.0352914
71860	4.035061
71950	4.0348303
72040	4.0345996
72130	4.0343687
72220	4.0341377
72310	4.0339066
72400	4.0336754
72490	4.033444
72580	4.0332125
72670	4.0329809
72760	4.0327492
72850	4.0325173
72940	4.0322854
73030	4.0320533
73120	4.0318211
73210	4.0315889
73300	4.0313565
73390	4.031124
73480	4.0308915
73570	4.0306588
73660	4.030426
73750	4.0301932
73840	4.0299602
73930	4.0297272
74020	4.0294941
74110	4.0292609
74200	4.0290276
74290	4.0287943
74380	4.0285608
74470	4.0283273
74560	4.0280938
74650	4.0278601
74740	4.0276264
74830	4.0273926
74920	4.0271588
75010	4.0269248
75100	4.0266909
75190	4.0264568
75280	4.0262228
75370	4.0259886
75460	4.0257544
75550	4.0255202
75640	4.0252859
75730	4.0250515
75820	4.0248171
75910	4.0245827
76000	4.0243482
76090	4.0241137
76180	4.0238792
76270	4.0236446
76360	4.0234099
76450	4.0231753
76540	4.0229406
76630	4.0227059
76720	4.0224711
76810	4.0222364
76900	4.0220016
76990	4.0217668
77080	4.0215319
77170	4.0212971
77260	4.0210622
77350	4.0208273
77440	4.0205924
77530	4.0203575
77620	4.0201226
77710	4.0198876
77800	4.0196527
77890	4.0194177
77980	4.0191828
78070	4.0189478
78160	4.0187129
78250	4.0184779
78340	4.018243
78430	4.018008
78520	4.0177731
78610	4.0175382
78700	4.0173033
78790	4.0170683
78880	4.0168334
78970	4.0165985
79060	4.0163637
79150	4.0161288
79240	4.015894
79330	4.0156591
79420	4.0154243
79510	4.0151896
79600	4.0149548
79690	4.0147201
79780	4.0144853
79870	4.0142507
79960	4.014016
80050	4.0137814
80140	4.0135468
80230	4.0133122
80320	4.0130777
80410	4.0128432
80500	4.0126088
80590	4.0123744
80680	4.01214
80770	4.0119056
80860	4.0116714
80950	4.0114371
81040	4.0112029
81130	4.0109687
81220	4.0107346
81310	4.0105005
81400	4.0102665
81490	4.0100326
81580	4.0097986
81670	4.0095648
81760	4.009331
81850	4.0090972
81940	4.0088635
82030	4.0086299
82120	4.0083963
82210	4.0081628
82300	4.0079293
82390	4.0076959
82480	4.0074625
82570	4.0072293
82660	4.006996
82750	4.0067629
82840	4.0065298
82930	4.0062968
83020	4.0060638
83110	4.005831
83200	4.0055982
83290	4.0053654
83380	4.0051328
83470	4.0049002
83560	4.0046676
83650	4.0044352
83740	4.0042028
83830	4.0039706
83920	4.0037383
84010	4.0035062
84100	4.0032742
84190	4.0030422
84280	4.0028103
84370	4.0025785
84460	4.0023468
84550	4.0021151
84640	4.0018836
84730	4.0016521
84820	4.0014207
84910	4.0011894
85000	4.0009582
85090	4.0007271
85180	4.000496
85270	4.0002651
85360	4.0000342
85450	3.9998034
85540	3.9995728
85630	3.9993422
85720	3.9991117
85810	3.9988813
85900	3.998651
85990	3.9984208
86080	3.9981907
86170	3.9979607
86260	3.9977307
86350	3.9975009
86440	3.9972712
86530	3.9970416
86620	3.996812
86710	3.9965826
86800	3.9963533
86890	3.996124
86980	3.9958949
87070	3.9956659
87160	3.995437
87250	3.9952081
87340	3.9949794
87430	3.9947508
87520	3.9945223
87610	3.9942938
87700	3.9940655
87790	3.9938373
87880	3.9936092
87970	3.9933812
88060	3.9931533
88150	3.9929255
88240	3.9926978
88330	3.9924703
88420	3.9922428
88510	3.9920154
88600	3.9917882
88690	3.991561
88780	3.991334
88870	3.991107
88960	3.9908802
89050	3.9906535
89140	3.9904268
89230	3.9902003
89320	3.9899739
89410	3.9897476
89500	3.9895214
89590	3.9892953
89680	3.9890694
89770	3.9888435
89860	3.9886177
89950	3.9883921
90040	3.9881665
90130	3.9879411
90220	3.9877157
90310	3.9874905
90400	3.9872654
90490	3.9870404
90580	3.9868155
90670	3.9865907
90760	3.986366
90850	3.9861414
90940	3.9859169
91030	3.9856926
91120	3.9854683
91210	3.9852441
91300	3.9850201
91390	3.9847961
91480	3.9845722
91570	3.9843485
91660	3.9841249
91750	3.9839013
91840	3.9836779
91930	3.9834545
92020	3.9832313
92110	3.9830081
92200	3.9827851
92290	3.9825622
92380	3.9823393
92470	3.9821166
92560	3.981894
92650	3.9816714
92740	3.981449
92830	3.9812266
92920	3.9810044
93010	3.9807822
93100	3.9805602
93190	3.9803382
93280	3.9801163
93370	3.9798945
93460	3.9796728
93550	3.9794512
93640	3.9792297
93730	3.9790083
93820	3.978787
93910	3.9785657
94000	3.9783445
94090	3.9781234
94180	3.9779025
94270	3.9776815
94360	3.9774607
94450	3.9772399
94540	3.9770193
94630	3.9767987
94720	3.9765781
94810	3.9763577
94900	3.9761373
94990	3.975917
95080	3.9756968
95170	3.9754766
95260	3.9752565
95350	3.9750365
95440	3.9748166
95530	3.9745967
95620	3.9743768
95710	3.9741571
95800	3.9739374
95890	3.9737177
95980	3.9734981
96070	3.9732786
96160	3.9730591
96250	3.9728397
96340	3.9726203
96430	3.972401
96520	3.9721817
96610	3.9719625
96700	3.9717433
96790	3.9715241
96880	3.971305
96970	3.9710859
97060	3.9708668
97150	3.9706478
97240	3.9704288
97330	3.9702099
97420	3.9699909
97510	3.969772
97600	3.9695531
97690	3.9693343
97780	3.9691154
97870	3.9688966
97960	3.9686777
98050	3.9684589
98140	3.9682401
98230	3.9680213
98320	3.9678025
98410	3.9675836
98500	3.9673648
98590	3.967146
98680	3.9669272
98770	3.9667083
98860	3.9664895
98950	3.9662706
99040	3.9660517
99130	3.9658328
99220	3.9656138
99310	3.9653949
99400	3.9651758
99490	3.9649568
99580	3.9647377
99670	3.9645186
99760	3.9642994
99850	3.9640802
99940	3.9638609
100030	3.9636415
100120	3.9634221
100210	3.9632027
100300	3.9629831
100390	3.9627635
100480	3.9625439
100570	3.9623241
100660	3.9621043
100750	3.9618844
100840	3.9616644
100930	3.9614443
101020	3.9612241
101110	3.9610038
101200	3.9607834
101290	3.9605629
101380	3.9603423
101470	3.9601215
101560	3.9599007
101650	3.9596797
101740	3.9594586
101830	3.9592374
101920	3.959016
102010	3.9587945
102100	3.9585728
102190	3.958351
102280	3.9581291
102370	3.9579069
102460	3.9576847
102550	3.9574622
102640	3.9572396
102730	3.9570168
102820	3.9567939
102910	3.9565707
103000	3.9563474
103090	3.9561239
103180	3.9559001
103270	3.9556762
103360	3.9554521
103450	3.9552278
103540	3.9550032
103630	3.9547785
103720	3.9545535
103810	3.9543282
103900	3.9541028
103990	3.9538771
104080	3.9536512
104170	3.953425
104260	3.9531986
104350	3.952972
104440	3.952745
104530	3.9525179
104620	3.9522904
104710	3.9520627
104800	3.9518347
104890	3.9516064
104980	3.9513779
105070	3.951149
105160	3.9509199
105250	3.9506905
105340	3.9504607
105430	3.9502307
105520	3.9500004
105610	3.9497697
105700	3.9495387
105790	3.9493074
105880	3.9490758
105970	3.9488438
106060	3.9486116
106150	3.9483789
106240	3.948146
106330	3.9479126
106420	3.947679
106510	3.9474449
106600	3.9472105
106690	3.9469758
106780	3.9467407
106870	3.9465052
106960	3.9462693
107050	3.9460331
107140	3.9457964
107230	3.9455594
107320	3.945322
107410	3.9450842
107500	3.944846
107590	3.9446074
107680	3.9443684
107770	3.944129
107860	3.9438891
107950	3.9436489
108040	3.9434082
108130	3.9431671
108220	3.9429255
108310	3.9426836
108400	3.9424411
108490	3.9421983
108580	3.941955
108670	3.9417112
108760	3.941467
108850	3.9412224
108940	3.9409773
109030	3.9407317
109120	3.9404856
109210	3.9402391
109300	3.9399921
109390	3.9397447
109480	3.9394967
109570	3.9392483
109660	3.9389993
109750	3.9387499
109840	3.9385
109930	3.9382496
110020	3.9379987
110110	3.9377473
110200	3.9374954
110290	3.937243
110380	3.9369901
110470	3.9367366
110560	3.9364827
110650	3.9362282
110740	3.9359732
110830	3.9357177
110920	3.9354616
111010	3.9352051
111100	3.9349479
111190	3.9346903
111280	3.9344321
111370	3.9341734
111460	3.9339141
111550	3.9336543
111640	3.933394
111730	3.933133
111820	3.9328716
111910	3.9326096
112000	3.932347
112090	3.9320839
112180	3.9318203
112270	3.9315561
112360	3.9312913
112450	3.931026
112540	3.9307601
112630	3.9304936
112720	3.9302266
112810	3.929959
112900	3.9296909
112990	3.9294222
113080	3.9291529
113170	3.9288831
113260	3.9286127
113350	3.9283417
113440	3.9280702
113530	3.9277981
113620	3.9275254
113710	3.9272522
113800	3.9269784
113890	3.9267041
113980	3.9264291
114070	3.9261537
114160	3.9258776
114250	3.925601
114340	3.9253239
114430	3.9250462
114520	3.9247679
114610	3.9244891
114700	3.9242097
114790	3.9239298
114880	3.9236493
114970	3.9233683
115060	3.9230868
115150	3.9228047
115240	3.922522
115330	3.9222388
115420	3.9219551
115510	3.9216709
115600	3.9213861
115690	3.9211008
115780	3.920815
115870	3.9205287
115960	3.9202419
116050	3.9199545
116140	3.9196666
116230	3.9193783
116320	3.9190894
116410	3.9188001
116500	3.9185102
116590	3.9182199
116680	3.9179292
116770	3.9176379
116860	3.9173462
116950	3.917054
117040	3.9167613
117130	3.9164682
117220	3.9161747
117310	3.9158807
117400	3.9155863
117490	3.9152914
117580	3.9149961
117670	3.9147005
117760	3.9144044
117850	3.9141079
117940	3.913811
118030	3.9135138
118120	3.9132161
118210	3.9129181
118300	3.9126197
118390	3.912321
118480	3.9120219
118570	3.9117225
118660	3.9114227
118750	3.9111226
118840	3.9108222
118930	3.9105215
119020	3.9102205
119110	3.9099192
119200	3.9096176
119290	3.9093158
119380	3.9090137
119470	3.9087113
119560	3.9084087
119650	3.9081058
119740	3.9078028
119830	3.9074995
119920	3.907196
120010	3.9068923
120100	3.9065884
120190	3.9062843
120280	3.9059801
120370	3.9056757
120460	3.9053711
120550	3.9050664
120640	3.9047616
120730	3.9044567
120820	3.9041516
120910	3.9038465
121000	3.9035413
121090	3.903236
121180	3.9029306
121270	3.9026252
121360	3.9023197
121450	3.9020142
121540	3.9017086
121630	3.9014031
121720	3.9010976
121810	3.900792
121900	3.9004865
121990	3.900181
122080	3.8998755
122170	3.8995701
122260	3.8992648
122350	3.8989595
122440	3.8986544
122530	3.8983493
122620	3.8980443
122710	3.8977394
122800	3.8974347
122890	3.8971301
122980	3.8968256
123070	3.8965213
123160	3.8962172
123250	3.8959132
123340	3.8956095
123430	3.8953059
123520	3.8950026
123610	3.8946994
123700	3.8943965
123790	3.8940939
123880	3.8937914
123970	3.8934893
124060	3.8931874
124150	3.8928858
124240	3.8925845
124330	3.8922835
124420	3.8919828
124510	3.8916824
124600	3.8913824
124690	3.8910826
124780	3.8907833
124870	3.8904843
124960	3.8901856
125050	3.8898873
125140	3.8895895
125230	3.889292
125320	3.8889949
125410	3.8886982
125500	3.8884019
125590	3.8881061
125680	3.8878106
125770	3.8875157
125860	3.8872212
125950	3.8869271
126040	3.8866335
126130	3.8863404
126220	3.8860477
126310	3.8857555
126400	3.8854639
126490	3.8851727
126580	3.884882
126670	3.8845919
126760	3.8843022
126850	3.8840131
126940	3.8837246
127030	3.8834365
127120	3.883149
127210	3.8828621
127300	3.8825757
127390	3.8822899
127480	3.8820046
127570	3.8817199
127660	3.8814358
127750	3.8811523
127840	3.8808693
127930	3.880587
128020	3.8803052
128110	3.880024
128200	3.8797435
128290	3.8794635
128380	3.8791842
128470	3.8789055
128560	3.8786273
128650	3.8783498
128740	3.878073
128830	3.8777967
128920	3.8775211
129010	3.8772461
129100	3.8769718
129190	3.876698
129280	3.876425
129370	3.8761525
129460	3.8758807
129550	3.8756096
129640	3.8753391
129730	3.8750692
129820	3.8748
129910	3.8745315
130000	3.8742636
130090	3.8739963
130180	3.8737297
130270	3.8734638
130360	3.8731985
130450	3.8729338
130540	3.8726698
130630	3.8724065
130720	3.8721438
130810	3.8718818
130900	3.8716205
130990	3.8713598
131080	3.8710997
131170	3.8708403
131260	3.8705816
131350	3.8703235
131440	3.870066
131530	3.8698092
131620	3.8695531
131710	3.8692976
131800	3.8690427
131890	3.8687885
131980	3.8685349
132070	3.868282
132160	3.8680297
132250	3.8677781
132340	3.8675271
132430	3.8672767
132520	3.8670269
132610	3.8667778
132700	3.8665293
132790	3.8662815
132880	3.8660342
132970	3.8657876
133060	3.8655416
133150	3.8652962
133240	3.8650514
133330	3.8648072
133420	3.8645637
133510	3.8643207
133600	3.8640783
133690	3.8638365
133780	3.8635954
133870	3.8633548
133960	3.8631148
134050	3.8628753
134140	3.8626365
134230	3.8623982
134320	3.8621605
134410	3.8619234
134500	3.8616869
134590	3.8614508
134680	3.8612154
134770	3.8609805
134860	3.8607462
134950	3.8605124
135040	3.8602791
135130	3.8600464
135220	3.8598142
135310	3.8595825
135400	3.8593514
135490	3.8591208
135580	3.8588907
135670	3.8586611
135760	3.8584321
135850	3.8582035
135940	3.8579754
136030	3.8577478
136120	3.8575208
136210	3.8572942
136300	3.8570681
136390	3.8568424
136480	3.8566173
136570	3.8563926
136660	3.8561683
136750	3.8559446
136840	3.8557212
136930	3.8554984
137020	3.855276
137110	3.855054
137200	3.8548324
137290	3.8546113
137380	3.8543907
137470	3.8541704
137560	3.8539506
137650	3.8537312
137740	3.8535122
137830	3.8532936
137920	3.8530753
138010	3.8528575
138100	3.8526401
138190	3.8524231
138280	3.8522065
138370	3.8519902
138460	3.8517743
138550	3.8515588
138640	3.8513436
138730	3.8511288
138820	3.8509144
138910	3.8507003
139000	3.8504865
139090	3.8502731
139180	3.85006
139270	3.8498473
139360	3.8496349
139450	3.8494228
139540	3.849211
139630	3.8489996
139720	3.8487884
139810	3.8485776
139900	3.8483671
139990	3.8481568
140080	3.8479469
