t(s)	total_voltage(V)
15410	3.7910796
15420	3.7908439
15430	3.790608
15440	3.790372
15450	3.7901358
15460	3.7898994
15470	3.7896628
15480	3.7894261
15490	3.7891892
15500	3.7889521
15510	3.7887148
15520	3.7884774
15530	3.7882397
15540	3.7880019
15550	3.787764
15560	3.7875258
15570	3.7872874
15580	3.7870489
15590	3.7868102
15600	3.7865713
15610	3.7863322
15620	3.786093
15630	3.7858535
15640	3.7856139
15650	3.7853741
15660	3.7851341
15670	3.7848939
15680	3.7846535
15690	3.784413
15700	3.7841722
15710	3.7839313
15720	3.7836902
15730	3.7834488
15740	3.7832073
15750	3.7829657
15760	3.7827238
15770	3.7824817
15780	3.7822395
15790	3.781997
15800	3.7817544
15810	3.7815116
15820	3.7812686
15830	3.7810254
15840	3.780782
15850	3.7805384
15860	3.7802947
15870	3.7800507
15880	3.7798066
15890	3.7795622
15900	3.7793177
15910	3.779073
15920	3.7788281
15930	3.778583
15940	3.7783378
15950	3.7780923
15960	3.7778467
15970	3.7776008
15980	3.7773548
15990	3.7771086
16000	3.7768622
16010	3.7766156
16020	3.7763689
16030	3.7761219
16040	3.7758748
16050	3.7756275
16060	3.77538
16070	3.7751323
16080	3.7748845
16090	3.7746364
16100	3.7743882
16110	3.7741398
16120	3.7738912
16130	3.7736424
16140	3.7733935
16150	3.7731444
16160	3.772895
16170	3.7726456
16180	3.7723959
16190	3.7721461
16200	3.7718961
16210	3.7716459
16220	3.7713955
16230	3.771145
16240	3.7708943
16250	3.7706434
16260	3.7703924
16270	3.7701412
16280	3.7698898
16290	3.7696382
16300	3.7693865
16310	3.7691346
16320	3.7688826
16330	3.7686304
16340	3.768378
16350	3.7681255
16360	3.7678728
16370	3.7676199
16380	3.7673669
16390	3.7671137
16400	3.7668604
16410	3.7666069
16420	3.7663532
16430	3.7660994
16440	3.7658455
16450	3.7655914
16460	3.7653371
16470	3.7650827
16480	3.7648282
16490	3.7645735
16500	3.7643186
16510	3.7640636
16520	3.7638085
16530	3.7635532
16540	3.7632978
16550	3.7630423
16560	3.7627866
16570	3.7625307
16580	3.7622748
16590	3.7620187
16600	3.7617624
16610	3.7615061
16620	3.7612496
16630	3.760993
16640	3.7607362
16650	3.7604793
16660	3.7602223
16670	3.7599652
16680	3.7597079
16690	3.7594506
16700	3.7591931
16710	3.7589355
16720	3.7586778
16730	3.7584199
16740	3.758162
16750	3.7579039
16760	3.7576458
16770	3.7573875
16780	3.7571291
16790	3.7568706
16800	3.756612
16810	3.7563533
16820	3.7560946
16830	3.7558357
16840	3.7555767
16850	3.7553176
16860	3.7550584
16870	3.7547992
16880	3.7545398
16890	3.7542804
16900	3.7540208
16910	3.7537612
16920	3.7535015
16930	3.7532417
16940	3.7529819
16950	3.7527219
16960	3.7524619
16970	3.7522018
16980	3.7519416
16990	3.7516814
17000	3.7514211
17010	3.7511607
17020	3.7509003
17030	3.7506398
17040	3.7503792
17050	3.7501186
17060	3.7498579
17070	3.7495971
17080	3.7493364
17090	3.7490755
17100	3.7488146
17110	3.7485536
17120	3.7482927
17130	3.7480316
17140	3.7477705
17150	3.7475094
17160	3.7472482
17170	3.746987
17180	3.7467258
17190	3.7464645
17200	3.7462032
17210	3.7459418
17220	3.7456805
17230	3.7454191
17240	3.7451576
17250	3.7448962
17260	3.7446347
17270	3.7443732
17280	3.7441117
17290	3.7438502
17300	3.7435887
17310	3.7433272
17320	3.7430656
17330	3.742804
17340	3.7425425
17350	3.7422809
17360	3.7420193
17370	3.7417578
17380	3.7414962
17390	3.7412346
17400	3.7409731
17410	3.7407115
17420	3.74045
17430	3.7401885
17440	3.739927
17450	3.7396655
17460	3.739404
17470	3.7391425
17480	3.7388811
17490	3.7386197
17500	3.7383583
17510	3.7380969
17520	3.7378356
17530	3.7375743
17540	3.737313
17550	3.7370518
17560	3.7367906
17570	3.7365295
17580	3.7362683
17590	3.7360073
17600	3.7357463
17610	3.7354853
17620	3.7352244
17630	3.7349635
17640	3.7347027
17650	3.7344419
17660	3.7341812
17670	3.7339205
17680	3.7336599
17690	3.7333994
17700	3.733139
17710	3.7328786
17720	3.7326182
17730	3.732358
17740	3.7320978
17750	3.7318377
17760	3.7315776
17770	3.7313177
17780	3.7310578
17790	3.730798
17800	3.7305383
17810	3.7302787
17820	3.7300191
17830	3.7297597
17840	3.7295003
17850	3.7292411
17860	3.7289819
17870	3.7287228
17880	3.7284638
17890	3.728205
17900	3.7279462
17910	3.7276875
17920	3.7274289
17930	3.7271705
17940	3.7269121
17950	3.7266539
17960	3.7263958
17970	3.7261377
17980	3.7258798
17990	3.7256221
18000	3.7253644
18010	3.7251069
18020	3.7248495
18030	3.7245922
18040	3.724335
18050	3.724078
18060	3.7238211
18070	3.7235643
18080	3.7233076
18090	3.7230511
18100	3.7227948
18110	3.7225385
18120	3.7222824
18130	3.7220265
18140	3.7217707
18150	3.721515
18160	3.7212595
18170	3.7210041
18180	3.7207489
18190	3.7204938
18200	3.7202389
18210	3.7199841
18220	3.7197295
18230	3.7194751
18240	3.7192208
18250	3.7189666
18260	3.7187127
18270	3.7184589
18280	3.7182052
18290	3.7179517
18300	3.7176984
18310	3.7174453
18320	3.7171923
18330	3.7169395
18340	3.7166869
18350	3.7164344
18360	3.7161821
18370	3.71593
18380	3.7156781
18390	3.7154263
18400	3.7151748
18410	3.7149234
18420	3.7146722
18430	3.7144212
18440	3.7141703
18450	3.7139197
18460	3.7136693
18470	3.713419
18480	3.7131689
18490	3.712919
18500	3.7126693
18510	3.7124198
18520	3.7121706
18530	3.7119214
18540	3.7116725
18550	3.7114238
18560	3.7111753
18570	3.710927
18580	3.7106789
18590	3.710431
18600	3.7101833
18610	3.7099359
18620	3.7096886
18630	3.7094415
18640	3.7091946
18650	3.708948
18660	3.7087015
18670	3.7084553
18680	3.7082093
18690	3.7079635
18700	3.7077179
18710	3.7074725
18720	3.7072274
18730	3.7069824
18740	3.7067377
18750	3.7064932
18760	3.7062489
18770	3.7060048
18780	3.705761
18790	3.7055174
18800	3.705274
18810	3.7050308
18820	3.7047878
18830	3.7045451
18840	3.7043026
18850	3.7040603
18860	3.7038183
18870	3.7035765
18880	3.7033349
18890	3.7030935
18900	3.7028524
18910	3.7026115
18920	3.7023708
18930	3.7021304
18940	3.7018902
18950	3.7016502
18960	3.7014105
18970	3.7011709
18980	3.7009317
18990	3.7006926
19000	3.7004538
19010	3.7002153
19020	3.6999769
19030	3.6997388
19040	3.699501
19050	3.6992634
19060	3.699026
19070	3.6987889
19080	3.698552
19090	3.6983153
19100	3.6980789
19110	3.6978427
19120	3.6976068
19130	3.6973711
19140	3.6971356
19150	3.6969004
19160	3.6966654
19170	3.6964307
19180	3.6961962
19190	3.695962
19200	3.695728
19210	3.6954942
19220	3.6952607
19230	3.6950274
19240	3.6947944
19250	3.6945616
19260	3.6943291
19270	3.6940968
19280	3.6938647
19290	3.6936329
19300	3.6934013
19310	3.69317
19320	3.6929389
19330	3.6927081
19340	3.6924775
19350	3.6922472
19360	3.6920171
19370	3.6917872
19380	3.6915576
19390	3.6913282
19400	3.6910991
19410	3.6908702
19420	3.6906416
19430	3.6904132
19440	3.6901851
19450	3.6899572
19460	3.6897295
19470	3.6895021
19480	3.689275
19490	3.689048
19500	3.6888214
19510	3.6885949
19520	3.6883687
19530	3.6881428
19540	3.6879171
19550	3.6876916
19560	3.6874664
19570	3.6872414
19580	3.6870167
19590	3.6867922
19600	3.6865679
19610	3.6863439
19620	3.6861201
19630	3.6858966
19640	3.6856733
19650	3.6854502
19660	3.6852274
19670	3.6850049
19680	3.6847825
19690	3.6845604
19700	3.6843386
19710	3.6841169
19720	3.6838956
19730	3.6836744
19740	3.6834535
19750	3.6832328
19760	3.6830124
19770	3.6827922
19780	3.6825722
19790	3.6823525
19800	3.6821329
19810	3.6819137
19820	3.6816946
19830	3.6814758
19840	3.6812573
19850	3.6810389
19860	3.6808208
19870	3.6806029
19880	3.6803853
19890	3.6801678
19900	3.6799506
19910	3.6797336
19920	3.6795169
19930	3.6793004
19940	3.6790841
19950	3.678868
19960	3.6786522
19970	3.6784365
19980	3.6782211
19990	3.678006
20000	3.677791
20010	3.6775763
20020	3.6773618
20030	3.6771475
20040	3.6769334
20050	3.6767195
20060	3.6765059
20070	3.6762925
20080	3.6760792
20090	3.6758662
20100	3.6756534
20110	3.6754409
20120	3.6752285
20130	3.6750164
20140	3.6748044
20150	3.6745927
20160	3.6743812
20170	3.6741699
20180	3.6739588
20190	3.6737479
20200	3.6735372
20210	3.6733267
20220	3.6731165
20230	3.6729064
20240	3.6726965
20250	3.6724868
20260	3.6722774
20270	3.6720681
20280	3.671859
20290	3.6716501
20300	3.6714415
20310	3.671233
20320	3.6710247
20330	3.6708166
20340	3.6706087
20350	3.670401
20360	3.6701935
20370	3.6699862
20380	3.669779
20390	3.6695721
20400	3.6693653
20410	3.6691587
20420	3.6689524
20430	3.6687461
20440	3.6685401
20450	3.6683343
20460	3.6681286
20470	3.6679231
20480	3.6677178
20490	3.6675127
20500	3.6673078
20510	3.667103
20520	3.6668984
20530	3.666694
20540	3.6664898
20550	3.6662857
20560	3.6660818
20570	3.665878
20580	3.6656745
20590	3.6654711
20600	3.6652678
20610	3.6650648
20620	3.6648619
20630	3.6646591
20640	3.6644566
20650	3.6642541
20660	3.6640519
20670	3.6638498
20680	3.6636478
20690	3.663446
20700	3.6632444
20710	3.6630429
20720	3.6628416
20730	3.6626404
20740	3.6624394
20750	3.6622385
20760	3.6620378
20770	3.6618372
20780	3.6616368
20790	3.6614365
20800	3.6612364
20810	3.6610363
20820	3.6608365
20830	3.6606368
20840	3.6604372
20850	3.6602377
20860	3.6600384
20870	3.6598392
20880	3.6596402
20890	3.6594413
20900	3.6592425
20910	3.6590438
20920	3.6588453
20930	3.6586469
20940	3.6584486
20950	3.6582505
20960	3.6580525
20970	3.6578546
20980	3.6576568
20990	3.6574591
21000	3.6572616
21010	3.6570642
21020	3.6568669
21030	3.6566697
21040	3.6564726
21050	3.6562756
21060	3.6560788
21070	3.655882
21080	3.6556854
21090	3.6554888
21100	3.6552924
21110	3.6550961
21120	3.6548999
21130	3.6547037
21140	3.6545077
21150	3.6543118
21160	3.654116
21170	3.6539203
21180	3.6537246
21190	3.6535291
21200	3.6533336
21210	3.6531383
21220	3.652943
21230	3.6527478
21240	3.6525528
21250	3.6523577
21260	3.6521628
21270	3.651968
21280	3.6517732
21290	3.6515786
21300	3.651384
21310	3.6511894
21320	3.650995
21330	3.6508006
21340	3.6506063
21350	3.6504121
21360	3.6502179
21370	3.6500239
21380	3.6498299
21390	3.6496359
21400	3.649442
21410	3.6492482
21420	3.6490544
21430	3.6488607
21440	3.6486671
21450	3.6484735
21460	3.64828
21470	3.6480865
21480	3.6478931
21490	3.6476997
21500	3.6475064
21510	3.6473132
21520	3.6471199
21530	3.6469268
21540	3.6467336
21550	3.6465406
21560	3.6463475
21570	3.6461545
21580	3.6459616
21590	3.6457686
21600	3.6455758
21610	3.6453829
21620	3.6451901
21630	3.6449973
21640	3.6448046
21650	3.6446118
21660	3.6444191
21670	3.6442265
21680	3.6440338
21690	3.6438412
21700	3.6436486
21710	3.643456
21720	3.6432635
21730	3.6430709
21740	3.6428784
21750	3.6426859
21760	3.6424934
21770	3.6423009
21780	3.6421084
21790	3.6419159
21800	3.6417235
21810	3.641531
21820	3.6413386
21830	3.6411461
21840	3.6409537
21850	3.6407612
21860	3.6405687
21870	3.6403763
21880	3.6401838
21890	3.6399914
21900	3.6397989
21910	3.6396064
21920	3.6394139
21930	3.6392214
21940	3.6390288
21950	3.6388363
21960	3.6386437
21970	3.6384511
21980	3.6382585
21990	3.6380659
22000	3.6378733
22010	3.6376806
22020	3.6374879
22030	3.6372952
22040	3.6371024
22050	3.6369096
22060	3.6367168
22070	3.6365239
22080	3.636331
22090	3.6361381
22100	3.6359451
22110	3.6357521
22120	3.635559
22130	3.6353659
22140	3.6351728
22150	3.6349796
22160	3.6347863
22170	3.634593
22180	3.6343997
22190	3.6342063
22200	3.6340128
22210	3.6338193
22220	3.6336257
22230	3.6334321
22240	3.6332384
22250	3.6330446
22260	3.6328507
22270	3.6326568
22280	3.6324629
22290	3.6322688
22300	3.6320747
22310	3.6318805
22320	3.6316863
22330	3.6314919
22340	3.6312975
22350	3.631103
22360	3.6309084
22370	3.6307137
22380	3.630519
22390	3.6303241
22400	3.6301292
22410	3.6299342
22420	3.629739
22430	3.6295438
22440	3.6293485
22450	3.6291531
22460	3.6289576
22470	3.628762
22480	3.6285663
22490	3.6283705
22500	3.6281745
22510	3.6279785
22520	3.6277823
22530	3.6275861
22540	3.6273897
22550	3.6271932
22560	3.6269966
22570	3.6267999
22580	3.6266031
22590	3.6264061
22600	3.626209
22610	3.6260118
22620	3.6258144
22630	3.625617
22640	3.6254193
22650	3.6252216
22660	3.6250237
22670	3.6248257
22680	3.6246276
22690	3.6244293
22700	3.6242308
22710	3.6240322
22720	3.6238335
22730	3.6236346
22740	3.6234356
22750	3.6232364
22760	3.6230371
22770	3.6228376
22780	3.622638
22790	3.6224382
22800	3.6222382
22810	3.6220381
22820	3.6218378
22830	3.6216373
22840	3.6214367
22850	3.6212359
22860	3.6210349
22870	3.6208338
22880	3.6206325
22890	3.620431
22900	3.6202293
22910	3.6200274
22920	3.6198254
22930	3.6196232
22940	3.6194208
22950	3.6192182
22960	3.6190154
22970	3.6188124
22980	3.6186092
22990	3.6184058
23000	3.6182023
23010	3.6179985
23020	3.6177945
23030	3.6175903
23040	3.6173859
23050	3.6171814
23060	3.6169765
23070	3.6167715
23080	3.6165663
23090	3.6163609
23100	3.6161552
23110	3.6159493
23120	3.6157432
23130	3.6155369
23140	3.6153304
23150	3.6151236
23160	3.6149166
23170	3.6147093
23180	3.6145019
23190	3.6142942
23200	3.6140862
23210	3.6138781
23220	3.6136696
23230	3.613461
23240	3.6132521
23250	3.6130429
23260	3.6128335
23270	3.6126239
23280	3.612414
23290	3.6122039
23300	3.6119935
23310	3.6117828
23320	3.6115719
23330	3.6113607
23340	3.6111493
23350	3.6109376
23360	3.6107256
23370	3.6105134
23380	3.6103008
23390	3.6100881
23400	3.609875
23410	3.6096617
23420	3.6094481
23430	3.6092342
23440	3.60902
23450	3.6088056
23460	3.6085908
23470	3.6083758
23480	3.6081605
23490	3.6079449
23500	3.607729
23510	3.6075128
23520	3.6072964
23530	3.6070796
23540	3.6068625
23550	3.6066451
23560	3.6064275
23570	3.6062095
23580	3.6059912
23590	3.6057726
23600	3.6055537
23610	3.6053345
23620	3.6051149
23630	3.6048951
23640	3.6046749
23650	3.6044545
23660	3.6042337
23670	3.6040126
23680	3.6037911
23690	3.6035694
23700	3.6033473
23710	3.6031248
23720	3.6029021
23730	3.602679
23740	3.6024556
23750	3.6022319
23760	3.6020078
23770	3.6017834
23780	3.6015586
23790	3.6013335
23800	3.6011081
23810	3.6008823
23820	3.6006562
23830	3.6004297
23840	3.6002029
23850	3.5999758
23860	3.5997482
23870	3.5995204
23880	3.5992922
23890	3.5990636
23900	3.5988347
23910	3.5986054
23920	3.5983757
23930	3.5981457
23940	3.5979154
23950	3.5976846
23960	3.5974535
23970	3.5972221
23980	3.5969903
23990	3.5967581
24000	3.5965255
24010	3.5962926
24020	3.5960593
24030	3.5958256
24040	3.5955916
24050	3.5953572
24060	3.5951224
24070	3.5948872
24080	3.5946517
24090	3.5944158
24100	3.5941795
24110	3.5939428
24120	3.5937057
24130	3.5934683
24140	3.5932305
24150	3.5929922
24160	3.5927536
24170	3.5925147
24180	3.5922753
24190	3.5920355
24200	3.5917954
24210	3.5915549
24220	3.591314
24230	3.5910726
24240	3.5908309
24250	3.5905889
24260	3.5903464
24270	3.5901035
24280	3.5898602
24290	3.5896166
24300	3.5893725
24310	3.5891281
24320	3.5888832
24330	3.588638
24340	3.5883923
24350	3.5881463
24360	3.5878999
24370	3.5876531
24380	3.5874058
24390	3.5871582
24400	3.5869102
24410	3.5866618
24420	3.586413
24430	3.5861637
24440	3.5859141
24450	3.5856641
24460	3.5854137
24470	3.5851629
24480	3.5849117
24490	3.5846601
24500	3.5844081
24510	3.5841557
24520	3.5839029
24530	3.5836497
24540	3.5833961
24550	3.5831421
24560	3.5828877
24570	3.5826329
24580	3.5823777
24590	3.5821221
24600	3.5818662
24610	3.5816098
24620	3.581353
24630	3.5810958
24640	3.5808383
24650	3.5805803
24660	3.580322
24670	3.5800632
24680	3.5798041
24690	3.5795446
24700	3.5792846
24710	3.5790243
24720	3.5787636
24730	3.5785025
24740	3.5782411
24750	3.5779792
24760	3.5777169
24770	3.5774543
24780	3.5771913
24790	3.5769279
24800	3.5766641
24810	3.5763999
24820	3.5761353
24830	3.5758704
24840	3.5756051
24850	3.5753394
24860	3.5750733
24870	3.5748069
24880	3.5745401
24890	3.5742729
24900	3.5740053
24910	3.5737374
24920	3.5734691
24930	3.5732004
24940	3.5729314
24950	3.572662
24960	3.5723922
24970	3.5721221
24980	3.5718516
24990	3.5715808
25000	3.5713096
25010	3.5710381
25020	3.5707662
25030	3.5704939
25040	3.5702213
25050	3.5699483
25060	3.569675
25070	3.5694014
25080	3.5691274
25090	3.5688531
25100	3.5685784
25110	3.5683034
25120	3.5680281
25130	3.5677524
25140	3.5674764
25150	3.5672001
25160	3.5669234
25170	3.5666465
25180	3.5663692
25190	3.5660915
25200	3.5658136
25210	3.5655354
25220	3.5652568
25230	3.5649779
25240	3.5646987
25250	3.5644193
25260	3.5641395
25270	3.5638594
25280	3.563579
25290	3.5632983
25300	3.5630173
25310	3.5627361
25320	3.5624545
25330	3.5621727
25340	3.5618905
25350	3.5616081
25360	3.5613255
25370	3.5610425
25380	3.5607593
25390	3.5604758
25400	3.560192
25410	3.559908
25420	3.5596237
25430	3.5593392
25440	3.5590544
25450	3.5587694
25460	3.5584841
25470	3.5581985
25480	3.5579127
25490	3.5576267
25500	3.5573405
25510	3.557054
25520	3.5567673
25530	3.5564803
25540	3.5561931
25550	3.5559057
25560	3.5556181
25570	3.5553303
25580	3.5550423
25590	3.554754
25600	3.5544656
25610	3.5541769
25620	3.5538881
25630	3.5535991
25640	3.5533098
25650	3.5530204
25660	3.5527308
25670	3.552441
25680	3.5521511
25690	3.551861
25700	3.5515707
25710	3.5512802
25720	3.5509896
25730	3.5506988
25740	3.5504078
25750	3.5501167
25760	3.5498255
25770	3.5495341
25780	3.5492426
25790	3.5489509
25800	3.5486591
25810	3.5483672
25820	3.5480751
25830	3.5477829
25840	3.5474906
25850	3.5471982
25860	3.5469056
25870	3.546613
25880	3.5463203
25890	3.5460274
25900	3.5457345
25910	3.5454414
25920	3.5451483
25930	3.5448551
25940	3.5445618
25950	3.5442684
25960	3.543975
25970	3.5436815
25980	3.5433879
25990	3.5430942
26000	3.5428005
26010	3.5425068
26020	3.542213
26030	3.5419191
26040	3.5416252
26050	3.5413313
26060	3.5410373
26070	3.5407433
26080	3.5404492
26090	3.5401552
26100	3.5398611
26110	3.539567
26120	3.5392729
26130	3.5389788
26140	3.5386846
26150	3.5383905
26160	3.5380964
26170	3.5378023
26180	3.5375082
26190	3.5372141
26200	3.53692
26210	3.5366259
26220	3.5363319
26230	3.5360379
26240	3.535744
26250	3.5354501
26260	3.5351562
26270	3.5348623
26280	3.5345686
26290	3.5342748
26300	3.5339811
26310	3.5336875
26320	3.533394
26330	3.5331005
26340	3.5328071
26350	3.5325138
26360	3.5322205
26370	3.5319273
26380	3.5316343
26390	3.5313413
26400	3.5310484
26410	3.5307556
26420	3.5304629
26430	3.5301703
26440	3.5298778
26450	3.5295854
26460	3.5292932
26470	3.5290011
26480	3.5287091
26490	3.5284172
26500	3.5281254
26510	3.5278338
26520	3.5275423
26530	3.527251
26540	3.5269598
26550	3.5266688
26560	3.5263779
26570	3.5260872
26580	3.5257966
26590	3.5255062
26600	3.525216
26610	3.5249259
26620	3.524636
26630	3.5243463
26640	3.5240567
26650	3.5237674
26660	3.5234782
26670	3.5231892
26680	3.5229004
26690	3.5226118
26700	3.5223235
26710	3.5220353
26720	3.5217473
26730	3.5214595
26740	3.5211719
26750	3.5208846
26760	3.5205975
26770	3.5203106
26780	3.5200239
26790	3.5197374
26800	3.5194512
26810	3.5191652
26820	3.5188794
26830	3.5185939
26840	3.5183087
26850	3.5180236
26860	3.5177388
26870	3.5174543
26880	3.51717
26890	3.516886
26900	3.5166022
26910	3.5163187
26920	3.5160355
26930	3.5157525
26940	3.5154698
26950	3.5151874
26960	3.5149052
26970	3.5146234
26980	3.5143418
26990	3.5140605
27000	3.5137794
27010	3.5134987
27020	3.5132182
27030	3.512938
27040	3.5126582
27050	3.5123786
27060	3.5120993
27070	3.5118203
27080	3.5115417
27090	3.5112633
27100	3.5109852
27110	3.5107075
27120	3.51043
27130	3.5101529
27140	3.5098761
27150	3.5095996
27160	3.5093234
27170	3.5090476
27180	3.508772
27190	3.5084968
27200	3.5082219
27210	3.5079474
27220	3.5076731
27230	3.5073992
27240	3.5071257
27250	3.5068524
27260	3.5065795
27270	3.506307
27280	3.5060348
27290	3.5057629
27300	3.5054914
27310	3.5052202
27320	3.5049493
27330	3.5046788
27340	3.5044087
27350	3.5041389
27360	3.5038694
27370	3.5036003
27380	3.5033316
27390	3.5030632
27400	3.5027952
27410	3.5025275
27420	3.5022602
27430	3.5019932
27440	3.5017266
27450	3.5014603
27460	3.5011944
27470	3.5009289
27480	3.5006638
27490	3.500399
27500	3.5001345
27510	3.4998704
27520	3.4996067
27530	3.4993434
27540	3.4990804
27550	3.4988178
27560	3.4985556
27570	3.4982937
27580	3.4980322
27590	3.4977711
27600	3.4975103
27610	3.4972499
27620	3.4969899
27630	3.4967302
27640	3.496471
27650	3.4962121
27660	3.4959535
27670	3.4956953
27680	3.4954376
27690	3.4951801
27700	3.4949231
27710	3.4946664
27720	3.4944101
27730	3.4941541
27740	3.4938986
27750	3.4936434
27760	3.4933886
27770	3.4931341
27780	3.49288
27790	3.4926263
27800	3.492373
27810	3.49212
27820	3.4918674
27830	3.4916152
27840	3.4913633
27850	3.4911118
27860	3.4908607
27870	3.4906099
27880	3.4903595
27890	3.4901095
27900	3.4898598
27910	3.4896105
27920	3.4893616
27930	3.489113
27940	3.4888648
27950	3.488617
27960	3.4883695
27970	3.4881223
27980	3.4878756
27990	3.4876291
28000	3.4873831
28010	3.4871374
28020	3.486892
28030	3.4866471
28040	3.4864024
28050	3.4861581
28060	3.4859142
28070	3.4856706
28080	3.4854274
28090	3.4851845
28100	3.4849419
28110	3.4846997
28120	3.4844578
28130	3.4842163
28140	3.4839751
28150	3.4837343
28160	3.4834937
28170	3.4832536
28180	3.4830137
28190	3.4827742
28200	3.482535
28210	3.4822962
28220	3.4820576
28230	3.4818194
28240	3.4815815
28250	3.481344
28260	3.4811067
28270	3.4808698
28280	3.4806332
28290	3.4803969
28300	3.4801609
28310	3.4799252
28320	3.4796898
28330	3.4794547
28340	3.47922
28350	3.4789855
28360	3.4787513
28370	3.4785174
28380	3.4782838
28390	3.4780505
28400	3.4778175
28410	3.4775848
28420	3.4773523
28430	3.4771202
28440	3.4768883
28450	3.4766567
28460	3.4764254
28470	3.4761943
28480	3.4759635
28490	3.475733
28500	3.4755027
28510	3.4752727
28520	3.4750429
28530	3.4748134
28540	3.4745842
28550	3.4743552
28560	3.4741264
28570	3.4738979
28580	3.4736696
28590	3.4734416
28600	3.4732137
28610	3.4729862
28620	3.4727588
28630	3.4725317
28640	3.4723048
28650	3.472078
28660	3.4718516
28670	3.4716253
28680	3.4713992
28690	3.4711733
28700	3.4709477
28710	3.4707222
28720	3.4704969
28730	3.4702718
28740	3.4700469
28750	3.4698222
28760	3.4695976
28770	3.4693732
28780	3.469149
28790	3.468925
28800	3.4687011
28810	3.4684773
28820	3.4682538
28830	3.4680303
28840	3.4678071
28850	3.4675839
28860	3.4673609
28870	3.467138
28880	3.4669153
28890	3.4666927
28900	3.4664702
28910	3.4662478
28920	3.4660255
28930	3.4658033
28940	3.4655812
28950	3.4653593
28960	3.4651374
28970	3.4649156
28980	3.4646939
28990	3.4644722
29000	3.4642507
29010	3.4640292
29020	3.4638077
29030	3.4635864
29040	3.463365
29050	3.4631438
29060	3.4629225
29070	3.4627013
29080	3.4624802
29090	3.462259
29100	3.4620379
29110	3.4618168
29120	3.4615957
29130	3.4613747
29140	3.4611536
29150	3.4609325
29160	3.4607114
29170	3.4604903
29180	3.4602691
29190	3.460048
29200	3.4598268
29210	3.4596055
29220	3.4593842
29230	3.4591629
29240	3.4589414
29250	3.45872
29260	3.4584984
29270	3.4582768
29280	3.4580551
29290	3.4578333
29300	3.4576114
29310	3.4573894
29320	3.4571673
29330	3.456945
29340	3.4567227
29350	3.4565002
29360	3.4562776
29370	3.4560548
29380	3.4558319
29390	3.4556088
29400	3.4553855
29410	3.4551621
29420	3.4549385
29430	3.4547147
29440	3.4544907
29450	3.4542665
29460	3.4540421
29470	3.4538174
29480	3.4535926
29490	3.4533675
29500	3.4531422
29510	3.4529166
29520	3.4526907
29530	3.4524646
29540	3.4522382
29550	3.4520116
29560	3.4517846
29570	3.4515573
29580	3.4513298
29590	3.4511019
29600	3.4508737
29610	3.4506451
29620	3.4504162
29630	3.450187
29640	3.4499573
29650	3.4497274
29660	3.449497
29670	3.4492662
29680	3.4490351
29690	3.4488035
29700	3.4485715
29710	3.4483391
29720	3.4481063
29730	3.447873
29740	3.4476392
29750	3.447405
29760	3.4471703
29770	3.4469351
29780	3.4466994
29790	3.4464632
29800	3.4462265
29810	3.4459892
29820	3.4457514
29830	3.4455131
29840	3.4452742
29850	3.4450347
29860	3.4447946
29870	3.4445539
29880	3.4443126
29890	3.4440707
29900	3.4438282
29910	3.443585
29920	3.4433412
29930	3.4430967
29940	3.4428515
29950	3.4426057
29960	3.4423591
29970	3.4421118
29980	3.4418638
29990	3.441615
30000	3.4413655
30010	3.4411152
30020	3.4408641
30030	3.4406123
30040	3.4403596
30050	3.4401061
30060	3.4398518
30070	3.4395966
30080	3.4393406
30090	3.4390837
30100	3.4388258
30110	3.4385671
30120	3.4383075
30130	3.438047
30140	3.4377855
30150	3.437523
30160	3.4372595
30170	3.4369951
30180	3.4367297
30190	3.4364632
30200	3.4361957
30210	3.4359271
30220	3.4356575
30230	3.4353868
30240	3.435115
30250	3.4348421
30260	3.434568
30270	3.4342928
30280	3.4340164
30290	3.4337388
30300	3.4334601
30310	3.4331801
30320	3.4328989
30330	3.4326164
30340	3.4323327
30350	3.4320476
30360	3.4317613
30370	3.4314736
30380	3.4311846
30390	3.4308943
30400	3.4306026
30410	3.4303094
30420	3.4300149
30430	3.4297189
30440	3.4294215
30450	3.4291226
30460	3.4288222
30470	3.4285203
30480	3.4282169
30490	3.4279119
30500	3.4276053
30510	3.4272972
30520	3.4269874
30530	3.426676
30540	3.426363
30550	3.4260483
30560	3.4257319
30570	3.4254138
30580	3.4250939
30590	3.4247723
30600	3.4244489
30610	3.4241237
30620	3.4237967
30630	3.4234679
30640	3.4231372
30650	3.4228045
30660	3.42247
30670	3.4221335
30680	3.4217952
30690	3.4214548
30700	3.4211124
30710	3.420768
30720	3.4204215
30730	3.420073
30740	3.4197223
30750	3.4193695
30760	3.4190147
30770	3.4186576
30780	3.4182983
30790	3.4179368
30800	3.4175731
30810	3.4172071
30820	3.4168389
30830	3.4164683
30840	3.4160954
30850	3.4157201
30860	3.4153424
30870	3.4149623
30880	3.4145798
30890	3.4141948
30900	3.4138074
30910	3.4134174
30920	3.4130248
30930	3.4126297
30940	3.4122321
30950	3.4118318
30960	3.4114288
30970	3.4110232
30980	3.4106149
30990	3.4102038
31000	3.4097901
31010	3.4093735
31020	3.4089542
31030	3.408532
31040	3.408107
31050	3.4076791
31060	3.4072483
31070	3.4068146
31080	3.4063779
31090	3.4059383
31100	3.4054956
