r(x_rel=0.75)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
2.0206897	29866	29607.434	28848.727	27107.319	23548.563	21746.26	20152.788	18684.476	17039.352	13507.199	12627.231	11777.369	10983.848	10260.421	9597.928	2065.7918	1878.144	4292.8148	5140.8886	6010.3982	7785.2462	11098.755	11933.656	12789.047	13664.605	14562.571	15493.606	16471.21	17493.622	18514.201	19445.653	20245.15	20954.125	21637.955	22268.967
2.2227586	29866	29582.23	28812.228	27068.777	23509.182	21707.744	20121.1	18651.235	17001.711	13468.402	12589.143	11741.108	10950.502	10230.219	9570.0108	2037.8073	1874.6555	4329.7283	5178.0556	6048.8478	7823.591	11134.631	11970.425	12826.735	13703.15	14602.194	15534.944	16514.8	17538.904	18558.013	19483.863	20277.593	20983.919	21667.771	22300.038
2.4248276	29866	29553.855	28772.189	27026.611	23466.078	21665.676	20086.519	18614.771	16960.5	13425.963	12547.508	11701.513	10914.12	10197.268	9539.5192	2007.3685	1872.647	4370.0686	5218.7515	6090.9536	7865.4962	11173.906	12010.679	12867.993	13745.344	14645.582	15580.231	16562.561	17588.473	18605.833	19525.452	20312.947	21016.483	21700.418	22334.085
2.6268966	29866	29522.141	28728.581	26980.819	23419.242	21620.076	20049.06	18575.054	16915.707	13379.881	12502.333	11658.6	10874.727	10161.588	9506.4628	1974.5789	1872.6395	4413.8321	5262.9901	6136.73	7910.9527	11216.59	12054.431	12912.83	13791.198	14692.749	15629.487	16614.514	17642.341	18657.629	19570.366	20351.179	21051.815	21735.908	22371.126
2.8289655	29866	29486.917	28681.377	26931.398	23368.663	21570.965	20008.744	18532.051	16867.321	13330.155	12453.626	11612.389	10832.35	10123.203	9470.8521	1939.5837	1875.2063	4461.015	5310.7856	6186.1914	7959.9486	11262.693	12101.691	12961.258	13840.721	14743.709	15682.735	16670.684	17700.516	18713.365	19618.545	20392.259	21089.911	21774.253	22411.181
3.0310345	29866	29448.022	28630.552	26878.345	23314.332	21518.368	19965.588	18485.73	16815.332	13276.785	12401.397	11562.904	10787.018	10082.138	9432.6987	1902.5835	1880.9694	4511.6145	5362.1525	6239.352	8012.4701	11312.228	12152.47	13013.286	13893.925	14798.479	15739.998	16731.097	17763.006	18772.999	19669.924	20436.15	21130.767	21815.464	22454.269
3.2331034	29866	29405.297	28576.079	26821.659	23256.238	21462.316	19919.611	18436.052	16759.731	13219.774	12345.659	11510.171	10738.764	10038.42	9392.0146	1863.8505	1890.5921	4565.6291	5417.1068	6296.2265	8068.5012	11365.204	12206.781	13068.925	13950.82	14857.075	15801.3	16795.779	17829.818	18836.481	19724.433	20482.817	21174.379	21859.555	22500.414
3.4351724	29866	29358.594	28517.935	26761.336	23194.372	21402.844	19870.833	18382.982	16700.507	13159.122	12286.426	11454.22	10687.624	9992.0774	9348.8119	1823.749	1904.7695	4623.0585	5475.6651	6356.8295	8128.0235	11421.632	12264.635	13128.186	14011.416	14919.515	15866.668	16864.756	17900.957	18903.755	19781.997	20532.223	21220.745	21906.541	22549.637
3.6372414	29866	29307.771	28456.097	26697.377	23128.722	21339.99	19819.271	18326.477	16637.653	13094.835	12223.713	11395.081	10633.637	9943.1409	9303.103	1782.7619	1924.2127	4683.9048	5537.8454	6421.1758	8191.0169	11481.525	12326.044	13191.079	14075.727	14985.819	15936.13	16938.058	17976.426	18974.756	19842.535	20584.332	21269.864	21956.438	22601.964
3.8393103	29866	29252.695	28390.544	26629.778	23059.275	21273.8	19764.941	18266.496	16571.158	13026.914	12157.54	11332.79	10576.841	9891.6421	9254.9001	1741.5236	1949.6292	4748.1722	5603.6667	6489.2803	8257.4588	11544.895	12391.021	13257.615	14143.763	15056.006	16009.715	17015.714	18056.226	19049.412	19905.966	20639.107	21321.735	22009.263	22657.421
4.0413793	29866	29193.243	28321.258	26558.539	22986.019	21204.324	19707.858	18202.993	16501.016	12955.367	12087.926	11267.384	10517.282	9837.6138	9204.2148	1700.8622	1981.6966	4815.8673	5673.1496	6561.158	8327.3246	11611.755	12459.58	13327.807	14215.537	15130.099	16087.454	17097.755	18140.354	19127.642	19972.2	20696.513	21376.358	22065.034	22716.036
4.2434483	29866	29129.302	28248.221	26483.658	22908.94	21131.617	19648.032	18135.923	16427.217	12880.199	12014.895	11198.906	10455.005	9781.09	9151.0584	1661.8517	2021.0299	4886.9996	5746.3159	6636.8234	8400.5876	11682.119	12531.733	13401.665	14291.063	15208.122	16169.381	17184.213	18228.804	19209.356	20041.15	20756.515	21433.735	22123.774	22777.84
4.4455172	29866	29060.768	28171.418	26405.134	22828.022	21055.744	19585.471	18065.238	16349.755	12801.417	11938.471	11127.399	10390.057	9722.1051	9095.4408	1625.8796	2068.1432	4961.5817	5823.189	6716.2912	8477.219	11755.999	12607.496	13479.202	14370.354	15290.1	16255.532	17275.121	18321.568	19294.453	20112.721	20819.082	21493.871	22185.502	22842.865
4.6475862	29866	28987.555	28090.839	26322.964	22743.251	20976.774	19520.18	17990.889	16268.623	12719.03	11858.682	11052.911	10322.489	9660.6945	9037.3712	1594.7307	2123.4071	5039.6295	5903.7934	6799.5751	8557.1877	11833.412	12686.882	13560.43	14453.427	15376.062	16345.944	17370.513	18418.631	19382.823	20186.821	20884.181	21556.772	22250.245	22911.144
4.8496552	29866	28909.589	28006.473	26237.147	22654.608	20894.785	19452.156	17912.826	16183.813	12633.049	11775.56	10975.492	10252.355	9596.8938	8976.8569	1570.6949	2187.004	5121.1619	5988.1554	6886.6884	8640.461	11914.373	12769.907	13645.363	14540.296	15466.036	16440.657	17470.424	18519.973	19474.343	20263.352	20951.787	21622.445	22318.028	22982.716
5.0517241	29866	28826.818	27918.312	26147.682	22562.075	20809.863	19381.392	17830.999	16095.321	12543.484	11689.139	10895.199	10179.707	9530.7385	8913.9036	1556.704	2258.8892	5206.2016	6076.3022	6977.6432	8727.0042	11998.898	12856.587	13734.014	14630.98	15560.055	16539.712	17574.89	18625.567	19568.882	20342.222	21021.872	21690.902	22388.88	23057.617
5.2537931	29866	28739.208	27826.353	26054.566	22465.631	20722.101	19307.875	17745.359	16003.139	12450.35	11599.455	10812.088	10104.604	9462.2643	8848.5151	1556.5053	2338.7675	5294.7747	6168.2627	7072.4503	8816.7811	12087.004	12946.937	13826.396	14725.495	15658.153	16643.153	17683.945	18735.377	19666.296	20423.334	21094.415	21762.156	22462.831	23135.891
5.4558621	29866	28646.748	27730.592	25957.798	22365.255	20631.604	19231.583	17655.857	15907.262	12353.662	11506.55	10726.221	10027.102	9391.506	8780.6923	1574.8854	2426.1018	5386.9108	6264.0666	7171.1185	8909.7541	12178.709	13040.974	13922.524	14823.863	15760.368	16751.027	17797.625	18849.36	19766.432	20506.596	21169.398	21836.222	22539.914	23217.58
5.657931	29866	28549.448	27631.032	25857.375	22260.924	20538.482	19152.485	17562.446	15807.685	12253.437	11410.468	10637.663	9947.2624	9318.4977	8710.4336	1617.9549	2520.1832	5482.6427	6363.7451	7273.6544	9005.8849	12274.03	13138.715	14022.411	14926.105	15866.739	16863.381	17915.965	18967.457	19869.128	20591.92	21246.806	21913.12	22620.164	23302.73
5.86	29866	28447.367	27527.698	25753.321	22152.639	20442.878	19070.561	17465.108	15704.426	12149.718	11311.283	10546.502	9865.1621	9243.2887	8637.7507	1693.4071	2620.2728	5581.9826	6467.3045	7380.0358	9105.1126	12372.965	13240.152	14126.049	15032.218	15977.282	16980.237	18038.968	19089.57	19974.191	20679.203	21326.609	21992.852	22703.599	23391.371
