x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	0.092020002	0.16707309	0.16289425	0.15827261	0.15464765	0.15834282	0.16810553	0.18432572	0.18960045	0.19448	0.19709282	0.20065637	0.20559359	0.21272567	0.2233001	0.55040209	0.38174986	0.14969888	0.13432511	0.12528251	0.10560694	0.065733188	0.061611984	0.059128092	0.057355814	0.055274205	0.052759392	0.050105935	0.047440448	0.044755533	0.041985643	0.039029021	0.035722815	0.031757784	0.027124337
2.937931	0.092020002	0.16707243	0.16289359	0.15827195	0.15464699	0.15834217	0.16810487	0.18432506	0.1895998	0.19447934	0.19709217	0.20065571	0.20559294	0.21272502	0.22329945	0.55040274	0.38175051	0.14969954	0.13432577	0.12528317	0.10560759	0.065733844	0.06161264	0.059128748	0.057356471	0.055274862	0.052760049	0.050106592	0.047441104	0.044756189	0.041986298	0.039029676	0.03572347	0.031758437	0.02712499
5.8758621	0.092020002	0.1670718	0.16289295	0.15827131	0.15464636	0.15834153	0.16810425	0.18432443	0.18959916	0.19447871	0.19709154	0.20065508	0.20559231	0.2127244	0.22329883	0.55040338	0.38175115	0.14970017	0.13432641	0.12528381	0.10560823	0.065734481	0.061613279	0.059129388	0.057357112	0.055275503	0.052760689	0.050107231	0.047441743	0.044756826	0.041986934	0.03903031	0.035724102	0.031759068	0.027125618
8.8137931	0.092020002	0.16707118	0.16289233	0.15827069	0.15464574	0.15834092	0.16810364	0.18432382	0.18959854	0.19447809	0.19709093	0.20065448	0.20559171	0.2127238	0.22329824	0.55040398	0.38175177	0.14970079	0.13432703	0.12528443	0.10560884	0.0657351	0.0616139	0.059130012	0.057357736	0.055276127	0.052761312	0.050107853	0.047442363	0.044757444	0.04198755	0.039030923	0.035724712	0.031759675	0.027126223
11.751724	0.092020002	0.16707058	0.16289173	0.15827009	0.15464514	0.15834033	0.16810307	0.18432323	0.18959794	0.1944775	0.19709034	0.20065389	0.20559113	0.21272324	0.22329768	0.55040457	0.38175236	0.14970139	0.13432763	0.12528503	0.10560944	0.0657357	0.061614504	0.059130618	0.057358344	0.055276734	0.052761918	0.050108457	0.047442965	0.044758043	0.041988146	0.039031516	0.0357253	0.031760258	0.027126802
14.689655	0.092020002	0.16706999	0.16289115	0.1582695	0.15464456	0.15833976	0.16810252	0.18432266	0.18959736	0.19447693	0.19708977	0.20065334	0.20559059	0.2127227	0.22329715	0.55040513	0.38175294	0.14970197	0.13432821	0.12528561	0.10561001	0.065736282	0.06161509	0.059131207	0.057358934	0.055277325	0.052762507	0.050109044	0.047443548	0.044758623	0.041988722	0.039032087	0.035725866	0.031760817	0.027127358
17.627586	0.092020002	0.16706943	0.16289058	0.15826894	0.15464399	0.15833922	0.16810199	0.18432211	0.1895968	0.19447638	0.19708923	0.2006528	0.20559006	0.21272219	0.22329665	0.55040568	0.3817535	0.14970252	0.13432878	0.12528618	0.10561056	0.065736844	0.061615658	0.059131779	0.057359509	0.055277899	0.052763079	0.050109613	0.047444113	0.044759184	0.041989277	0.039032636	0.035726409	0.031761353	0.027127889
20.565517	0.092020002	0.16706889	0.16289004	0.15826839	0.15464345	0.15833869	0.16810149	0.18432158	0.18959626	0.19447585	0.19708871	0.20065229	0.20558957	0.2127217	0.22329618	0.5504062	0.38175404	0.14970306	0.13432933	0.12528673	0.1056111	0.065737388	0.061616208	0.059132334	0.057360066	0.055278456	0.052763634	0.050110164	0.047444659	0.044759724	0.041989812	0.039033164	0.035726929	0.031761864	0.027128395
23.503448	0.092020002	0.16706836	0.16288951	0.15826786	0.15464293	0.15833819	0.16810101	0.18432107	0.18959574	0.19447534	0.19708821	0.20065181	0.2055891	0.21272125	0.22329573	0.55040669	0.38175456	0.14970358	0.13432986	0.12528726	0.10561161	0.065737913	0.06161674	0.059132871	0.057360606	0.055278996	0.052764171	0.050110696	0.047445186	0.044760245	0.041990326	0.03903367	0.035727425	0.031762351	0.027128878
26.441379	0.092020002	0.16706786	0.162889	0.15826735	0.15464242	0.15833771	0.16810056	0.18432059	0.18959523	0.19447485	0.19708773	0.20065134	0.20558865	0.21272082	0.22329532	0.55040717	0.38175506	0.14970408	0.13433037	0.12528777	0.1056121	0.065738419	0.061617254	0.059133391	0.057361129	0.055279518	0.052764689	0.050111209	0.047445693	0.044760745	0.041990817	0.039034152	0.035727897	0.031762813	0.027129337
