r(x_rel=0.75)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
3.24	17038	17093.25	17476.451	18879.713	22537.257	24462.671	26421.629	28409.189	30406.942	34369.95	35355.11	36340.261	37326.151	38313.119	39301.305	50257.371	50788.039	50372.888	49671.418	48888.907	47175.854	43425.449	42447.341	41459.956	40467.824	39474.426	38481.821	37490.481	36499.515	35507.257	34512.072	33513.043	32510.285	31504.967	30599.847
3.42	17038	17129.429	17615.586	19182.19	22977.77	24928.195	26902.959	28900.937	30903.147	34864.173	35848.876	36833.886	37819.893	38807.154	39795.754	50756.919	51250.909	50262.19	49465.255	48611.838	46804.823	42965.808	41976.105	40980.132	39982.069	38984.942	37990.182	36997.576	36005.601	35012.152	34015.438	33014.646	32010.163	31003.505	30097.855
3.6	17038	17185.825	17789.346	19523.891	23448.968	25422.684	27412.727	29420.718	31426.632	35384.794	36369.082	37354.029	38340.232	39327.86	40316.936	51282.27	51720.652	50103.584	49215.544	48294.975	46399.355	42476.179	41475.438	40471.436	39468.024	38467.703	37471.209	36477.59	35484.676	34489.957	33491.56	32488.86	31482.578	30474.628	29568.64
3.78	17038	17270.875	18003.183	19907.446	23951.325	25946.466	27951.195	29968.657	31977.372	35931.791	36915.731	37900.708	38887.197	39875.269	40864.888	51832.21	52186.885	49892.909	48919.389	47936.218	45958.271	41956.082	40944.986	39933.641	38925.567	37922.66	36924.886	35930.505	34936.694	33940.592	32940.337	31935.581	30927.451	29918.3	29012.23
3.96	17038	17394.587	18262.673	20335.212	24485.227	26499.835	28518.615	30544.855	32555.312	36505.145	37488.828	38473.945	39460.818	40449.414	41439.646	52404.383	52634.256	49626.456	48574.249	47533.743	45480.544	41405.085	40384.44	39366.565	38354.62	37349.799	36351.22	35356.309	34361.604	33363.966	32361.655	31354.701	30344.701	29334.497	28428.678
4.14	17038	17567.786	18573.426	20809.183	25050.971	27083.055	29115.223	31149.38	33160.362	37104.843	38088.388	39073.768	40061.131	41050.335	42041.251	52994.211	53040.5	49301.044	48177.985	47086.019	44965.309	40822.805	39793.545	38770.081	37755.154	36749.141	35750.237	34754.998	33759.348	32759.978	31755.395	30746.11	29734.257	28723.211	27818.071
4.32	17038	17801.065	18941.019	21330.895	25648.766	27696.362	29741.234	31782.261	33792.399	37730.88	38714.433	39700.213	40688.174	41678.072	42669.745	53592.804	53374.238	48914.089	47728.893	46591.833	44411.877	40208.921	39172.108	38144.124	37127.189	36120.744	35121.983	34126.566	33129.859	32128.512	31121.424	30109.695	29096.056	28084.461	27180.538
4.5	17038	18103.793	19370.965	21901.346	26278.734	28339.968	30396.845	32443.481	34451.261	38383.262	39366.994	40353.321	41341.994	42332.671	43325.175	54182.866	53593.211	48463.672	47225.727	46050.307	43819.73	39563.176	38520.001	37488.693	36470.8	35464.701	34466.52	33471.006	32473.053	31469.434	30459.6	29445.345	28430.049	27418.289	26516.258
4.68	17038	18483.478	19868.674	22520.929	26940.919	29014.059	31082.224	33132.973	35136.749	39062.006	40046.111	41033.142	42022.639	43014.179	44007.592	54730.71	53644.821	47948.598	46667.712	45460.901	43188.529	38885.384	37837.177	36803.862	35786.117	34781.141	33783.918	32788.298	31788.827	30782.594	29769.773	28752.952	27736.207	26724.779	25825.475
4.86	17038	18945.398	20439.385	23189.412	27635.287	29718.81	31797.506	33850.611	35848.63	39767.143	40751.836	41739.731	42730.164	43722.65	44717.05	55170.611	53473.56	47368.413	46054.541	44823.423	42518.106	38175.44	37123.669	36089.778	35073.325	34070.221	33074.255	32078.411	31077.053	30067.822	29051.787	28032.419	27014.523	26004.056	25108.506
5.04	17038	19492.241	21087.987	23905.945	28361.743	30454.38	32542.78	34596.208	36586.638	40498.717	41484.233	42473.15	43464.628	44458.138	45453.609	55374.194	53045.656	46723.38	45386.378	44138.019	41808.456	37433.324	36379.61	35346.666	34332.662	33332.126	32337.604	31341.286	30337.578	29324.929	28305.482	27283.663	26265.024	25256.304	24365.765
5.22	17038	20123.808	21818.348	24668.908	29119.945	31220.731	33317.885	35369.32	37350.308	41256.613	42243.197	43233.291	44225.913	45220.522	46217.151	55092.752	52413.316	46014.669	44664.073	43405.384	41059.931	36659.309	35605.424	34575.013	33564.595	32567.232	31574.204	30577.015	29570.398	28553.896	27530.887	26506.807	25487.966	24481.962	23597.949
