x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	0.092020002	0.16708376	0.1628967	0.15825948	0.15461306	0.15830022	0.16807356	0.18427769	0.18951197	0.19437348	0.19698352	0.20054591	0.20548751	0.21263707	0.22325314	0.55408216	0.38458736	0.1512773	0.13522642	0.12609426	0.10659302	0.066407682	0.062187285	0.059646943	0.057869131	0.055818554	0.053322979	0.050677621	0.048018265	0.045342927	0.042588598	0.039655925	0.036386955	0.03248403	0.027941746
2.937931	0.092020002	0.1670831	0.16289605	0.15825882	0.1546124	0.15829957	0.16807291	0.18427704	0.18951132	0.19437282	0.19698287	0.20054526	0.20548685	0.21263642	0.22325249	0.55408282	0.38458802	0.15127795	0.13522708	0.12609492	0.10659368	0.066408338	0.062187941	0.059647599	0.057869788	0.055819211	0.053323635	0.050678277	0.048018921	0.045343583	0.042589253	0.03965658	0.036387609	0.032484684	0.027942399
5.8758621	0.092020002	0.16708246	0.16289541	0.15825818	0.15461176	0.15829894	0.16807228	0.1842764	0.18951068	0.19437219	0.19698224	0.20054463	0.20548623	0.21263579	0.22325187	0.55408345	0.38458865	0.15127859	0.13522771	0.12609556	0.10659431	0.066408975	0.06218858	0.059648239	0.057870429	0.055819852	0.053324276	0.050678917	0.04801956	0.04534422	0.042589889	0.039657214	0.036388241	0.032485314	0.027943028
8.8137931	0.092020002	0.16708184	0.16289479	0.15825756	0.15461114	0.15829832	0.16807168	0.18427579	0.18951006	0.19437157	0.19698163	0.20054402	0.20548563	0.2126352	0.22325128	0.55408406	0.38458927	0.15127921	0.13522833	0.12609618	0.10659493	0.066409593	0.062189201	0.059648863	0.057871053	0.055820476	0.053324899	0.050679539	0.04802018	0.045344839	0.042590505	0.039657828	0.036388852	0.032485921	0.027943632
11.751724	0.092020002	0.16708124	0.16289419	0.15825696	0.15461054	0.15829773	0.1680711	0.1842752	0.18950946	0.19437098	0.19698104	0.20054344	0.20548505	0.21263463	0.22325072	0.55408464	0.38458987	0.15127981	0.13522894	0.12609678	0.10659552	0.066410193	0.062189804	0.059649469	0.057871661	0.055821084	0.053325505	0.050680143	0.048020782	0.045345438	0.042591101	0.03965842	0.03638944	0.032486504	0.027944212
14.689655	0.092020002	0.16708066	0.1628936	0.15825637	0.15460996	0.15829717	0.16807055	0.18427463	0.18950888	0.19437041	0.19698047	0.20054288	0.2054845	0.21263409	0.22325019	0.55408521	0.38459045	0.15128038	0.13522952	0.12609736	0.1065961	0.066410775	0.06219039	0.059650058	0.057872252	0.055821675	0.053326095	0.05068073	0.048021366	0.045346018	0.042591677	0.039658992	0.036390006	0.032487064	0.027944767
17.627586	0.092020002	0.1670801	0.16289304	0.1582558	0.1546094	0.15829662	0.16807003	0.18427408	0.18950832	0.19436986	0.19697993	0.20054235	0.20548398	0.21263358	0.22324969	0.55408575	0.38459101	0.15128094	0.13523009	0.12609793	0.10659665	0.066411337	0.062190958	0.05965063	0.057872826	0.055822249	0.053326667	0.050681299	0.048021931	0.045346579	0.042592233	0.039659542	0.036390549	0.0324876	0.027945298
20.565517	0.092020002	0.16707955	0.16289249	0.15825526	0.15460886	0.1582961	0.16806953	0.18427355	0.18950778	0.19436933	0.19697941	0.20054184	0.20548348	0.2126331	0.22324922	0.55408627	0.38459155	0.15128148	0.13523064	0.12609848	0.10659718	0.06641188	0.062191508	0.059651184	0.057873383	0.055822806	0.053327222	0.05068185	0.048022477	0.04534712	0.042592768	0.03966007	0.036391069	0.032488111	0.027945804
23.503448	0.092020002	0.16707903	0.16289196	0.15825473	0.15460833	0.15829559	0.16806905	0.18427305	0.18950725	0.19436882	0.19697891	0.20054135	0.20548301	0.21263265	0.22324878	0.55408676	0.38459207	0.151282	0.13523117	0.12609901	0.10659769	0.066412405	0.06219204	0.059651722	0.057873923	0.055823346	0.053327759	0.050682383	0.048023005	0.045347641	0.042593282	0.039660575	0.036391566	0.032488598	0.027946287
26.441379	0.092020002	0.16707852	0.16289146	0.15825422	0.15460783	0.15829512	0.1680686	0.18427256	0.18950675	0.19436833	0.19697843	0.20054089	0.20548257	0.21263222	0.22324836	0.55408724	0.38459257	0.1512825	0.13523168	0.12609952	0.10659818	0.06641291	0.062192554	0.059652241	0.057874446	0.055823868	0.053328278	0.050682897	0.048023512	0.045348141	0.042593774	0.039661058	0.036392038	0.03248906	0.027946745
29.37931	0.092020002	0.16707803	0.16289097	0.15825372	0.15460734	0.15829466	0.16806818	0.18427209	0.18950627	0.19436787	0.19697798	0.20054046	0.20548215	0.21263182	0.22324797	0.55408769	0.38459305	0.15128298	0.13523217	0.12610001	0.10659865	0.066413397	0.062193049	0.059652743	0.057874951	0.055824373	0.053328778	0.050683391	0.048024	0.045348621	0.042594244	0.039661518	0.036392486	0.032489498	0.027947181
32.317241	0.092020002	0.16707757	0.1628905	0.15825325	0.15460688	0.15829423	0.16806777	0.18427165	0.1895058	0.19436743	0.19697755	0.20054005	0.20548176	0.21263145	0.22324761	0.55408812	0.38459351	0.15128344	0.13523264	0.12610048	0.1065991	0.066413864	0.062193526	0.059653227	0.057875439	0.055824859	0.05332926	0.050683866	0.048024467	0.045349078	0.042594691	0.039661953	0.036392909	0.032489911	0.027947595
35.255172	0.092020002	0.16707712	0.16289005	0.1582528	0.15460644	0.15829382	0.1680674	0.18427122	0.18950536	0.19436701	0.19697715	0.20053966	0.2054814	0.21263111	0.22324728	0.55408853	0.38459395	0.15128388	0.1352331	0.12610093	0.10659953	0.066414312	0.062193984	0.059653692	0.057875908	0.055825327	0.053329723	0.050684321	0.048024912	0.045349514	0.042595115	0.039662364	0.036393306	0.0324903	0.027947988
38.193103	0.092020002	0.1670767	0.16288962	0.15825237	0.15460602	0.15829344	0.16806704	0.18427082	0.18950494	0.19436661	0.19697677	0.2005393	0.20548106	0.21263079	0.22324697	0.55408891	0.38459436	0.1512843	0.13523353	0.12610137	0.10659993	0.066414739	0.062194423	0.059654139	0.057876358	0.055825776	0.053330165	0.050684755	0.048025336	0.045349926	0.042595514	0.039662749	0.036393678	0.032490666	0.02794836
41.131034	0.092020002	0.16707629	0.16288921	0.15825196	0.15460562	0.15829308	0.16806671	0.18427043	0.18950454	0.19436624	0.19697642	0.20053897	0.20548075	0.2126305	0.22324669	0.55408927	0.38459476	0.15128469	0.13523394	0.12610178	0.10660031	0.066415147	0.062194843	0.059654566	0.057876789	0.055826205	0.053330588	0.050685168	0.048025738	0.045350314	0.042595888	0.039663108	0.036394025	0.032491011	0.027948714
44.068966	0.092020002	0.16707591	0.16288882	0.15825157	0.15460524	0.15829275	0.1680664	0.18427007	0.18950416	0.1943659	0.19697609	0.20053866	0.20548047	0.21263024	0.22324642	0.55408961	0.38459513	0.15128507	0.13523433	0.12610217	0.10660067	0.066415535	0.062195242	0.059654974	0.057877201	0.055826614	0.053330989	0.050685559	0.048026115	0.045350678	0.042596236	0.039663441	0.036394348	0.032491335	0.027949048
47.006897	0.092020002	0.16707555	0.16288846	0.1582512	0.15460488	0.15829244	0.16806611	0.18426973	0.1895038	0.19436557	0.19697578	0.20053838	0.20548021	0.21262999	0.22324619	0.55408993	0.38459548	0.15128543	0.13523471	0.12610253	0.10660101	0.066415902	0.062195622	0.059655362	0.057877592	0.055827002	0.053331368	0.050685926	0.048026468	0.045351015	0.042596557	0.039663747	0.036394649	0.03249164	0.027949364
49.944828	0.092020002	0.16707521	0.16288812	0.15825085	0.15460455	0.15829216	0.16806584	0.18426941	0.18950347	0.19436527	0.19697551	0.20053813	0.20547998	0.21262977	0.22324597	0.55409022	0.38459581	0.15128576	0.13523506	0.12610288	0.10660132	0.066416249	0.06219598	0.059655728	0.057877962	0.055827369	0.053331725	0.050686269	0.048026796	0.045351326	0.042596851	0.039664029	0.036394927	0.032491925	0.027949662
52.882759	0.092020002	0.16707489	0.1628878	0.15825053	0.15460425	0.15829191	0.1680656	0.18426911	0.18950315	0.194365	0.19697525	0.2005379	0.20547977	0.21262958	0.22324577	0.55409049	0.38459612	0.15128607	0.13523538	0.1261032	0.10660161	0.066416573	0.062196317	0.059656073	0.05787831	0.055827712	0.053332057	0.050686587	0.048027097	0.045351609	0.042597117	0.039664286	0.036395186	0.032492192	0.027949941
55.82069	0.092020002	0.1670746	0.1628875	0.15825023	0.15460397	0.15829168	0.16806537	0.18426883	0.18950287	0.19436475	0.19697503	0.20053769	0.20547958	0.2126294	0.2232456	0.55409074	0.3845964	0.15128636	0.13523569	0.1261035	0.10660187	0.066416876	0.062196632	0.059656396	0.057878636	0.055828032	0.053332365	0.050686879	0.04802737	0.045351863	0.042597357	0.039664521	0.036395425	0.032492441	0.0279502
58.758621	0.092020002	0.16707433	0.16288723	0.15824996	0.15460371	0.15829147	0.16806516	0.18426858	0.1895026	0.19436453	0.19697482	0.20053751	0.20547942	0.21262925	0.22324544	0.55409097	0.38459666	0.15128662	0.13523597	0.12610377	0.10660211	0.066417156	0.062196924	0.059656696	0.057878938	0.055828328	0.053332647	0.050687143	0.048027615	0.045352089	0.042597571	0.039664735	0.036395645	0.03249267	0.027950439
61.696552	0.092020002	0.16707409	0.16288698	0.15824971	0.15460348	0.15829129	0.16806498	0.18426835	0.18950236	0.19436433	0.19697465	0.20053735	0.20547927	0.21262911	0.2232453	0.55409117	0.38459689	0.15128686	0.13523623	0.12610402	0.10660233	0.066417412	0.062197192	0.059656971	0.057879215	0.055828598	0.053332902	0.050687378	0.048027829	0.045352286	0.042597763	0.039664929	0.036395846	0.032492879	0.027950658
64.634483	0.092020002	0.16707387	0.16288676	0.15824948	0.15460328	0.15829114	0.16806481	0.18426814	0.18950215	0.19436416	0.1969745	0.20053722	0.20547915	0.21262899	0.22324518	0.55409135	0.3845971	0.15128708	0.13523646	0.12610424	0.10660252	0.066417644	0.062197435	0.05965722	0.057879465	0.05582884	0.053333127	0.050687582	0.048028013	0.045352458	0.042597932	0.039665103	0.036396027	0.032493068	0.027950855
67.572414	0.092020002	0.16707368	0.16288656	0.15824928	0.1546031	0.158291	0.16806467	0.18426796	0.18950196	0.19436402	0.19697437	0.2005371	0.20547904	0.21262889	0.22324508	0.55409151	0.38459728	0.15128727	0.13523666	0.12610444	0.10660268	0.066417851	0.062197651	0.059657443	0.057879688	0.055829053	0.053333322	0.050687755	0.048028168	0.045352605	0.042598081	0.039665257	0.036396188	0.032493236	0.027951029
70.510345	0.092020002	0.16707351	0.1628864	0.15824911	0.15460295	0.15829089	0.16806454	0.18426781	0.18950181	0.1943639	0.19697426	0.20053701	0.20547896	0.21262881	0.22324499	0.55409164	0.38459744	0.15128744	0.13523684	0.1261046	0.10660282	0.066418031	0.06219784	0.059657637	0.057879882	0.055829236	0.053333485	0.050687897	0.048028296	0.045352731	0.04259821	0.039665391	0.036396327	0.032493381	0.027951179
73.448276	0.092020002	0.16707338	0.16288626	0.15824897	0.15460283	0.1582908	0.16806444	0.18426768	0.18950167	0.1943638	0.19697418	0.20053693	0.20547889	0.21262874	0.22324492	0.55409175	0.38459757	0.15128757	0.13523698	0.12610474	0.10660294	0.066418182	0.062198	0.059657801	0.057880045	0.055829387	0.053333615	0.050688008	0.048028399	0.045352834	0.042598318	0.039665503	0.036396444	0.032493502	0.027951304
76.386207	0.092020002	0.16707327	0.16288615	0.15824886	0.15460274	0.15829073	0.16806436	0.18426758	0.18950157	0.19436373	0.19697411	0.20053688	0.20547884	0.21262869	0.22324487	0.55409183	0.38459767	0.15128768	0.1352371	0.12610485	0.10660303	0.066418304	0.062198128	0.059657932	0.057880174	0.055829504	0.053333712	0.050688092	0.048028479	0.045352917	0.042598403	0.039665593	0.036396537	0.032493598	0.027951402
79.324138	0.092020002	0.16707319	0.16288607	0.15824878	0.15460268	0.15829068	0.1680643	0.1842675	0.18950149	0.19436368	0.19697407	0.20053684	0.2054788	0.21262866	0.22324483	0.5540919	0.38459775	0.15128776	0.13523719	0.12610493	0.1066031	0.066418394	0.062198222	0.059658029	0.057880269	0.055829585	0.053333778	0.050688151	0.048028538	0.045352977	0.042598467	0.039665659	0.036396605	0.032493668	0.027951474
82.262069	0.092020002	0.16707314	0.16288602	0.15824873	0.15460264	0.15829065	0.16806426	0.18426746	0.18950145	0.19436365	0.19697404	0.20053682	0.20547878	0.21262863	0.22324481	0.55409193	0.38459779	0.15128781	0.13523724	0.12610497	0.10660314	0.06641845	0.062198281	0.059658089	0.057880326	0.055829632	0.053333816	0.050688186	0.048028573	0.045353014	0.042598505	0.039665699	0.036396646	0.03249371	0.027951517
85.2	0.092020002	0.16707312	0.162886	0.15824871	0.15460263	0.15829064	0.16806425	0.18426744	0.18950143	0.19436364	0.19697404	0.20053681	0.20547877	0.21262863	0.2232448	0.55409194	0.38459781	0.15128783	0.13523725	0.12610499	0.10660315	0.066418469	0.062198301	0.059658109	0.057880345	0.055829647	0.053333829	0.050688197	0.048028585	0.045353027	0.042598519	0.039665713	0.03639666	0.032493725	0.027951532
