x	t=0	t=1000	t=2000	t=2360
0	0.092020002	0.19462336	0.31842747	1.0529016
2.937931	0.092020002	0.19462238	0.31842649	1.0529006
5.8758621	0.092020002	0.19462142	0.31842557	1.0528997
8.8137931	0.092020002	0.1946205	0.31842468	1.0528988
11.751724	0.092020002	0.1946196	0.31842385	1.0528979
14.689655	0.092020002	0.19461872	0.31842306	1.0528971
17.627586	0.092020002	0.19461788	0.31842232	1.0528963
20.565517	0.092020002	0.19461707	0.31842163	1.0528955
23.503448	0.092020002	0.19461628	0.31842098	1.0528948
26.441379	0.092020002	0.19461552	0.31842037	1.0528942
29.37931	0.092020002	0.19461479	0.31841982	1.0528935
32.317241	0.092020002	0.19461408	0.3184193	1.0528929
35.255172	0.092020002	0.19461341	0.31841883	1.0528924
38.193103	0.092020002	0.19461276	0.3184184	1.0528918
41.131034	0.092020002	0.19461215	0.31841801	1.0528913
44.068966	0.092020002	0.19461157	0.31841766	1.0528909
47.006897	0.092020002	0.19461102	0.31841735	1.0528905
49.944828	0.092020002	0.1946105	0.31841707	1.0528901
52.882759	0.092020002	0.19461002	0.31841682	1.0528897
55.82069	0.092020002	0.19460957	0.3184166	1.0528894
58.758621	0.092020002	0.19460916	0.31841641	1.0528891
61.696552	0.092020002	0.19460878	0.31841625	1.0528888
64.634483	0.092020002	0.19460845	0.31841611	1.0528886
67.572414	0.092020002	0.19460815	0.31841599	1.0528884
70.510345	0.092020002	0.1946079	0.3184159	1.0528883
73.448276	0.092020002	0.19460769	0.31841582	1.0528881
76.386207	0.092020002	0.19460753	0.31841577	1.052888
79.324138	0.092020002	0.19460741	0.31841573	1.0528879
82.262069	0.092020002	0.19460733	0.31841571	1.0528879
85.2	0.092020002	0.19460731	0.3184157	1.0528879
