x	t=0	t=1000	t=2000	t=2360
0	1000	2348.3961	2794.4	2647.4959
2.937931	1000	2343.9399	2787.6613	2641.3983
5.8758621	1000	2330.5799	2767.4426	2623.1149
8.8137931	1000	2308.3412	2733.7364	2592.6745
11.751724	1000	2277.2615	2686.5307	2550.1254
14.689655	1000	2237.3864	2625.8113	2495.5352
17.627586	1000	2188.7616	2551.564	2428.9913
20.565517	1000	2131.4246	2463.7805	2350.6005
23.503448	1000	2065.3952	2362.4666	2260.4898
26.441379	1000	1990.6655	2247.6555	2158.805
29.37931	1000	1911.6047	2119.4253	2045.7113
32.317241	1000	1832.4902	1977.9188	1923.4218
35.255172	1000	1754.7065	1838.9786	1808.3627
38.193103	1000	1679.0089	1713.6029	1702.1668
41.131034	1000	1605.7026	1600.9594	1604.4417
44.068966	1000	1534.819	1499.0316	1514.1269
47.006897	1000	1466.2427	1405.8959	1430.1023
49.944828	1000	1399.7902	1320.0003	1351.3845
52.882759	1000	1335.2554	1240.1453	1277.1625
55.82069	1000	1272.4329	1165.4082	1206.78
58.758621	1000	1211.1289	1095.0707	1139.7081
61.696552	1000	1151.1667	1028.5648	1075.5185
64.634483	1000	1092.3874	965.4323	1013.8614
67.572414	1000	1034.6495	905.29719	954.44854
70.510345	1000	977.8283	847.84542	897.04022
73.448276	1000	921.8146	792.81115	841.43504
76.386207	1000	866.51485	739.96708	787.46246
79.324138	1000	811.85218	689.11748	734.97659
82.262069	1000	757.76957	640.09316	683.85197
85.2	1000	704.23574	592.74753	633.97993
85.613793	1000	699.91166	588.99267	629.98199
86.027586	1000	697.02377	586.50034	627.31342
86.441379	1000	694.14507	584.01414	624.65254
86.855172	1000	691.27549	581.53402	621.99929
87.268966	1000	688.41496	579.05995	619.35363
87.682759	1000	685.56342	576.5919	616.71549
88.096552	1000	682.7208	574.12983	614.08483
88.510345	1000	679.88703	571.6737	611.46159
88.924138	1000	677.06204	569.22348	608.84573
89.337931	1000	674.24577	566.77914	606.23718
89.751724	1000	671.43816	564.34063	603.6359
90.165517	1000	668.63915	561.90793	601.04185
90.57931	1000	665.84867	559.481	598.45496
90.993103	1000	663.06665	557.05981	595.8752
91.406897	1000	660.29305	554.64432	593.30251
91.82069	1000	657.52779	552.2345	590.73685
92.234483	1000	654.77082	549.83033	588.17816
92.648276	1000	652.02208	547.43175	585.62641
93.062069	1000	649.28151	545.03875	583.08155
93.475862	1000	646.54906	542.6513	580.54353
93.889655	1000	643.82466	540.26935	578.0123
94.303448	1000	641.10826	537.89288	575.48782
94.717241	1000	638.3998	535.52187	572.97005
95.131034	1000	635.69923	533.15626	570.45894
95.544828	1000	633.00649	530.79605	567.95445
95.958621	1000	630.32154	528.44119	565.45654
96.372414	1000	627.64431	526.09166	562.96516
96.786207	1000	624.97475	523.74742	560.48027
97.2	1000	621.62108	520.78982	557.35569
99.806897	1000	594.77974	496.95017	532.23128
102.41379	1000	569.64849	474.49655	508.53328
105.02069	1000	546.0986	453.34424	486.17846
107.62759	1000	524.01823	433.41822	465.09287
110.23448	1000	503.30969	414.65172	445.21055
112.84138	1000	483.88722	396.98512	426.47245
115.44828	1000	465.67527	380.365	408.82559
118.05517	1000	448.60698	364.74338	392.22226
120.66207	1000	432.6231	350.07701	376.61945
123.26897	1000	417.6709	336.32686	361.97832
125.87586	1000	403.70344	323.45766	348.26373
128.48276	1000	390.67884	311.43748	335.44387
131.08966	1000	378.55969	300.2374	323.48993
133.69655	1000	367.31262	289.83122	312.37581
136.30345	1000	356.9078	280.19523	302.07791
138.91034	1000	347.31866	271.30798	292.57487
141.51724	1000	338.52153	263.15013	283.84741
144.12414	1000	330.49543	255.70425	275.87819
146.73103	1000	323.2218	248.95472	268.65163
149.33793	1000	316.68433	242.88761	262.15384
151.94483	1000	310.86881	237.4906	256.37246
154.55172	1000	305.76299	232.75286	251.29663
157.15862	1000	301.35645	228.66502	246.91685
159.76552	1000	297.64052	225.2191	243.22498
162.37241	1000	294.6082	222.40844	240.21411
164.97931	1000	292.25414	220.22771	237.87856
167.58621	1000	290.57453	218.67282	236.21382
170.1931	1000	289.56717	217.74094	235.21651
172.8	1000	289.23136	217.43049	234.88437
