x	t=0	t=1000	t=2000	t=2360
97.2	4.2729614	3.6727063	3.4269102	3.3519385
99.806897	4.2729614	3.6726865	3.4268914	3.3519214
102.41379	4.2729614	3.6726272	3.426835	3.3518699
105.02069	4.2729614	3.6725288	3.426741	3.3517838
107.62759	4.2729614	3.6723916	3.4266095	3.3516625
110.23448	4.2729614	3.6722161	3.4264406	3.351506
112.84138	4.2729614	3.6720026	3.4262344	3.3513138
115.44828	4.2729614	3.6717514	3.425991	3.3510858
118.05517	4.2729614	3.6714628	3.4257104	3.3508217
120.66207	4.2729614	3.671137	3.4253928	3.3505215
123.26897	4.2729614	3.6707743	3.4250382	3.3501848
125.87586	4.2729614	3.670375	3.4246467	3.3498117
128.48276	4.2729614	3.6699392	3.4242185	3.349402
131.08966	4.2729614	3.6694672	3.4237537	3.3489556
133.69655	4.2729614	3.6689591	3.4232523	3.3484723
136.30345	4.2729614	3.668415	3.4227145	3.3479522
138.91034	4.2729614	3.6678352	3.4221403	3.3473952
141.51724	4.2729614	3.6672196	3.4215299	3.3468012
144.12414	4.2729614	3.6665685	3.4208833	3.3461702
146.73103	4.2729614	3.6658819	3.4202007	3.3455021
149.33793	4.2729614	3.6651599	3.4194821	3.3447969
151.94483	4.2729614	3.6644026	3.4187276	3.3440546
154.55172	4.2729614	3.6636099	3.4179373	3.3432752
157.15862	4.2729614	3.6627819	3.4171112	3.3424587
159.76552	4.2729614	3.6619187	3.4162494	3.341605
162.37241	4.2729614	3.6610202	3.415352	3.3407142
164.97931	4.2729614	3.6600864	3.4144189	3.3397863
167.58621	4.2729614	3.6591173	3.4134502	3.3388213
170.1931	4.2729614	3.6581128	3.4124459	3.3378192
172.8	4.2729614	3.6570728	3.4114061	3.3367801
