r(x_rel=0.25)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
2.16	17038	17040.083	17112.95	17836.22	20774.827	22583.908	24493.007	26449.671	28427.945	32430.367	33440.073	34452.351	35466.367	36481.422	37496.968	48629.449	49230.022	50922.822	50687.055	50226.545	48891.19	45390.502	44439.349	43474.488	42500.079	41518.254	40530.134	39536.471	38538.086	37536.084	36531.83	35526.732	34521.944	33518.116	32615.512
2.34	17038	17041.743	17143.767	17981.882	21055.835	22893.529	24817.905	26781.874	28763.669	32771.424	33782.247	34795.408	35810.053	36825.508	37841.265	48971.247	49569.329	50965.019	50628.84	50091.132	48657.108	45077.831	44119.041	43148.925	42170.765	41186.081	40195.619	39199.96	38199.908	37196.628	36191.549	35186.087	34181.313	33177.726	32275.364
2.52	17038	17044.683	17186.05	18151.965	21363.742	23230.279	25169.894	27141.016	29126.332	33139.803	34151.789	35165.846	36181.113	37196.948	38212.894	49340.024	49934.152	50983.905	50544.01	49928.448	48395.617	44738.055	43771.739	42796.441	41814.542	40826.954	39834.07	38836.335	37834.561	36829.994	35824.131	34818.378	33813.7	32810.415	31908.313
2.7	17038	17049.821	17243.3	18349.088	21699.376	23594.618	25549.201	27527.203	29516.015	33535.583	34548.763	35563.716	36579.583	37595.77	38611.872	49735.751	50323.558	50973.831	50428.585	49735.661	48105.217	44370.789	43397.177	42416.841	41431.256	40440.74	39445.369	38445.49	37441.96	36436.122	35429.542	34423.593	33419.106	32416.186	31514.352
2.88	17038	17058.67	17319.731	18575.859	22063.543	23986.988	25956.038	27940.531	29932.799	33958.839	34973.228	35989.06	37005.495	38021.995	39038.214	50158.376	50736.039	50929.118	50278.698	49510.039	47784.47	43975.676	42995.105	42009.944	41020.759	40027.308	39029.398	38027.323	37022.023	36014.959	35007.756	34001.73	32997.539	31995.047	31093.476
3.06	17038	17073.63	17420.268	18834.817	22457.015	24407.806	26390.596	28381.086	30376.765	34409.645	35425.241	36441.918	37458.874	38475.64	39491.929	50607.799	51169.191	50844.211	50090.679	49248.995	47432.021	43552.39	42565.299	41575.581	40582.909	39586.53	38586.038	37581.733	36574.674	35566.459	34558.758	33552.794	32549.016	31547.009	30645.679
3.24	17038	17098.387	17550.505	19128.368	22880.525	24857.457	26853.04	28848.943	30847.999	34888.073	35904.854	36922.325	37939.743	38956.715	39973.022	51083.831	51619.225	50713.841	49861.127	48950.135	47046.623	43100.643	42107.56	41113.597	40117.57	39118.277	38115.173	37108.621	36099.844	35090.586	34082.542	33076.801	32073.557	31072.085	30170.953
3.42	17038	17138.353	17716.592	19458.731	23334.747	25336.286	27343.504	29344.166	31346.589	35394.192	36412.114	37430.309	38448.115	39465.228	40481.493	51586.112	52080.251	50533.181	49586.969	48611.294	46627.153	42620.193	41621.718	40623.853	39624.612	38622.423	37616.685	36607.892	35597.47	34587.317	33579.118	32573.78	31571.194	30570.289	29669.281
3.6	17038	17201.076	17925.055	19827.891	23820.292	25844.593	27862.092	29866.809	31872.628	35928.066	36947.06	37965.892	38984.002	40001.179	41017.336	52113.946	52543.273	50297.986	49265.52	48230.571	46172.633	42110.846	41107.632	40106.226	39103.909	38098.842	37090.46	36079.455	35067.5	34056.638	33048.506	32043.766	31041.96	30041.635	29140.642
3.78	17038	17296.458	18182.546	20237.566	24337.699	26382.627	28408.869	30416.917	32426.221	36489.753	37509.727	38529.09	39547.406	40564.566	41580.544	52665.987	52994.847	50004.702	48894.517	47806.358	45682.244	41572.458	40565.194	39560.606	38555.341	37547.41	36536.383	35523.228	34509.892	33498.553	32490.741	31486.807	30485.894	29486.132	28585.001
3.96	17038	17436.616	18495.511	20689.191	24887.42	26950.575	28983.866	30994.529	33007.477	37079.305	38100.14	39119.912	40138.326	41155.379	42171.101	53239.616	53415.431	49650.534	48472.154	47337.365	45155.339	41004.939	39994.324	38986.897	37978.791	36968.003	35954.347	34939.134	33924.62	32913.084	31905.874	30902.962	29903.037	28903.784	28002.304
4.14	17038	17635.279	18869.784	21183.922	25469.821	27548.564	29587.069	31599.681	33616.52	37696.764	38718.316	39738.356	40756.752	41773.604	42788.989	53829.736	53777.658	49233.485	47997.1	46822.638	44591.453	40408.25	39394.972	38385.012	37374.142	36360.497	35344.245	34327.111	33311.676	32300.269	31293.972	30292.297	29293.431	28294.584	27392.482
4.32	17038	17906.829	19310.109	21722.652	26085.171	28176.65	30218.43	32232.41	34253.485	38342.162	39364.26	40384.415	41402.669	42419.222	43434.185	54426.422	54045.103	48752.344	47468.509	46261.566	43990.304	39782.405	38767.11	37754.871	36741.279	35724.771	34705.979	33687.111	32671.073	31660.171	30655.118	29654.886	28657.115	27658.514	26755.433
4.5	17038	18265.323	19819.64	22306.039	26733.637	28834.817	30877.859	32892.759	34918.523	39015.516	40037.967	41058.072	42076.055	43092.207	44106.659	55010.34	54172.751	48206.662	46886.022	45653.888	43351.806	39127.464	38110.732	37096.397	36080.083	35060.703	34039.46	33019.104	32002.848	30992.876	29989.413	28990.81	27994.122	26995.535	26091.027
4.68	17038	18723.773	20399.476	22934.529	27415.285	29522.973	31565.233	33580.781	35611.799	39716.833	40739.421	41759.3	42776.881	43792.531	44806.378	55543.812	54111.178	47596.691	46249.753	44999.688	42676.06	38443.528	37425.847	36409.512	35390.435	34368.175	33344.611	32323.083	31307.066	30298.492	29296.971	28300.154	27304.478	26305.586	25399.087
4.86	17038	19293.577	21048.34	23608.372	28130.071	30240.944	32280.401	34296.548	36333.492	40446.102	41468.591	42488.066	43505.111	44520.158	45533.302	55953.369	53816.904	46923.33	45560.279	44299.383	41963.357	37730.732	36712.468	35694.132	34672.21	33647.073	32621.371	31599.068	30583.825	29577.157	28577.923	27583	26588.19	25588.574	24679.388
5.04	17038	19983.788	21762.546	24327.62	28877.847	30988.476	33023.193	35040.155	37083.797	41203.296	42225.436	43244.324	44260.705	45275.046	46287.384	56095.658	53269.414	46188.041	44818.611	43553.71	41214.175	36989.233	35970.608	34950.162	33925.279	32897.288	31869.699	30847.116	29833.257	28829.033	27832.408	26839.426	25845.248	24844.367	23931.642
5.22	17038	20799.811	22536.159	25091.88	29658.162	31765.045	33793.259	35811.543	37862.727	41988.186	43009.717	44027.84	45043.43	46056.968	47068.389	55693.29	52485.422	45393.041	44026.399	42763.92	40429.37	36219.389	35200.445	34177.684	33149.697	32118.914	31089.772	30067.504	29055.714	28054.485	27060.75	26069.677	25075.789	24072.963	23155.673
