x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	1000	1712.9736	1761.1231	1761.7799	1782.123	1874.065	1951.2017	1848.1583	1786.6711	1848.5969	1889.0665	1938.4173	1993.3469	2045.1407	2077.0312	1334.5413	565.64042	481.07888	493.87949	492.38664	469.70827	488.53493	497.4156	503.71225	506.56567	503.82892	495.97776	486.03303	476.16972	467.34954	459.97149	454.26423	450.53296	449.52672	452.5495
2.937931	1000	1711.2353	1759.114	1759.7828	1780.0311	1871.354	1947.5291	1845.3292	1784.482	1846.0409	1886.2108	1935.1506	1989.5514	2040.9172	2072.4417	1333.1729	566.04758	481.49273	494.26474	492.76741	470.12983	488.93575	497.79729	504.07944	506.92372	504.18442	496.33691	486.40006	476.54759	467.74085	460.37898	454.69128	450.98398	450.00689	453.05526
5.8758621	1000	1706.0422	1753.1183	1753.8224	1773.7881	1863.2708	1936.604	1836.9149	1777.9534	1838.4202	1877.7004	1925.4191	1978.2483	2028.2431	2058.6792	1329.1015	567.2701	482.73563	495.42191	493.91131	471.39627	490.1394	498.94355	505.18226	507.99923	505.25237	497.41596	487.50289	477.68311	468.91682	461.60369	455.97486	452.33971	451.45009	454.57448
8.8137931	1000	1697.4578	1743.2291	1743.9903	1763.4906	1849.9641	1918.7043	1823.1305	1767.1999	1825.8751	1863.7029	1909.4286	1959.6918	2007.1073	2035.7626	1322.4264	569.31115	484.81166	497.35526	495.82307	473.51287	492.14939	500.85803	507.02454	509.79623	507.03713	499.21965	489.34672	479.58194	470.88367	463.65241	458.12237	454.60818	453.86444	457.11288
11.751724	1000	1685.5861	1729.597	1730.4346	1749.2952	1831.6768	1894.2884	1804.3187	1752.4062	1808.6335	1844.4925	1887.5192	1934.3097	1977.728	2003.7246	1313.3061	572.17611	487.72767	500.07195	498.51067	476.4885	494.97165	503.54684	509.61272	512.32155	509.54606	501.75604	491.94035	482.2537	473.65184	466.53653	461.14629	457.80287	457.26336	460.67941
14.689655	1000	1670.5674	1712.4238	1713.3535	1731.412	1808.7375	1863.9806	1780.9277	1733.818	1787.0021	1820.4401	1860.1558	1902.7002	1941.2703	1963.3299	1301.9489	575.87276	491.49337	503.58216	501.98544	480.33566	498.6146	507.01872	512.95598	515.58492	512.78964	505.03654	495.29627	485.71202	477.23623	470.27231	465.06435	461.94289	461.66549	465.28539
17.627586	1000	1652.5736	1691.9532	1692.9869	1710.0959	1781.5468	1828.54	1753.4808	1711.7297	1761.3521	1791.9964	1827.9094	1865.6104	1898.7244	1916.4903	1288.601	580.41141	496.12147	507.89923	506.26219	485.07056	503.08935	511.28515	517.06639	519.59912	516.78163	509.07618	499.4309	489.97483	481.65638	474.88105	469.89979	467.05312	467.09426	470.94305
20.565517	1000	1631.8018	1668.4604	1669.606	1685.6353	1750.5582	1788.8125	1722.5423	1686.4704	1732.1019	1759.67	1791.4263	1823.8922	1851.2279	1864.6319	1273.5343	585.80521	501.62784	513.03983	511.35946	490.71331	508.40981	516.36058	521.95914	524.38021	521.53932	513.89382	504.36485	495.06461	486.93681	480.38953	475.68173	473.16445	473.57719	477.66359
23.503448	1000	1608.4682	1642.2404	1643.5015	1658.3401	1716.2557	1745.6724	1688.6829	1658.388	1699.6962	1723.9996	1751.3892	1778.4426	1799.9667	1809.2074	1257.0336	592.07039	508.03173	519.02424	517.29976	497.28796	514.59299	522.26269	527.65279	529.94781	527.08382	519.51244	510.12325	501.0088	493.10743	486.83035	482.4456	480.31378	481.14446	485.45501
26.441379	1000	1582.8001	1613.5963	1614.9726	1628.5291	1679.1297	1699.9653	1652.4501	1627.8348	1664.5855	1685.5265	1708.4768	1730.14	1746.0735	1751.5533	1239.3864	599.22662	515.35605	525.87663	524.10987	504.82278	521.6593	529.01269	534.16966	536.32548	533.44042	525.9596	516.7362	507.84025	500.20407	494.24256	490.23356	488.54392	489.82649	494.32012
