x	t=0	t=1000	t=2000	t=3620
0	1000	1868.6996	1844.4845	1897.1814
2.937931	1000	1866.0127	1841.9457	1894.1495
5.8758621	1000	1858.0016	1834.3762	1885.1191
8.8137931	1000	1844.8136	1821.9151	1870.2835
11.751724	1000	1826.6889	1804.7885	1849.9573
14.689655	1000	1803.9525	1783.3	1824.5677
17.627586	1000	1776.9997	1757.8174	1794.6371
20.565517	1000	1746.2778	1728.7548	1760.7538
23.503448	1000	1712.2637	1696.5521	1723.5366
26.441379	1000	1675.4407	1661.6551	1683.6017
29.37931	1000	1636.2774	1624.4961	1641.5323
32.317241	1000	1595.2115	1585.4795	1597.8572
35.255172	1000	1552.6386	1544.9715	1553.0378
38.193103	1000	1508.908	1503.2952	1507.4636
41.131034	1000	1464.3226	1460.7289	1461.4547
44.068966	1000	1419.1432	1417.5085	1415.2679
47.006897	1000	1373.5948	1373.8317	1369.1051
49.944828	1000	1327.8734	1329.8628	1323.1217
52.882759	1000	1282.1526	1285.7385	1277.4351
55.82069	1000	1236.5878	1241.5738	1232.1325
58.758621	1000	1191.3177	1197.467	1187.2771
61.696552	1000	1146.4632	1153.5051	1142.9127
64.634483	1000	1102.125	1109.7674	1099.0689
67.572414	1000	1058.3805	1066.3288	1055.7637
70.510345	1000	1015.2824	1023.2617	1013.0064
73.448276	1000	972.85896	980.63618	970.80011
76.386207	1000	931.11636	938.51839	929.14246
79.324138	1000	890.04239	896.96891	888.02768
82.262069	1000	849.61064	856.04038	847.44732
85.2	1000	809.78443	815.77603	807.39098
85.613793	1000	806.58943	812.54673	804.16488
86.027586	1000	804.46425	810.3967	802.01179
86.441379	1000	802.34409	808.25186	799.86386
86.855172	1000	800.22892	806.11219	797.72105
87.268966	1000	798.11871	803.97764	795.58334
87.682759	1000	796.01344	801.84819	793.45071
88.096552	1000	793.91308	799.72382	791.32312
88.510345	1000	791.8176	797.60449	789.20055
88.924138	1000	789.72696	795.49018	787.08297
89.337931	1000	787.64116	793.38085	784.97036
89.751724	1000	785.56015	791.27648	782.86269
90.165517	1000	783.48391	789.17704	780.75994
90.57931	1000	781.41242	787.08251	778.66207
90.993103	1000	779.34565	784.99285	776.56908
91.406897	1000	777.28357	782.90804	774.48092
91.82069	1000	775.22616	780.82805	772.39757
92.234483	1000	773.17338	778.75286	770.31902
92.648276	1000	771.12523	776.68243	768.24523
93.062069	1000	769.08167	774.61675	766.17619
93.475862	1000	767.04267	772.55578	764.11186
93.889655	1000	765.00821	770.49951	762.05222
94.303448	1000	762.97827	768.4479	759.99726
94.717241	1000	760.95283	766.40093	757.94695
95.131034	1000	758.93185	764.35858	755.90125
95.544828	1000	756.91532	762.32081	753.86016
95.958621	1000	754.90321	760.28761	751.82365
96.372414	1000	752.89549	758.25895	749.79169
96.786207	1000	750.89216	756.23481	747.76426
97.2	1000	748.36706	753.68521	745.21459
99.806897	1000	728.012	733.16323	724.69906
102.41379	1000	708.80085	713.82609	705.32091
105.02069	1000	690.6683	695.60166	687.01674
107.62759	1000	673.5562	678.42594	669.73006
110.23448	1000	657.41257	662.24197	653.4104
112.84138	1000	642.19078	646.99885	638.01252
115.44828	1000	627.84896	632.65098	623.49574
118.05517	1000	614.34934	619.15743	609.82342
120.66207	1000	601.65785	606.48139	596.9625
123.26897	1000	589.74366	594.58969	584.88309
125.87586	1000	578.57888	583.45241	573.55815
128.48276	1000	568.13825	573.04258	562.9632
131.08966	1000	558.39889	563.33586	553.07604
133.69655	1000	549.34008	554.31029	543.87661
136.30345	1000	540.94308	545.94609	535.34671
138.91034	1000	533.19096	538.22551	527.46992
141.51724	1000	526.06848	531.13262	520.23141
144.12414	1000	519.56193	524.65318	513.61785
146.73103	1000	513.65907	518.77455	507.61729
149.33793	1000	508.34902	513.4856	502.21904
151.94483	1000	503.62215	508.77655	497.41367
154.55172	1000	499.47007	504.63899	493.19284
157.15862	1000	495.88552	501.06574	489.54931
159.76552	1000	492.86235	498.05085	486.47688
162.37241	1000	490.39546	495.58952	483.97031
164.97931	1000	488.48078	493.67808	482.02534
167.58621	1000	487.11522	492.31398	480.63859
170.1931	1000	486.29666	491.49575	479.80761
172.8	1000	486.02392	491.22298	479.5308
