x	t=0	t=1000	t=2000	t=3620
0	0.092020002	0.15853989	0.19466029	1.3412564
2.937931	0.092020002	0.15853924	0.19465963	1.3412558
5.8758621	0.092020002	0.1585386	0.194659	1.3412551
8.8137931	0.092020002	0.15853799	0.19465839	1.3412545
11.751724	0.092020002	0.1585374	0.19465779	1.3412539
14.689655	0.092020002	0.15853683	0.19465722	1.3412534
17.627586	0.092020002	0.15853629	0.19465667	1.3412528
20.565517	0.092020002	0.15853576	0.19465614	1.3412523
23.503448	0.092020002	0.15853526	0.19465563	1.3412518
26.441379	0.092020002	0.15853479	0.19465515	1.3412514
29.37931	0.092020002	0.15853433	0.19465468	1.3412509
32.317241	0.092020002	0.1585339	0.19465424	1.3412505
35.255172	0.092020002	0.15853349	0.19465382	1.3412501
38.193103	0.092020002	0.15853311	0.19465343	1.3412497
41.131034	0.092020002	0.15853275	0.19465306	1.3412494
44.068966	0.092020002	0.15853242	0.19465271	1.3412491
47.006897	0.092020002	0.15853212	0.19465239	1.3412488
49.944828	0.092020002	0.15853184	0.19465209	1.3412485
52.882759	0.092020002	0.15853158	0.19465182	1.3412482
55.82069	0.092020002	0.15853135	0.19465157	1.341248
58.758621	0.092020002	0.15853115	0.19465135	1.3412478
61.696552	0.092020002	0.15853097	0.19465115	1.3412476
64.634483	0.092020002	0.15853081	0.19465098	1.3412474
67.572414	0.092020002	0.15853068	0.19465083	1.3412473
70.510345	0.092020002	0.15853057	0.19465071	1.3412472
73.448276	0.092020002	0.15853047	0.19465062	1.3412471
76.386207	0.092020002	0.1585304	0.19465054	1.341247
79.324138	0.092020002	0.15853035	0.19465049	1.3412469
82.262069	0.092020002	0.15853032	0.19465046	1.3412469
85.2	0.092020002	0.15853031	0.19465045	1.3412469
