r(x_rel=0.25)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
2.6268966	29866	29586.787	28978.985	27690.083	25119.469	23735.328	22143.471	20505.296	19078.795	16345.093	15606.594	14824.818	13988.161	13090.026	12137.99	2078.646	1908.3316	4057.2419	4750.0093	5401.8481	6721.98	9571.4625	10232.043	10860.963	11466.328	12059.459	12653.453	13260.446	13888.873	14544.125	15230.3	15951.369	16711.445	17512.333	18258.078
2.8289655	29866	29558.72	28943.411	27654.061	25083.01	23694.618	22096.288	20461.732	19041.017	16305.097	15564.557	14780.088	13940.138	13038.497	12083.781	2034.9403	1901.9828	4097.9124	4787.6345	5437.6766	6760.2537	9609.7078	10268.272	10895.5	11499.764	12092.468	12686.797	13294.745	13924.516	14581.363	15269.349	15992.454	16754.798	17557.962	18304.815
3.0310345	29866	29527.814	28905.152	27615.404	25043.839	23650.798	22045.544	20415.145	19000.504	16262.099	15519.344	14731.958	13888.454	12983.05	12025.513	1989.262	1898.1906	4141.472	4827.9087	5476.1078	6801.4317	9650.6806	10307.088	10932.522	11535.626	12127.899	12722.615	13331.61	13962.832	14621.401	15311.339	16036.639	16801.425	17607.027	18355.007
3.2331034	29866	29493.966	28864.199	27574.111	25001.944	23603.84	21991.221	20365.573	18957.261	16216.084	15470.935	14680.404	13833.079	12923.659	11963.17	1942.0024	1897.6683	4187.8973	4870.8103	5517.1396	6845.5352	9694.3646	10348.476	10972.018	11573.91	12165.754	12760.917	13371.05	14003.837	14664.253	15356.286	16083.942	16851.347	17659.544	18408.657
3.4351724	29866	29457.083	28820.542	27530.185	24957.316	23553.714	21933.3	20313.056	18911.293	16167.035	15419.306	14625.396	13773.98	12860.291	11896.738	1893.6408	1901.1891	4237.1617	4916.3162	5560.771	6892.5863	9740.7417	10392.421	11013.979	11614.61	12206.033	12801.709	13413.077	14047.543	14709.937	15404.209	16134.384	16904.585	17715.534	18465.765
3.6372414	29866	29417.078	28774.171	27483.625	24909.943	23500.389	21871.765	20257.638	18862.604	16114.934	15364.435	14566.906	13711.123	12792.916	11826.201	1844.7665	1909.5788	4289.2354	4964.4024	5607.0015	6942.6085	9789.7927	10438.907	11058.394	11657.721	12248.74	12845	13457.705	14093.966	14758.468	15455.126	16187.984	16961.164	17775.016	18526.331
3.8393103	29866	29373.873	28725.081	27434.435	24859.815	23443.83	21806.597	20199.366	18811.199	16059.763	15306.296	14504.902	13644.474	12721.502	11751.546	1796.1077	1923.7021	4344.0852	5015.0443	5655.8319	6995.6263	9841.4968	10487.916	11105.252	11703.236	12293.875	12890.799	13504.945	14143.121	14809.865	15509.057	16244.765	17021.106	17838.01	18590.354
4.0413793	29866	29327.4	28673.265	27382.615	24806.916	23384.001	21737.783	20138.289	18757.082	16001.503	15244.863	14439.35	13573.992	12646.013	11672.759	1748.5691	1944.44	4401.6743	5068.2169	5707.2643	7051.6654	9895.8318	10539.43	11154.54	11751.152	12341.442	12939.116	13554.812	14195.024	14864.144	15566.023	16304.751	17084.436	17904.537	18657.828
4.2434483	29866	29277.596	28618.719	27328.167	24751.233	23320.863	21665.308	20074.458	18700.256	15940.131	15180.108	14370.216	13499.64	12566.415	11589.829	1703.2805	1972.6556	4461.9624	5123.895	5761.3026	7110.7525	9952.7743	10593.43	11206.247	11801.46	12391.443	12989.961	13607.319	14249.693	14921.327	15626.045	16367.966	17151.183	17974.618	18728.746
4.4455172	29866	29224.41	28561.44	27271.092	24692.75	23254.374	21589.161	20007.927	18640.723	15875.625	15112.001	14297.462	13421.374	12482.672	11502.744	1661.6602	2009.1417	4524.9059	5182.0536	5817.9525	7172.9154	10012.3	10649.898	11260.359	11854.157	12443.883	13043.345	13662.484	14307.146	14981.434	15689.146	16434.435	17221.373	18048.275	18803.099
4.6475862	29866	29167.802	28501.427	27211.393	24631.45	23184.49	21509.334	19938.751	18578.486	15807.961	15040.509	14221.048	13339.151	12394.747	11411.497	1625.4969	2054.5464	4590.4577	5242.6682	5877.2219	7238.1829	10074.382	10708.813	11316.865	11909.235	12498.765	13099.28	13720.321	14367.402	15044.486	15755.352	16504.187	17295.035	18125.528	18880.874
4.8496552	29866	29107.744	28438.681	27149.071	24567.313	23111.165	21425.823	19866.984	18513.545	15737.114	14965.599	14140.932	13252.923	12302.601	11316.079	1597.0567	2109.2659	4658.5678	5305.7152	5939.1209	7306.5845	10138.995	10770.155	11375.751	11966.691	12556.096	13157.78	13780.848	14430.48	15110.506	15824.686	16577.249	17372.202	18206.399	18962.052
5.0517241	29866	29044.22	28373.204	27084.128	24500.319	23034.35	21338.628	19792.683	18445.902	15663.055	14887.236	14057.07	13162.644	12206.197	11216.486	1579.2206	2173.2947	4729.1834	5371.1722	6003.6624	7378.1506	10206.111	10833.902	11437.003	12026.518	12615.881	13218.858	13844.083	14496.404	15179.517	15897.177	16653.653	17452.903	18290.91	19046.611
5.2537931	29866	28977.231	28305	27016.566	24430.446	22953.991	21247.757	19715.904	18375.555	15585.757	14805.38	13969.415	13068.261	12105.496	11112.717	1575.6638	2246.0182	4802.2494	5439.0184	6070.8621	7452.9117	10275.7	10900.034	11500.609	12088.711	12678.127	13282.529	13910.046	14565.193	15251.546	15972.851	16733.428	17537.173	18379.08	19134.526
5.4558621	29866	28906.794	28234.074	26946.386	24357.667	22870.033	21153.223	19636.698	18302.505	15505.188	14719.992	13877.918	12969.724	12000.46	11004.773	1591.0851	2325.9281	4877.7091	5509.2351	6140.7388	7530.8989	10347.733	10968.53	11566.556	12153.268	12742.843	13348.809	13978.757	14636.873	15326.617	16051.739	16816.609	17625.047	18470.928	19225.764
5.657931	29866	28832.94	28160.434	26873.591	24281.957	22782.419	21055.05	19555.117	18226.749	15421.315	14631.03	13782.529	12866.976	11891.049	10892.659	1631.5038	2410.2353	4955.505	5581.8065	6213.3146	7612.143	10422.179	11039.368	11634.829	12220.185	12810.038	13417.716	14050.237	14711.467	15404.759	16133.872	16903.229	17716.559	18566.473	19320.286
5.86	29866	28755.736	28084.105	26798.198	24203.304	22691.109	20953.296	19471.224	18148.305	15334.126	14538.47	13683.216	12759.99	11777.256	10776.414	1704.531	2494.3506	5035.5623	5656.7027	6288.5969	7696.6541	10498.991	11112.51	11705.401	12289.442	12879.707	13489.25	14124.49	14788.981	15485.98	16219.259	16993.303	17811.724	18665.705	19418.025
