x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	1000	1712.9009	1760.9695	1761.4792	1781.6941	1873.6998	1950.4968	1846.8609	1785.5531	1847.6514	1888.1723	1937.5591	1992.4848	2044.1862	2075.7109	1332.6476	559.461	481.74015	494.82419	493.75366	471.15035	488.85245	497.99976	504.53872	507.65553	505.24183	497.57431	487.65064	477.72617	468.81542	461.33866	455.52739	451.67481	450.49146	453.24429
2.937931	1000	1711.1631	1758.9613	1759.4839	1779.6048	1870.9907	1946.8273	1844.0417	1783.3708	1845.1012	1885.3221	1934.2971	1988.6928	2039.9618	2071.1214	1331.2924	559.89053	482.15411	495.20913	494.13307	471.56972	489.25369	498.38151	504.9056	508.01291	505.59626	497.93208	488.01611	478.10235	469.20492	461.74423	455.95237	452.1236	450.96931	453.74841
5.8758621	1000	1705.9711	1752.9683	1753.5287	1773.3695	1862.9134	1935.9116	1835.6568	1776.8627	1837.4978	1876.8277	1924.5796	1977.4009	2027.2849	2057.3592	1327.2599	561.17973	483.39733	496.36535	495.27283	472.8296	490.45856	499.52796	506.00752	509.08638	506.66096	499.00697	489.11421	479.23275	470.37545	462.96316	457.22975	453.47262	452.40557	455.26282
8.8137931	1000	1697.3887	1743.0834	1743.705	1763.0844	1849.6163	1918.0278	1821.9199	1766.1425	1824.9807	1862.8564	1908.6122	1958.8629	2006.1447	2034.4435	1320.6476	563.33044	485.4739	498.29709	497.17765	474.93527	492.47055	501.44269	507.84826	510.87995	508.44026	500.8037	490.95013	481.12302	472.33318	465.00219	459.36689	455.72987	454.80839	457.79348
11.751724	1000	1685.5197	1729.4573	1730.1607	1748.906	1831.342	1893.6341	1803.1718	1751.3939	1807.7773	1843.6815	1886.7343	1933.5067	1976.7895	2002.4082	1311.6115	566.34591	488.39064	501.01147	499.85544	477.89558	495.29553	504.13178	510.43418	513.40038	510.94146	503.33022	493.53258	483.78268	475.08849	467.87265	462.37619	458.9088	458.19132	461.34984
14.689655	1000	1670.5042	1712.2914	1713.0937	1731.0437	1808.4187	1863.355	1779.8581	1732.8611	1786.1926	1819.6727	1859.4099	1901.9304	1940.3647	1962.0756	1300.3562	570.2311	492.15726	504.51859	503.3174	481.72302	498.94187	507.60387	513.7744	516.6573	514.17491	506.59787	496.87394	487.22528	478.65617	471.59069	466.27528	463.02845	462.57314	465.94391
17.627586	1000	1652.5142	1691.8293	1692.7435	1709.7518	1781.2463	1827.9489	1752.4989	1710.8367	1760.5966	1791.2793	1827.2087	1864.8799	1897.8606	1915.314	1287.1244	574.993	496.78645	508.8317	507.57824	486.43381	503.42055	511.87034	517.88086	520.66337	518.15427	510.62152	500.9905	491.46859	483.05562	476.1775	471.0873	468.11368	467.9776	471.58889
20.565517	1000	1631.7468	1668.346	1669.3809	1685.318	1750.2779	1788.2611	1721.6551	1685.6479	1731.4058	1759.0081	1790.7754	1823.2061	1850.4135	1863.5468	1272.1838	580.64116	502.29406	513.96737	512.65632	492.04803	508.74538	516.94549	522.76862	525.43452	522.89665	515.41985	505.9027	496.53494	488.31121	481.65967	476.84124	474.19534	474.43273	478.29726
23.503448	1000	1608.4179	1642.1362	1643.296	1658.0514	1715.9966	1745.1648	1687.8944	1657.6406	1699.0632	1723.396	1750.7909	1777.8046	1799.2081	1808.2227	1255.8155	587.18821	508.6993	519.94575	518.57394	498.58976	514.93322	522.84684	528.45609	530.99019	528.42296	521.01567	511.63545	502.45156	494.45265	488.06964	483.57235	481.31037	481.96952	486.07837
26.441379	1000	1582.7547	1613.5028	1614.7877	1628.2703	1678.8923	1699.5045	1651.7613	1627.1654	1664.0173	1684.9827	1707.9325	1729.5521	1745.3751	1750.674	1238.3034	594.65048	516.02504	526.79084	525.35765	506.08726	522.00431	529.59542	534.96535	537.35373	534.75827	527.43627	518.21862	509.25105	501.51552	495.44623	491.32266	489.50176	490.61962	494.93638
