x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
97.2	4.2729614	4.1098928	4.0913343	4.0324187	3.9305657	3.8848617	3.8362263	3.7902438	3.7467921	3.6770974	3.6608913	3.6446582	3.6285021	3.612801	3.598284	3.6114397	3.6930166	3.7859553	3.8015893	3.8183686	3.8537347	3.9287795	3.9529304	3.9783735	4.0032631	4.0267427	4.0487591	4.0696885	4.0902632	4.111319	4.133602	4.1575917	4.183183	4.2091506	4.2304636
99.806897	4.2729614	4.1098763	4.0913219	4.0324064	3.9305531	3.8848495	3.8362143	3.7902316	3.7467794	3.6770847	3.6608786	3.6446456	3.6284895	3.6127885	3.5982715	3.6114569	3.6930342	3.7859692	3.8016029	3.818382	3.8537475	3.9287915	3.9529424	3.9783857	4.0032755	4.0267552	4.0487716	4.069701	4.0902755	4.1113311	4.133614	4.1576037	4.183195	4.2091627	4.2304761
102.41379	4.2729614	4.1098271	4.0912848	4.0323696	3.9305152	3.8848127	3.8361783	3.790195	3.7467416	3.6770465	3.6608406	3.6446078	3.6284518	3.6127509	3.5982341	3.6115079	3.6930861	3.7860108	3.8016435	3.8184218	3.8537858	3.9288276	3.9529787	3.9784223	4.0033126	4.0267927	4.0488091	4.0697383	4.0903125	4.1113676	4.1336502	4.1576396	4.1832311	4.2091992	4.2305136
105.02069	4.2729614	4.109746	4.091223	4.0323082	3.9304522	3.8847514	3.8361183	3.7901341	3.7466787	3.676983	3.6607773	3.6445448	3.628389	3.6126884	3.5981718	3.6115911	3.6931711	3.7860797	3.8017108	3.8184878	3.8538497	3.9288879	3.9530391	3.9784834	4.0033744	4.026855	4.0488716	4.0698005	4.090374	4.1114284	4.1337104	4.1576995	4.1832911	4.20926	4.230576
107.62759	4.2729614	4.1096338	4.0911365	4.0322224	3.9303642	3.8846655	3.8360341	3.7900488	3.7465909	3.6768944	3.660689	3.6444568	3.6283014	3.612601	3.5980846	3.6117051	3.6932879	3.7861755	3.8018045	3.8185799	3.8539388	3.9289722	3.9531237	3.9785688	4.0034608	4.0269422	4.048959	4.0698874	4.0904601	4.1115136	4.1337948	4.1577835	4.1833752	4.209345	4.2306631
110.23448	4.2729614	4.1094914	4.0910252	4.0321122	3.9302514	3.8845552	3.8359258	3.7899392	3.7464782	3.6767807	3.6605757	3.6443439	3.6281888	3.6124887	3.5979728	3.6118486	3.6934353	3.7862978	3.8019243	3.8186977	3.8540531	3.9290807	3.9532325	3.9786786	4.0035718	4.027054	4.0490711	4.069999	4.0905707	4.1116231	4.1339034	4.1578916	4.1834835	4.2094543	4.2307749
112.84138	4.2729614	4.1093199	4.0908892	4.0319776	3.9301136	3.8844204	3.8357933	3.7898053	3.7463409	3.676642	3.6604376	3.6442062	3.6280515	3.6123518	3.5978362	3.6120204	3.6936123	3.7864463	3.8020699	3.818841	3.8541924	3.9292134	3.9533656	3.9788127	4.0037072	4.0271905	4.0492079	4.0701353	4.0907059	4.111757	4.1340362	4.1580239	4.1836159	4.2095879	4.2309112
115.44828	4.2729614	4.1091202	4.0907283	4.0318187	3.9299512	3.8842611	3.8356367	3.7896471	3.7461789	3.6764786	3.6602746	3.6440437	3.6278895	3.6121902	3.597675	3.6122194	3.6938178	3.7866206	3.8022411	3.8190096	3.8543567	3.9293703	3.9535228	3.9789712	4.0038671	4.0273515	4.0493693	4.0702962	4.0908656	4.1119152	4.1341932	4.1581803	4.1837724	4.2097458	4.231072
118.05517	4.2729614	4.1088932	4.0905427	4.0316354	3.9297642	3.8840773	3.8354558	3.7894647	3.7459924	3.6762905	3.660087	3.6438566	3.6277028	3.612004	3.5974892	3.6124445	3.6940507	3.7868204	3.8024375	3.8192034	3.8545458	3.9295514	3.9537044	3.979154	4.0040515	4.0275371	4.0495553	4.0704816	4.0910497	4.1120978	4.1343746	4.1583609	4.1839532	4.2099279	4.2312572
120.66207	4.2729614	4.10864	4.0903324	4.0314278	3.9295526	3.8838691	3.8352506	3.7892579	3.7457814	3.6760777	3.6598748	3.6436449	3.6274916	3.6117932	3.597279	3.612695	3.6943101	3.7870454	3.8026589	3.819422	3.8547596	3.9297569	3.9539101	3.9793611	4.0042602	4.0277471	4.0497657	4.0706915	4.0912582	4.1123048	4.1345802	4.1585657	4.1841582	4.2101343	4.2314668
