r(x_rel=0.25)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
1.8	17038	17038.639	17074.97	17607.987	20290.166	22044.152	23923.481	25865.579	27836.954	31829.853	32837.499	33848.095	34860.872	35875.104	36890.177	48026.581	48628.147	50798.681	50746.631	50438.583	49305.01	45972.247	45037.512	44083.202	43116.202	42139.937	41156.317	40166.482	39171.342	38171.913	37169.429	36165.252	35160.636	34156.483	33253.453
1.98	17038	17039.154	17090.764	17712.41	20519.878	22300.933	24194.938	26144.266	28119.048	32116.503	33125.142	34136.557	35149.943	36164.583	37179.894	48314.4	48914.341	50870.718	50729.478	50350.278	49122.66	45712.779	44770.39	43810.883	42840.242	41861.291	40875.542	39883.921	38887.273	37886.639	36883.309	35878.668	34873.935	33869.908	32967.073
2.16	17038	17040.083	17112.95	17836.219	20774.821	22583.896	24492.99	26449.648	28427.914	32430.314	33440.014	34452.286	35466.296	36481.344	37496.884	48629.202	49226.765	50930.195	50694.084	50240.782	48916.066	45427.031	44476.849	43512.059	42537.698	41555.967	40567.978	39574.463	38576.22	37574.331	36570.147	35565.075	34560.279	33556.43	32653.815
2.34	17038	17041.743	17143.767	17981.881	21055.828	22893.517	24817.888	26781.851	28763.636	32771.369	33782.186	34795.341	35809.98	36825.428	37841.179	48970.993	49565.035	50972.031	50636.58	50107.219	48683.664	45114.581	44156.593	43186.518	42208.406	41223.827	40233.506	39238.001	38238.089	37234.912	36229.891	35224.44	34219.648	33216.034	32313.665
2.52	17038	17044.683	17186.05	18151.965	21363.735	23230.266	25169.875	27140.991	29126.298	33139.746	34151.726	35165.777	36181.037	37196.866	38212.804	49339.762	49928.542	50990.89	50553.043	49946.697	48423.896	44775.02	43809.337	42834.054	41852.208	40864.738	39872.006	38874.428	37872.791	36868.317	35862.497	34856.74	33852.033	32848.718	31946.612
2.7	17038	17049.821	17243.3	18349.087	21699.368	23594.604	25549.181	27527.176	29515.979	33535.524	34548.697	35563.644	36579.505	37595.686	38611.78	49735.481	50316.347	50981.297	50439.564	49756.367	48135.24	44407.959	43434.811	42454.473	41468.951	40478.568	39483.359	38483.64	37480.241	36474.484	35467.929	34461.961	33457.434	32454.482	31552.651
2.88	17038	17058.67	17319.731	18575.858	22063.533	23986.973	25956.017	27940.503	29932.761	33958.778	34973.16	35988.985	37005.414	38021.908	39038.119	50158.099	50726.996	50937.759	50292.317	49533.46	47816.232	44013.035	43032.766	42047.593	41058.488	40065.187	39067.448	38065.535	37060.357	36053.358	35046.162	34040.1	33035.86	32033.336	31131.777
3.06	17038	17073.63	17420.268	18834.815	22457.005	24407.789	26390.574	28381.057	30376.725	34409.581	35425.17	36441.841	37458.791	38475.55	39491.831	50607.516	51158.262	50854.902	50107.629	49275.341	47465.492	43589.919	42602.977	41613.247	40620.678	39624.466	38624.155	37620.011	36613.063	35604.894	34597.178	33591.162	32587.326	31585.29	30683.985
3.24	17038	17098.387	17550.506	19128.366	22880.513	24857.438	26853.016	28848.912	30847.957	34888.006	35904.78	36922.245	37939.656	38956.622	39972.921	51083.543	51606.732	50727.605	49882.046	48979.553	47081.745	43138.32	42145.245	41151.282	40155.386	39156.278	38153.362	37146.968	36138.288	35129.054	34120.973	33115.163	32111.855	31110.358	30209.268
3.42	17038	17138.353	17716.592	19458.729	23334.734	25336.266	27343.479	29344.133	31346.543	35394.122	36412.037	37430.225	38448.025	39465.131	40481.387	51585.819	52067.211	50551.122	49612.394	48643.855	46663.845	42657.992	41659.401	40661.563	39662.483	38660.497	37654.953	36646.311	35635.967	34625.812	33617.553	32612.13	31609.476	30608.556	29707.612
3.6	17038	17201.076	17925.055	19827.888	23820.278	25844.572	27862.065	29866.774	31872.58	35927.992	36946.98	37965.805	38983.909	40001.079	41017.227	52113.651	52531.838	50321.19	49295.833	48266.264	46210.792	42148.738	41145.308	40143.968	39141.846	38136.998	37128.813	36117.948	35106.047	34095.156	33086.938	32082.099	31080.225	30079.898	29178.995
3.78	17038	17296.458	18182.546	20237.562	24337.682	26382.604	28408.841	30416.879	32426.17	36489.676	37509.643	38529	39547.309	40564.461	41580.429	52665.692	52988.83	50034.106	48929.914	47845.088	45721.743	41610.415	40602.86	39598.39	38593.354	37585.657	36574.827	35561.795	34548.486	33537.086	32529.162	31525.118	30524.139	29524.395	28623.386
3.96	17038	17436.617	18495.511	20689.186	24887.402	26950.55	28983.836	30994.489	33007.423	37079.224	38100.053	39119.818	40138.225	41155.27	42170.981	53239.323	53420.744	49686.798	48512.617	47378.949	45196.035	41042.932	40031.983	39024.736	38016.892	37006.35	35992.886	34977.775	33963.255	32951.622	31944.276	30941.244	29941.262	28942.052	28040.736
4.14	17038	17635.28	18869.784	21183.916	25469.801	27548.538	29587.038	31599.638	33616.462	37696.679	38718.225	39738.259	40756.647	41773.491	42788.864	53829.446	53802.255	49276.863	48042.389	46866.813	44633.185	40446.256	39432.632	38422.922	37412.344	36398.953	35382.883	34365.824	33350.343	32338.803	31332.346	30330.545	29331.636	28332.865	27430.975
4.32	17038	17906.829	19310.108	21722.645	26085.149	28176.622	30218.397	32232.363	34253.423	38342.073	39364.165	40384.314	41402.56	42419.103	43434.053	54426.136	54097.597	48802.614	47518.169	46307.995	44032.904	39820.406	38804.79	37792.87	36779.594	35763.344	34744.719	33725.889	32709.761	31698.688	30693.454	29693.097	28695.302	27696.817	26794.01
4.5	17038	18265.323	19819.639	22306.031	26733.613	28834.788	30877.824	32892.708	34918.457	39015.423	40037.868	41057.966	42075.942	43092.084	44106.521	55010.056	54258.447	48263.104	46939.406	45702.175	43395.094	39165.454	38148.456	37134.506	36118.526	35099.402	34078.302	33057.94	32041.544	31031.361	30027.701	29028.98	28032.297	27033.875	26129.711
4.68	17038	18723.774	20399.475	22934.52	27415.258	29522.942	31565.196	33580.726	35611.729	39716.736	40739.317	41759.19	42776.763	43792.402	44806.232	55543.527	54224.303	47658.145	46306.06	45049.391	42719.854	38481.514	37463.648	36447.751	35429.019	34407.006	33383.552	32361.966	31345.754	30336.932	29335.201	28338.28	27342.646	26343.98	25437.911
4.86	17038	19293.578	21048.337	23608.362	28130.042	30240.911	32280.361	34296.489	36333.418	40446	41468.483	42487.951	43504.988	44520.022	45533.147	55953.082	53930.406	46988.299	45618.594	44350.034	42007.475	37768.741	36750.385	35732.521	34710.948	33686.04	32660.406	31637.984	30622.486	29615.535	28616.086	27621.084	26626.363	25627.044	24718.389
5.04	17038	19983.789	21762.542	24327.608	28877.815	30988.441	33023.15	35040.09	37083.719	41203.189	42225.323	43244.204	44260.576	45274.903	46287.22	56095.367	53334.615	46254.837	44877.967	43604.833	41258.437	37027.314	36008.683	34988.721	33964.184	32936.396	31908.819	30886.045	29871.87	28867.332	27870.497	26877.47	25883.439	24882.94	23970.868
5.22	17038	20799.813	22536.152	25091.866	29658.127	31765.009	33793.212	35811.472	37862.644	41988.074	43009.6	44027.715	45043.295	46056.817	47068.213	55693.009	52488.132	45459.937	44085.835	42815.053	40473.601	36257.608	35238.72	34216.431	33188.78	32158.161	31128.964	30106.424	29094.255	28092.688	27098.76	26107.689	25114.017	24111.673	23195.181
