x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	1.2716767e-05	1.1919888	1.1680686	1.1492841	1.1952055	1.3848828	1.6455598	1.384881	1.2141172	1.3327599	1.4172285	1.5279773	1.6671933	1.8263	1.9561091	-1.4607674	-1.2336244	-1.2510178	-1.1572161	-1.1541726	-1.3056029	-1.2105937	-1.1430899	-1.0935561	-1.0651337	-1.0643023	-1.0857947	-1.1204254	-1.1636418	-1.213966	-1.2716684	-1.3383022	-1.4165105	-1.5071947	-1.5823066
2.937931	1.2716767e-05	1.1929988	1.1691931	1.1504777	1.1965749	1.3866301	1.6458351	1.3835595	1.214886	1.334174	1.4187274	1.5295125	1.6685515	1.8267474	1.9545568	-1.4607236	-1.2347192	-1.2515483	-1.1580071	-1.1552128	-1.3066807	-1.2109039	-1.1435771	-1.0942237	-1.0659649	-1.0653037	-1.0869799	-1.1217986	-1.1652021	-1.2157134	-1.2736059	-1.3404306	-1.418792	-1.5093396	-1.583182
5.8758621	1.2716767e-05	1.1960637	1.1726008	1.1540943	1.2007203	1.3918989	1.64649	1.3796611	1.2172433	1.3384362	1.4232334	1.5341072	1.6725683	1.8280048	1.9497581	-1.4606129	-1.2380063	-1.2531734	-1.1603962	-1.1583594	-1.3099197	-1.2118526	-1.1450657	-1.0962555	-1.0684935	-1.0683457	-1.0905761	-1.1259617	-1.1699292	-1.2210041	-1.2794684	-1.3468654	-1.4256731	-1.5157368	-1.5855457
8.8137931	1.2716767e-05	1.2011765	1.1782781	1.1601195	1.2076219	1.4006297	1.6470603	1.3735123	1.2212667	1.345493	1.4306671	1.5416307	1.6790106	1.82984	1.9414774	-1.4604496	-1.2434526	-1.2558869	-1.1644151	-1.1636356	-1.3152939	-1.2134717	-1.1475959	-1.0996947	-1.0727615	-1.0734705	-1.0966276	-1.1329604	-1.1778706	-1.2298873	-1.2893057	-1.3576502	-1.4371555	-1.5261637	-1.5885558
11.751724	1.2716767e-05	1.2083262	1.1862038	1.1685305	1.2172481	1.4127203	1.6467935	1.3656442	1.227073	1.3552562	1.4408955	1.5518628	1.6874817	1.831745	1.9293956	-1.460244	-1.251001	-1.2597221	-1.1700965	-1.1710822	-1.3227518	-1.2158163	-1.151234	-1.1046128	-1.078841	-1.0807516	-1.1052083	-1.1428715	-1.1891058	-1.2424453	-1.3032004	-1.3728546	-1.4532254	-1.5401679	-1.5906814
14.689655	1.2716767e-05	1.217499	1.1963504	1.179298	1.229557	1.4280248	1.6446909	1.3567492	1.2348023	1.3676047	1.4537337	1.5644914	1.6974164	1.832629	1.9129012	-1.4600063	-1.2605687	-1.2647021	-1.1774968	-1.1807508	-1.3322234	-1.2189674	-1.1560777	-1.1111107	-1.0868345	-1.0902909	-1.1164231	-1.1558029	-1.203747	-1.2587935	-1.3212671	-1.3925688	-1.4738195	-1.5569218	-1.5895772
17.627586	1.2716767e-05	1.2286793	1.2086867	1.1923884	1.244499	1.4463463	1.6396159	1.3476439	1.2445954	1.3823865	1.4689457	1.5791102	1.7080799	1.8313832	1.8910037	-1.4597217	-1.2720493	-1.270878	-1.1866905	-1.1927101	-1.3436086	-1.2230271	-1.1622523	-1.1193206	-1.0968734	-1.1022216	-1.1304078	-1.171895	-1.2219391	-1.2790807	-1.3436504	-1.4168914	-1.4987628	-1.5749675	-1.5820306
20.565517	1.2716767e-05	1.2418518	1.2231802	1.2077666	1.2620199	1.4674288	1.6304126	1.3392012	1.2565784	1.3994219	1.4862455	1.5952163	1.7185697	1.8267629	1.8631448	-1.4593602	-1.2853348	-1.2782897	-1.1977623	-1.2070415	-1.3567809	-1.2281301	-1.1699139	-1.1294071	-1.1091231	-1.1167084	-1.1473304	-1.1913209	-1.2438608	-1.3034888	-1.370522	-1.4459076	-1.5276456	-1.591827	-1.5642811
23.503448	1.2716767e-05	1.2570032	1.2398004	1.2253997	1.2820641	1.4909428	1.6161041	1.3322835	1.2708469	1.4185054	1.505297	1.6122059	1.7278272	1.8174885	1.8290457	-1.4589444	-1.3002976	-1.2870187	-1.2108237	-1.2238423	-1.3715806	-1.2344393	-1.1792542	-1.1415671	-1.1237796	-1.1339487	-1.167392	-1.2142874	-1.2697247	-1.332232	-1.4020721	-1.4796446	-1.5595901	-1.6035148	-1.5329822
26.441379	1.2716767e-05	1.2741244	1.2585221	1.2452603	1.3045776	1.5164596	1.5961006	1.3276757	1.2874582	1.4394077	1.5257107	1.6293665	1.7346547	1.8023681	1.7887948	-1.4585715	-1.3168449	-1.297132	-1.2260095	-1.2432194	-1.3878122	-1.2421534	-1.1904991	-1.1560349	-1.1410765	-1.1541745	-1.1908286	-1.2410362	-1.2997784	-1.3655551	-1.4384955	-1.5179812	-1.5928139	-1.6042457	-1.4868788
