x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.937931	0	-6.061757e-05	-6.5649963e-05	-6.5023905e-05	-6.7733071e-05	-8.3515799e-05	-0.00010735026	-8.6147916e-05	-7.0102724e-05	-7.9508195e-05	-8.6947059e-05	-9.6996979e-05	-0.00010978872	-0.00011977228	-0.00012819103	-1.6675402e-05	4.9076609e-05	5.427229e-05	4.9344176e-05	4.8996564e-05	5.6752677e-05	5.2007636e-05	4.8630724e-05	4.6192551e-05	4.479322e-05	4.4739446e-05	4.591733e-05	4.7860796e-05	5.0260398e-05	5.298984e-05	5.6025256e-05	5.9406771e-05	6.3214604e-05	6.7409479e-05	7.0571669e-05
5.8758621	0	-0.00024212064	-0.00026208369	-0.00025959445	-0.00027041072	-0.00033327218	-0.0004278375	-0.00034323831	-0.00027975156	-0.00031726692	-0.00034687865	-0.00038688622	-0.00043781727	-0.00048016052	-0.00051370361	-6.6046554e-05	0.00019620827	0.0002169905	0.00019732884	0.0001959626	0.00022694641	0.0002079272	0.00019445329	0.00018472813	0.00017915136	0.00017895098	0.00018367252	0.0001914528	0.00020105488	0.00021197403	0.00022411488	0.00023763716	0.00025285721	0.00026959423	0.00028210328
8.8137931	0	-0.0005434735	-0.0005877747	-0.00058222937	-0.00060648866	-0.00074691048	-0.00095674779	-0.00076728498	-0.00062699975	-0.00071100007	-0.00077707999	-0.0008663529	-0.00098000261	-0.0010844128	-0.0011593849	-0.00014618028	0.0004411058	0.00048786153	0.00044381239	0.00044082904	0.00051038944	0.00046745161	0.00043726161	0.00041548295	0.00040301214	0.00040261638	0.00041327734	0.0004308071	0.00045242566	0.00047699901	0.00050431297	0.00053472392	0.0005689258	0.00060641911	0.00063402469
11.751724	0	-0.00096299208	-0.0010402504	-0.0010305271	-0.0010734598	-0.0013205549	-0.0016861998	-0.0013518961	-0.0011087058	-0.0012569899	-0.0013730845	-0.0015298676	-0.0017293688	-0.0019316284	-0.0020700853	-0.00025395817	0.0007833042	0.00086640498	0.00078856478	0.00078348615	0.00090676496	0.00083007862	0.00077672076	0.00073825822	0.00071627844	0.00071571159	0.00073475765	0.00076598179	0.00080444953	0.00084814895	0.00089670004	0.00095072845	0.0010114204	0.0010776422	0.0011253166
14.689655	0	-0.0014984057	-0.0016161976	-0.0016012687	-0.0016679547	-0.0020489224	-0.0026052634	-0.0020886581	-0.0017206855	-0.0019502068	-0.0021287984	-0.002369767	-0.0026759884	-0.0029988612	-0.0032336355	-0.00038522028	0.0012221864	0.0013519642	0.0012312765	0.0012237908	0.0014156346	0.0012951247	0.001212379	0.0011527906	0.0011188276	0.0011182153	0.0011481616	0.0011970702	0.0012572463	0.0013255544	0.001401402	0.0014857491	0.0015803449	0.0016828812	0.001754399
17.627586	0	-0.002146943	-0.0023116091	-0.0022905591	-0.0023858857	-0.0029255201	-0.0037003454	-0.0029676592	-0.0024579198	-0.0027845152	-0.0030367323	-0.0033764997	-0.0038072038	-0.0042689221	-0.0046111093	-0.00053494482	0.0017570149	0.0019437224	0.0017715709	0.0017615761	0.0020364431	0.0018617443	0.0017436847	0.0016587668	0.0016105245	0.0016101208	0.0016535712	0.0017242123	0.0018109904	0.0019094044	0.0020186026	0.0021399322	0.0022757065	0.0024215511	0.0025189638
20.565517	0	-0.0029054411	-0.0031219654	-0.0030940034	-0.00322263	-0.0039429391	-0.0049558912	-0.0039781112	-0.0033148061	-0.0037529579	-0.0040883516	-0.0045390781	-0.0051082402	-0.0057214881	-0.0061761368	-0.0006974472	0.0023869698	0.0026407226	0.0024090188	0.0023966646	0.0027685235	0.0025289541	0.0023700079	0.0022558425	0.0021912377	0.0021914513	0.0022511168	0.0023476096	0.0024659262	0.0025999623	0.0027485591	0.002913485	0.0030975061	0.0032927529	0.0034157585
23.503448	0	-0.0037704726	-0.0040424409	-0.0040069075	-0.0041732432	-0.0050932291	-0.0063553294	-0.0051090001	-0.0042854355	-0.0048481013	-0.0052745243	-0.0058457049	-0.0065631582	-0.0073346638	-0.0079008573	-0.00086657887	0.0031111911	0.0034418911	0.0031431584	0.0031288828	0.0036111045	0.0032956623	0.003090666	0.0029436643	0.0028608599	0.0028622784	0.0029409957	0.0030675432	0.0032223863	0.0033975843	0.0035916213	0.0038066878	0.0040457112	0.0042950853	0.0044403572
26.441379	0	-0.0047384843	-0.0050681204	-0.005024489	-0.005232688	-0.0063683129	-0.0078820845	-0.0063496901	-0.0053638726	-0.0060624078	-0.0065860128	-0.0072844761	-0.008155947	-0.0090867671	-0.0097585092	-0.0010359064	0.0039288222	0.0043460654	0.0039735166	0.0039580795	0.0045633171	0.0041607029	0.0039049537	0.0037218969	0.0036193312	0.0036227442	0.003723493	0.0038843949	0.0040808132	0.0043027422	0.0045482521	0.0048199029	0.0051201905	0.005426351	0.0055870048
29.37931	0	-0.0058059399	-0.0061942097	-0.0061420841	-0.0063960586	-0.0077603848	-0.0095204717	-0.0076904163	-0.0065444153	-0.0073885938	-0.0080139403	-0.0088440361	-0.0098715085	-0.010957843	-0.011725413	-0.0011988585	0.0048390516	0.0053520265	0.0048996347	0.0048841458	0.0056242032	0.0051228742	0.0048121776	0.004590253	0.0044666668	0.0044730867	0.0045990063	0.0047986726	0.0050417851	0.005316049	0.0056190508	0.005953572	0.0063205771	0.0066831529	0.0068486642
32.317241	0	-0.0069694587	-0.007416226	-0.0073553344	-0.0076587861	-0.0092622416	-0.011256353	-0.0091226325	-0.0078218157	-0.0088199351	-0.0095501743	-0.010514082	-0.011696348	-0.012930602	-0.013781986	-0.0013488364	0.0058411525	0.0064585331	0.0059210973	0.0059070376	0.006792725	0.0061809813	0.0058116945	0.0055485272	0.0054029873	0.0054136685	0.0055680745	0.005811038	0.0061060447	0.0064382875	0.0068047738	0.007208187	0.0076460032	0.0080604687	0.0082173685
