x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
97.2	4.2729614	4.1098896	4.0913281	4.0324067	3.930549	3.8848457	3.8361968	3.7901964	3.7467484	3.6770592	3.6608542	3.6446213	3.6284634	3.6127571	3.5982273	3.611418	3.6930514	3.7860067	3.8016615	3.8184601	3.8538282	3.9288593	3.9530185	3.9784694	4.0033659	4.0268517	4.0488725	4.0698038	4.0903784	4.1114329	4.1337141	4.1577016	4.1832901	4.2092531	4.2305595
99.806897	4.2729614	4.1098731	4.0913157	4.0323944	3.9305363	3.8848334	3.8361848	3.7901842	3.7467357	3.6770465	3.6608416	3.6446087	3.6284508	3.6127446	3.5982148	3.6114353	3.6930689	3.7860206	3.8016751	3.8184734	3.853841	3.9288714	3.9530306	3.9784816	4.0033783	4.0268642	4.048885	4.0698163	4.0903907	4.111445	4.1337262	4.1577136	4.1833021	4.2092652	4.2305721
102.41379	4.2729614	4.109824	4.0912786	4.0323576	3.9304985	3.8847966	3.8361488	3.7901476	3.7466979	3.6770083	3.6608035	3.6445708	3.6284131	3.612707	3.5981774	3.6114863	3.6931208	3.7860622	3.8017157	3.8185132	3.8538794	3.9289075	3.9530668	3.9785183	4.0034154	4.0269016	4.0489225	4.0698536	4.0904277	4.1114815	4.1337623	4.1577495	4.1833381	4.2093017	4.2306096
105.02069	4.2729614	4.1097428	4.0912168	4.0322962	3.9304355	3.8847353	3.8360887	3.7900867	3.746635	3.6769448	3.6607403	3.6445079	3.6283504	3.6126445	3.598115	3.6115695	3.6932058	3.7861311	3.8017831	3.8185793	3.8539432	3.9289677	3.9531272	3.9785793	4.0034772	4.026964	4.048985	4.0699158	4.0904892	4.1115423	4.1338225	4.1578095	4.1833982	4.2093625	4.2306719
107.62759	4.2729614	4.1096306	4.0911303	4.0322104	3.9303475	3.8846495	3.8360045	3.7900014	3.7465472	3.6768562	3.660652	3.6444199	3.6282627	3.6125571	3.5980279	3.6116835	3.6933226	3.7862269	3.8018768	3.8186713	3.8540323	3.929052	3.9532118	3.9786647	4.0035636	4.0270511	4.0490724	4.0700027	4.0905753	4.1116275	4.1339069	4.1578935	4.1834823	4.2094475	4.230759
110.23448	4.2729614	4.1094883	4.091019	4.0321002	3.9302346	3.8845391	3.8358963	3.7898918	3.7464345	3.6767425	3.6605387	3.644307	3.6281502	3.6124449	3.597916	3.611827	3.6934701	3.7863493	3.8019966	3.8187891	3.8541466	3.9291605	3.9533207	3.9787745	4.0036745	4.027163	4.0491845	4.0701144	4.0906859	4.111737	4.1340155	4.1580015	4.1835905	4.2095568	4.2308708
112.84138	4.2729614	4.1093167	4.0908829	4.0319656	3.9300969	3.8844043	3.8357638	3.7897579	3.7462971	3.6766038	3.6604005	3.6441693	3.6280128	3.6123079	3.5977795	3.6119987	3.6936471	3.7864977	3.8021422	3.8189325	3.854286	3.9292932	3.9534537	3.9789086	4.00381	4.0272994	4.0493213	4.0702506	4.0908211	4.1118709	4.1341483	4.1581338	4.1837229	4.2096904	4.2310071
115.44828	4.2729614	4.109117	4.0907221	4.0318067	3.9299345	3.884245	3.8356071	3.7895998	3.7461351	3.6764404	3.6602376	3.6440068	3.6278508	3.6121463	3.5976183	3.6121977	3.6938525	3.786672	3.8023133	3.8191011	3.8544503	3.9294501	3.953611	3.9790671	4.0039699	4.0274605	4.0494827	4.0704115	4.0909807	4.1120291	4.1343053	4.1582902	4.1838795	4.2098483	4.2311679
118.05517	4.2729614	4.1088901	4.0905365	4.0316234	3.9297474	3.8840613	3.8354262	3.7894173	3.7459486	3.6762523	3.66005	3.6438197	3.6276642	3.6119601	3.5974325	3.6124229	3.6940855	3.7868718	3.8025097	3.8192949	3.8546394	3.9296313	3.9537925	3.9792499	4.0041542	4.027646	4.0496687	4.0705969	4.0911649	4.1122117	4.1344867	4.1584708	4.1840602	4.2100304	4.2313531
120.66207	4.2729614	4.1086369	4.0903262	4.0314158	3.9295358	3.8838531	3.8352211	3.7892105	3.7457377	3.6760395	3.6598378	3.643608	3.627453	3.6117493	3.5972222	3.6126733	3.6943449	3.7870969	3.8027311	3.8195135	3.8548532	3.9298367	3.9539982	3.979457	4.0043629	4.0278561	4.0498791	4.0708068	4.0913734	4.1124187	4.1346923	4.1586757	4.1842652	4.2102368	4.2315627
123.26897	4.2729614	4.1083583	4.0900911	4.031184	3.9292998	3.8836204	3.8349916	3.7889795	3.7455023	3.6758023	3.6596011	3.6433719	3.6272173	3.6115141	3.5969875	3.6129482	3.69463	3.7873468	3.8029774	3.8197568	3.8550916	3.9300664	3.9542283	3.9796884	4.004596	4.0280905	4.050114	4.0710411	4.0916064	4.11265	4.1349222	4.1589048	4.1844945	4.2104675	4.2317966
125.87586	4.2729614	4.108055	4.0898313	4.0309278	3.9290393	3.8833634	3.8347378	3.7887242	3.7452426	3.6755407	3.65934	3.6431113	3.6269572	3.6112545	3.5967284	3.6132467	3.69494	3.7876213	3.8032482	3.8200247	3.8553544	3.9303204	3.9544826	3.9799441	4.0048534	4.0283492	4.0503733	4.0712999	4.0918637	4.1129057	4.1351764	4.1591582	4.184748	4.2107225	4.2320548
128.48276	4.2729614	4.1077278	4.0895469	4.0306474	3.9287546	3.8830821	3.8344597	3.7884446	3.7449587	3.6752547	3.6590545	3.6428264	3.6266728	3.6109705	3.5964449	3.6135683	3.695274	3.7879202	3.8035433	3.820317	3.8556417	3.9305987	3.9547613	3.9802242	4.0051351	4.0286323	4.0506569	4.0715829	4.0921454	4.1131857	4.135455	4.159436	4.1850259	4.2110018	4.2323373
131.08966	4.2729614	4.1073773	4.0892378	4.0303427	3.9284456	3.8827763	3.8341573	3.7881407	3.7446506	3.6749446	3.6587449	3.6425172	3.6263641	3.6106623	3.5961371	3.6139124	3.6956315	3.7882433	3.8038626	3.8206334	3.8559533	3.9309014	3.9550643	3.9805285	4.0054411	4.0289396	4.0509647	4.0718902	4.0924514	4.1134901	4.1357579	4.1597381	4.1853281	4.2113053	4.232644
133.69655	4.2729614	4.1070041	4.0889042	4.0300137	3.9281123	3.8824463	3.8338304	3.7878126	3.7443182	3.6746102	3.658411	3.6421838	3.6260311	3.6103298	3.5958051	3.6142784	3.6960118	3.7885902	3.804206	3.8209739	3.856289	3.9312284	3.9553916	3.9808571	4.0057713	4.0292711	4.0512968	4.0722218	4.0927817	4.1138188	4.1360852	4.1600646	4.1856546	4.2116332	4.2329749
136.30345	4.2729614	4.1066085	4.0885461	4.0296604	3.927755	3.882092	3.8334792	3.7874601	3.7439618	3.6742517	3.658053	3.6418262	3.625674	3.6099731	3.5954488	3.614666	3.6964144	3.7889609	3.8045731	3.8213383	3.8566489	3.9315798	3.9557433	3.98121	4.0061258	4.0296268	4.051653	4.0725776	4.0931363	4.1141718	4.1364369	4.1604154	4.1860055	4.2119854	4.2333299
138.91034	4.2729614	4.106191	4.0881637	4.0292828	3.9273735	3.8817134	3.8331036	3.7870833	3.7435812	3.6738693	3.6576709	3.6414445	3.6252927	3.6095922	3.5950684	3.6150748	3.6968387	3.7893551	3.8049639	3.8217266	3.8570328	3.9319556	3.9561194	3.9815872	4.0065044	4.0300067	4.0520334	4.0729576	4.0935151	4.1145492	4.136813	4.1607907	4.1863809	4.2123619	4.2337092
141.51724	4.2729614	4.105752	4.087757	4.028881	3.926968	3.8813105	3.8327035	3.7866822	3.7431766	3.6734628	3.6572647	3.6410388	3.6248874	3.6091872	3.5946638	3.6155047	3.6972844	3.7897727	3.8053783	3.8221385	3.8574406	3.9323558	3.9565198	3.9819888	4.0069073	4.0304108	4.0524379	4.0733617	4.0939181	4.1149508	4.1372134	4.1611904	4.1867806	4.2127628	4.2341126
144.12414	4.2729614	4.1052916	4.0873261	4.0284548	3.9265385	3.8808834	3.8322791	3.7862568	3.7427479	3.6730323	3.6568346	3.6406091	3.624458	3.6087581	3.5942351	3.6159553	3.6977512	3.7902136	3.8058161	3.822574	3.8578724	3.9327805	3.9569446	3.9824146	4.0073344	4.0308389	4.0528665	4.0737899	4.0943454	4.1153768	4.1376382	4.1616146	4.1872048	4.213188	4.2345401
