r(x_rel=0.75)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
3.06	17038	17070.714	17366.715	18613.653	22126.868	24025.747	25968.447	27945.305	29937.99	33902.112	34887.747	35873.095	36858.937	37845.673	38833.502	49784.076	50338.804	50440.117	49837.157	49128.458	47513.745	43855.652	42889.575	41911.217	40925.488	39936.28	38946.212	37956.388	36966.525	35975.412	34981.63	33984.226	32983.107	31979.143	31074.689
3.24	17038	17093.25	17476.451	18879.713	22537.251	24462.661	26421.615	28409.171	30406.917	34369.911	35355.067	36340.214	37326.101	38313.064	39301.246	50257.201	50787.873	50372.787	49671.345	48888.855	47175.84	43425.483	42447.379	41459.996	40467.866	39474.472	38481.872	37490.539	36499.58	35507.328	34512.149	33513.122	32510.365	31505.047	30599.927
3.42	17038	17129.429	17615.586	19182.188	22977.763	24928.183	26902.945	28900.918	30903.121	34864.132	35848.831	36833.837	37819.84	38807.097	39795.692	50756.747	51250.742	50262.1	49465.192	48611.796	46804.818	42965.846	41976.145	40980.174	39982.114	38984.99	37990.236	36997.637	36005.669	35012.227	34015.517	33014.727	32010.244	31003.585	30097.935
3.6	17038	17185.825	17789.346	19523.89	23448.96	25422.672	27412.712	29420.697	31426.604	35384.751	36369.035	37353.979	38340.178	39327.801	40316.872	51282.097	51720.485	50103.507	49215.493	48294.943	46399.36	42476.222	41475.482	40471.481	39468.071	38467.754	37471.266	36477.654	35484.748	34490.035	33491.642	32488.943	31482.661	30474.709	29568.72
3.78	17038	17270.875	18003.183	19907.444	23951.316	25946.453	27951.179	29968.635	31977.342	35931.746	36915.682	37900.655	38887.141	39875.208	40864.821	51832.038	52186.718	49892.845	48919.35	47936.197	45958.287	41956.129	40945.032	39933.688	38925.616	37922.714	36924.946	35930.572	34936.769	33940.673	32940.42	31935.665	30927.534	29918.381	29012.31
3.96	17038	17394.587	18262.673	20335.209	24485.216	26499.821	28518.599	30544.832	32555.28	36505.097	37488.777	38473.89	39460.76	40449.351	41439.577	52404.212	52634.089	49626.407	48574.222	47533.733	45480.57	41405.135	40384.489	39366.614	38354.672	37349.856	36351.283	35356.381	34361.683	33364.05	32361.742	31354.787	30344.784	29334.578	28428.758
4.14	17038	17567.786	18573.426	20809.18	25050.959	27083.04	29115.205	31149.355	33160.329	37104.793	38088.335	39073.711	40061.07	41050.269	42041.178	52994.043	53040.333	49301.011	48177.971	47086.02	44965.347	40822.858	39793.597	38770.133	37755.208	36749.201	35750.304	34755.074	33759.431	32760.066	31755.483	30746.197	29734.341	28723.292	27818.151
4.32	17038	17801.066	18941.019	21330.891	25648.753	27696.347	29741.215	31782.234	33792.363	37730.828	38714.377	39700.154	40688.11	41678.003	42669.668	53592.637	53374.071	48914.072	47728.891	46591.846	44411.926	40208.977	39172.161	38144.177	37127.246	36120.807	35122.055	34126.647	33129.946	32128.602	31121.514	30109.783	29096.14	28084.541	27180.618
4.5	17038	18103.793	19370.965	21901.341	26278.72	28339.951	30396.825	32443.452	34451.223	38383.208	39366.935	40353.26	41341.927	42332.599	43325.094	54182.701	53593.044	48463.672	47225.738	46050.332	43819.791	39563.234	38520.056	37488.749	36470.86	35464.768	34466.596	33471.09	32473.144	31469.527	30459.692	29445.433	28430.133	27418.37	26516.339
4.68	17038	18483.478	19868.673	22520.924	26940.903	29014.042	31082.202	33132.941	35136.709	39061.949	40046.05	41033.078	42022.57	43014.104	44007.507	54730.544	53644.655	47948.615	46667.735	45460.939	43188.602	38885.444	37837.233	36803.92	35786.18	34781.211	33783.999	32788.388	31788.922	30782.69	29769.867	28753.04	27736.29	26724.859	25825.556
4.86	17038	18945.399	20439.384	23189.406	27635.27	29718.791	31797.483	33850.577	35848.587	39767.083	40751.773	41739.664	42730.092	43722.57	44716.96	55170.441	53473.397	47368.446	46054.576	44823.474	42518.191	38175.501	37123.727	36089.838	35073.391	34070.296	33074.341	32078.506	31077.153	30067.921	29051.882	28032.507	27014.605	26004.135	25108.588
5.04	17038	19492.242	21087.985	23905.938	28361.724	30454.36	32542.755	34596.17	36586.592	40498.655	41484.168	42473.08	43464.552	44458.054	45453.513	55374.017	53045.499	46723.427	45386.424	44138.084	41808.552	37433.385	36379.67	35346.729	34332.732	33332.206	32337.696	31341.387	30337.682	29325.03	28305.577	27283.75	26265.105	25256.382	24365.848
5.22	17038	20123.81	21818.345	24668.9	29119.925	31220.71	33317.858	35369.279	37350.26	41256.548	42243.128	43233.218	44225.834	45220.433	46217.048	55092.573	52413.167	46014.729	44664.13	43405.464	41060.039	36659.371	35605.484	34575.078	33564.669	32567.318	31574.302	30577.122	29570.506	28553.998	27530.981	26506.892	25488.045	24482.04	23598.034
