r(x_rel=0.75)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
2.0206897	29866	29607.391	28848.557	27106.856	23547.448	21744.86	20151.47	18682.967	17037.408	13504.454	12624.373	11774.549	10981.243	10258.13	9595.9221	2062.3537	1876.1375	4259.6396	5101.1229	5968.6864	7744.7226	11062.949	11897.054	12751.049	13625.474	14522.096	15451.247	16426.687	17447.956	18470.684	19407.653	20212.248	20923.233	21606.454	22235.66
2.2227586	29866	29582.182	28812.052	27068.307	23508.058	21706.341	20119.784	18649.717	16999.758	13465.649	12586.282	11738.294	10947.909	10227.942	9568.0157	2034.3452	1869.919	4295.8993	5138.1225	6007.0911	7783.1099	11098.748	11933.742	12788.686	13663.971	14561.654	15492.492	16470.183	17493.224	18514.671	19446.146	20244.868	20953.052	21636.206	22266.625
2.4248276	29866	29553.803	28772.005	27026.135	23464.945	21664.272	20085.205	18613.243	16958.537	13423.201	12544.644	11698.704	10911.541	10195.007	9537.5357	2003.8795	1864.7853	4335.5654	5178.6439	6049.1483	7825.0635	11137.938	11973.91	12829.887	13706.112	14604.968	15537.676	16517.84	17542.782	18562.689	19488.045	20280.409	20985.64	21668.781	22300.555
2.6268966	29866	29522.083	28728.39	26980.335	23418.098	21618.669	20047.749	18573.515	16913.732	13377.11	12499.466	11655.798	10872.163	10159.345	9504.4917	1971.0597	1861.2537	4378.6429	5222.7024	6094.8725	7870.5745	11180.529	12017.57	12874.664	13751.908	14652.053	15586.819	16569.683	17596.643	18614.708	19533.295	20318.839	21020.992	21704.19	22337.468
2.8289655	29866	29486.854	28681.179	26930.906	23367.508	21569.556	20007.435	18530.5	16865.335	13327.374	12450.756	11609.595	10829.802	10120.979	9468.8941	1936.0313	1859.9124	4425.1372	5270.3139	6144.2783	7919.6319	11226.533	12064.732	12923.028	13801.369	14702.924	15639.945	16625.735	17654.816	18670.694	19581.836	20360.123	21059.105	21742.444	22377.383
3.0310345	29866	29447.952	28630.345	26877.844	23313.165	21516.957	19964.282	18484.165	16813.334	13273.994	12398.524	11560.118	10784.488	10079.933	9430.7544	1898.9951	1861.4231	4475.054	5321.4945	6197.3802	7972.2222	11275.96	12115.409	12974.987	13854.505	14757.597	15697.075	16686.022	17717.311	18730.608	19633.602	20404.226	21099.974	21783.557	22420.321
3.2331034	29866	29405.22	28575.863	26821.148	23255.058	21460.904	19918.308	18434.474	16757.719	13216.972	12342.783	11507.395	10736.254	10036.236	9390.0844	1860.2233	1866.5229	4528.4002	5376.2616	6254.1931	8028.3302	11328.821	12169.612	13030.554	13911.328	14816.088	15758.235	16750.571	17784.138	18794.4	19688.523	20451.108	21143.593	21827.539	22466.302
3.4351724	29866	29358.509	28517.709	26760.815	23193.178	21401.431	19869.532	18381.388	16698.482	13156.309	12283.547	11451.455	10685.136	9989.9163	9346.8965	1820.0807	1876.0218	4585.1834	5434.6328	6314.7321	8087.9383	11385.128	12227.354	13089.738	13971.846	14878.415	15823.45	16819.408	17855.302	18862.018	19746.522	20500.732	21189.961	21874.406	22515.349
3.6372414	29866	29307.677	28455.861	26696.845	23127.512	21338.577	19817.971	18324.867	16635.613	13092.009	12220.833	11392.328	10631.17	9941.0035	9301.2027	1779.0505	1890.7974	4645.4128	5496.6273	6379.0123	8151.027	11444.894	12288.649	13152.551	14036.074	14944.595	15892.748	16892.563	17930.808	18933.4	19807.518	20553.059	21239.072	21924.173	22567.488
3.8393103	29866	29252.592	28390.297	26629.235	23058.049	21272.387	19763.643	18264.868	16569.103	13024.076	12154.658	11330.05	10574.399	9889.5296	9253.0152	1737.7678	1911.7821	4709.0989	5562.2649	6447.0493	8217.5746	11508.13	12353.507	13219.003	14104.021	15014.65	15966.159	16970.066	18010.661	19008.476	19871.427	20608.05	21290.927	21976.857	22622.743
4.0413793	29866	29193.13	28320.999	26557.984	22984.776	21202.911	19706.56	18201.347	16498.944	12952.516	12085.043	11264.66	10514.866	9835.5274	9202.3456	1697.0611	1939.9426	4776.2541	5631.5665	6518.8584	8287.5573	11574.852	12421.945	13289.107	14175.7	15088.601	16043.713	17051.949	18094.86	19087.168	19938.158	20665.668	21345.523	22032.476	22681.143
4.2434483	29866	29129.178	28247.949	26483.09	22907.679	21130.207	19646.735	18134.257	16425.129	12877.335	12012.012	11196.198	10452.616	9779.0306	9149.2048	1658.0053	1976.2461	4846.8927	5704.5543	6594.455	8360.9492	11645.072	12493.975	13362.874	14251.125	15166.471	16125.444	17138.244	18183.404	19169.386	20007.621	20725.876	21402.863	22091.049	22742.718
4.4455172	29866	29060.633	28171.135	26404.552	22826.743	21054.337	19584.174	18063.552	16347.649	12798.54	11935.589	11124.71	10387.698	9720.074	9093.6028	1621.9886	2021.6106	4921.0309	5781.2515	6673.8544	8437.7222	11718.807	12569.612	13440.317	14330.31	15248.286	16211.388	17228.986	18276.286	19255.035	20079.718	20788.639	21462.949	22152.599	22807.5
4.6475862	29866	28987.407	28090.542	26322.368	22741.951	20975.372	19518.881	17989.18	16266.499	12716.14	11855.802	11050.242	10320.162	9658.6925	9035.5486	1590.7966	2076.8317	4998.6874	5861.6824	6757.0712	8517.8462	11796.072	12648.872	13521.447	14413.269	15334.071	16301.582	17324.208	18373.495	19344.005	20154.354	20853.925	21525.786	22217.149	22875.521
4.8496552	29866	28909.429	28006.161	26236.537	22653.286	20893.388	19450.855	17911.094	16181.67	12630.145	11772.683	10972.846	10250.06	9594.9218	8975.0493	1566.7201	2142.4789	5079.8828	5945.8726	6844.1196	8601.2887	11876.883	12731.769	13606.279	14500.018	15423.858	16396.065	17423.948	18475.015	19436.176	20231.43	20921.703	21591.381	22284.725	22946.82
5.0517241	29866	28826.644	27917.986	26147.057	22560.73	20808.474	19380.088	17829.243	16093.158	12540.567	11686.265	10892.577	10177.448	9528.7974	8912.1106	1552.6914	2218.7493	5164.6405	6033.8487	6935.0129	8688.0155	11961.259	12818.319	13694.824	14590.574	15517.677	16494.879	17528.24	18580.826	19531.419	20310.845	20991.946	21659.743	22355.356	23021.433
5.2537931	29866	28739.019	27826.011	26053.925	22464.263	20720.721	19306.566	17743.578	16000.955	12447.42	11596.587	10809.492	10102.381	9460.3547	8846.7359	1552.4585	2305.2665	5252.986	6125.6388	7029.7628	8777.9903	12049.217	12908.54	13787.098	14684.954	15615.561	16598.069	17637.123	18690.895	19629.59	20392.502	21064.629	21730.885	22429.07	23099.402
5.4558621	29866	28646.543	27730.235	25957.14	22363.862	20630.235	19230.268	17654.049	15905.058	12350.718	11503.689	10723.655	10024.918	9389.6285	8778.9261	1570.8083	2400.8042	5344.9469	6221.2719	7128.3797	8871.1751	12140.776	13002.447	13883.113	14783.177	15717.548	16705.68	17750.633	18805.185	19730.539	20476.304	21139.733	21804.822	22505.9	23180.77
5.657931	29866	28549.227	27630.657	25856.701	22259.505	20537.126	19151.162	17560.611	15805.459	12250.48	11407.617	10635.128	9945.1183	9316.6529	8708.6793	1613.8516	2502.91	5440.5525	6320.7784	7230.8718	8967.5304	12235.955	13100.057	13982.885	14885.266	15823.677	16817.761	17868.806	18923.643	19834.102	20562.157	21217.238	21881.571	22585.881	23265.583
5.86	29866	28447.129	27527.306	25752.629	22151.192	20441.536	19069.229	17463.245	15702.178	12146.749	11308.443	10544.002	9863.06	9241.4769	8636.0071	1689.2814	2607.3915	5539.8095	6424.165	7337.2189	9066.993	12334.753	13201.363	14086.404	14991.216	15933.963	16934.333	17991.648	19046.179	19940.086	20649.954	21297.115	21961.134	22669.031	23353.868
