x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
0	0.000381503	1.1920601	1.168162	1.1494195	1.1952074	1.3845106	1.6449707	1.3855447	1.214417	1.332418	1.4166016	1.5269719	1.6657055	1.8243782	1.9544015	-1.4602301	-1.2323504	-1.249706	-1.1568958	-1.1546419	-1.3060746	-1.2099167	-1.1427888	-1.0936028	-1.0654648	-1.0648448	-1.0864632	-1.121137	-1.1643308	-1.2145836	-1.2721738	-1.3386529	-1.4166396	-1.5069129	-1.5811104
2.937931	0.000381503	1.19307	1.1692864	1.1506129	1.1965761	1.3862563	1.6452536	1.3842194	1.2151842	1.3338308	1.4180987	1.5285059	1.6670649	1.8248352	1.9528738	-1.4601918	-1.2334529	-1.2502421	-1.157691	-1.1556847	-1.3071491	-1.2102306	-1.1432798	-1.094274	-1.0662993	-1.065849	-1.0876507	-1.1225118	-1.1658919	-1.2163306	-1.2741095	-1.3407777	-1.4189143	-1.5090429	-1.5819567
5.8758621	0.000381503	1.1961344	1.1726935	1.154229	1.2007195	1.3915202	1.6459392	1.3803091	1.2175363	1.3380888	1.4225998	1.5330964	1.6710858	1.8261219	1.9481474	-1.4600959	-1.2367621	-1.2518749	-1.1600915	-1.1588391	-1.3103794	-1.2111901	-1.1447795	-1.0963162	-1.0688373	-1.0688992	-1.0912537	-1.1266796	-1.1706209	-1.22162	-1.2799666	-1.3472014	-1.4257743	-1.5153938	-1.5842302
8.8137931	0.000381503	1.2012463	1.17837	1.1602533	1.2076178	1.4002428	1.6465581	1.3741443	1.2215513	1.3451385	1.4300251	1.5406133	1.6775363	1.8280084	1.9399858	-1.459949	-1.2422474	-1.2546076	-1.1641278	-1.1641284	-1.3157378	-1.2128275	-1.1473285	-1.099773	-1.0731211	-1.0740381	-1.0973163	-1.133686	-1.1785653	-1.2305005	-1.2897941	-1.3579667	-1.4372198	-1.5257393	-1.5870859
11.751724	0.000381503	1.2083949	1.1862945	1.168663	1.2172391	1.4123226	1.6463589	1.366248	1.2273464	1.354892	1.4402422	1.5508376	1.6860223	1.8299974	1.9280641	-1.4597806	-1.2498468	-1.2584715	-1.1698358	-1.1715919	-1.3231736	-1.2151975	-1.1509927	-1.1047155	-1.0792226	-1.0813385	-1.1059125	-1.1436072	-1.189804	-1.2430536	-1.3036737	-1.3731417	-1.4532338	-1.5396201	-1.5889956
14.689655	0.000381503	1.2175661	1.1964394	1.1794287	1.2295415	1.4276134	1.6443515	1.3573185	1.2350611	1.367228	1.4530665	1.5634584	1.6959816	1.8309968	1.9117818	-1.4595834	-1.259477	-1.2634895	-1.177268	-1.181282	-1.332615	-1.2183817	-1.1558701	-1.1112445	-1.0872442	-1.090902	-1.1171464	-1.1565507	-1.2044482	-1.2593938	-1.3217185	-1.3928144	-1.4737486	-1.5561964	-1.5876115
17.627586	0.000381503	1.2287445	1.2087736	1.1925166	1.2444754	1.4459188	1.6393855	1.3481691	1.2448377	1.3819947	1.4682625	1.5780712	1.7066836	1.8299015	1.8901281	-1.4593491	-1.2710355	-1.2697088	-1.1865002	-1.193267	-1.343963	-1.2224826	-1.162086	-1.1194924	-1.097317	-1.1028614	-1.1311533	-1.1726559	-1.2226419	-1.2796683	-1.3440712	-1.4170802	-1.4985818	-1.5739963	-1.5797481
20.565517	0.000381503	1.2419146	1.2232644	1.2078918	1.2619864	1.4669842	1.630311	1.339678	1.2568027	1.3990123	1.485545	1.5941755	1.7172306	1.8254686	1.862533	-1.4590363	-1.2844054	-1.2771737	-1.1976181	-1.2076264	-1.3570884	-1.2276346	-1.1697963	-1.1296237	-1.1096057	-1.117381	-1.1481003	-1.1920949	-1.2445621	-1.304057	-1.3709006	-1.4460197	-1.5273123	-1.5905265	-1.561691
23.503448	0.000381503	1.2570633	1.2398815	1.2255212	1.2820186	1.490481	1.6161456	1.332703	1.2710521	1.418076	1.5045792	1.6111706	1.7265695	1.8164182	1.8287027	-1.4586721	-1.2994627	-1.285961	-1.2107318	-1.2244573	-1.371832	-1.2340011	-1.1791931	-1.1418344	-1.1243065	-1.1346576	-1.1681879	-1.2150731	-1.2704198	-1.3327719	-1.4023937	-1.4796533	-1.5590463	-1.6017924	-1.5301716
26.441379	0.000381503	1.2741813	1.2585995	1.245377	1.3045179	1.5159817	1.5962807	1.3280354	1.2876428	1.4389566	1.5249771	1.6283474	1.7335083	1.8015557	1.7887115	-1.458343	-1.3161133	-1.2961439	-1.2259774	-1.2438648	-1.3879977	-1.2417808	-1.1905012	-1.156359	-1.1416519	-1.1549221	-1.1916501	-1.2418303	-1.3004598	-1.3660543	-1.4387401	-1.51785	-1.5919762	-1.6020272	-1.484038
29.37931	0.000381503	1.2932662	1.2794018	1.2674407	1.3294345	1.5429208	1.5706637	1.3263382	1.3065919	1.4613995	1.546289	1.6448763	1.7367488	1.7799018	1.7430246	-1.4580899	-1.3342635	-1.3078331	-1.2435043	-1.2659638	-1.4053522	-1.2512086	-1.2039852	-1.1734686	-1.16191	-1.1784413	-1.2187568	-1.2726419	-1.3349613	-1.4041703	-1.4800998	-1.5601377	-1.6226157	-1.5844383	-1.4258678
