r(x_rel=0.5)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
3.6372414	29866	29378.827	28659.664	27196.428	24250.261	22636.593	20958.408	19470.642	18011.316	14928.528	14095.442	13228.868	12339.473	11454.478	10604.215	1812.5812	1897.4219	4420.1468	5149.2001	5869.0712	7379.2513	10380.552	11076.979	11760.024	12437.929	13120.932	13822.92	14556.125	15328.084	16143.104	17002.65	17897.508	18783.994	19591.246	20230.348
3.8393103	29866	29331.406	28604.532	27140.441	24192.661	22572.257	20896.317	19415.626	17954.938	14866.746	14031.095	13161.968	12271.173	11387.156	10540.054	1768.8346	1914.6912	4477.8082	5204.4193	5924.2211	7438.4992	10434.839	11129.853	11812.061	12489.728	13173.36	13877.082	14612.875	15387.913	16206.294	17069.243	17966.468	18851.066	19650.938	20283.139
4.0413793	29866	29280.311	28546.301	27081.451	24131.871	22504.255	20831.17	19357.686	17895.468	14801.523	13963.149	13091.348	12199.161	11316.313	10472.629	1725.7846	1938.7265	4538.4199	5262.5172	5982.391	7501.0272	10491.957	11185.513	11866.87	12544.315	13228.663	13934.267	14672.821	15451.122	16273.056	17139.587	18039.221	18921.536	19713.389	20338.429
4.2434483	29866	29225.46	28484.96	27019.458	24067.876	22432.555	20763.022	19296.818	17832.899	14732.838	13891.581	13016.99	12123.436	11241.97	10401.969	1684.4988	1970.4346	4601.9565	5323.4844	6043.5957	7566.8465	10551.892	11243.951	11924.446	12601.693	13286.85	13994.494	14735.987	15517.738	16343.418	17213.708	18115.774	18995.356	19778.524	20396.176
4.4455172	29866	29166.78	28420.503	26954.463	24000.655	22357.124	20691.932	19233.016	17767.223	14660.672	13816.367	12938.874	12043.998	11164.151	10328.106	1646.3503	2010.6628	4668.3907	5387.312	6107.8516	7635.9674	10614.632	11305.159	11984.788	12661.864	13347.935	14057.784	14802.399	15587.789	16417.41	17291.634	18196.134	19072.473	19846.263	20456.339
4.6475862	29866	29104.211	28352.924	26886.466	23930.187	22277.928	20617.963	19166.273	17698.431	14585.001	13737.483	12856.984	11960.848	11082.882	10251.076	1613.1037	2060.123	4737.6938	5453.9924	6175.1775	7708.3996	10680.162	11369.13	12047.891	12724.83	13411.931	14124.159	14872.082	15661.304	16495.063	17373.393	18280.305	19152.824	19916.525	20518.879
4.8496552	29866	29037.706	28282.22	26815.468	23856.45	22194.934	20541.185	19096.578	17626.516	14505.802	13654.904	12771.3	11873.987	10998.193	10170.912	1587.0232	2119.2867	4809.8358	5523.5194	6245.5946	7784.1516	10748.471	11435.856	12113.752	12790.596	13478.852	14193.642	14945.066	15738.313	16576.408	17459.013	18368.288	19236.341	19989.223	20583.757
5.0517241	29866	28967.233	28208.39	26741.469	23779.418	22108.107	20461.668	19023.919	17551.469	14423.05	13568.601	12681.804	11783.423	10910.116	10087.653	1571.0114	2188.2353	4884.7859	5595.8883	6319.1264	7863.2304	10819.543	11505.329	12182.37	12859.164	13548.716	14266.259	15021.379	15818.849	16661.479	17548.525	18460.084	19322.946	20064.267	20650.94
5.2537931	29866	28892.778	28131.434	26664.47	23699.063	22017.413	20379.49	18948.282	17473.282	14336.719	13478.547	12588.477	11689.16	10818.686	10001.335	1568.7848	2266.4556	4962.5123	5671.0967	6395.7991	7945.6412	10893.365	11577.541	12253.741	12930.539	13621.538	14342.036	15101.051	15902.945	16750.31	17641.959	18555.686	19412.555	20141.568	20720.396
5.4558621	29866	28814.344	28051.355	26584.47	23615.356	21922.821	20294.728	18869.652	17391.947	14246.78	13384.713	12491.302	11591.211	10723.943	9911.9984	1585.0994	2352.5592	5042.9829	5749.1446	6475.6413	8031.3874	10969.922	11652.485	12327.862	13004.728	13697.34	14421.001	15184.116	15990.636	16842.939	17739.345	18655.087	19505.072	20221.032	20792.097
5.657931	29866	28731.952	27968.158	26501.47	23528.263	21824.298	20207.463	18788.01	17307.455	14153.204	13287.07	12390.262	11489.587	10625.927	9819.6824	1626.0378	2443.9016	5126.1658	5830.035	6558.6847	8120.4697	11049.201	11730.153	12404.733	13081.737	13776.142	14503.183	15270.607	16081.958	16939.403	17840.715	18758.27	19600.392	20302.569	20866.017
5.86	29866	28645.665	27881.869	26415.491	23437.771	21721.842	20117.792	18703.359	17219.821	14055.985	13185.611	12285.365	11384.33	10524.708	9724.4478	1699.2712	2536.067	5212.0099	5913.7551	6644.9426	8212.8642	11131.17	11810.52	12484.331	13161.556	13857.947	14588.593	15360.537	16176.927	17039.717	17946.074	18865.189	19698.38	20386.071	20942.12
